idx	ATU	SUB	Classifications	Category	Subcategory	Variation Example
1960	1800	-	Að stela einhverju smáu	Sögur og brandarar (1200-1999)	1800-1849 Aðrir brandarar um presta	Í játningu viðurkennir maður að hafa stolið einhverju litlu – reipi. Hins vegar var kýr (sauður, uxi, asni) í enda reipisins.
1961	1804	-	Ímynduð iðrun fyrir ímyndaða synd	Sögur og brandarar (1200-1999)	1800-1849 Aðrir brandarar um presta	Þessi saga birtist aðallega í tveimur mismunandi myndum: (1) Iðrandi (ung kona) kemur til játningar og segist hafa ætlað sér að gera eitthvað syndsamlegt. Presturinn svarar að hugsunin sé jafn góð og verkið og skipar iðrandi að greiða ákveðna fjárhæð fyrir synd sína. Iðrandi segir að syndin hafi aðeins verið ímynduð, svo presturinn verði að þiggja ímyndaða greiðslu. (2) Eftir játningu á ímyndaðri synd á iðrandi að vinna fyrir prestinn, en í staðinn liggur hann undir tré. Presturinn spyr hann hvers vegna hann sé ekki að gera neitt og hann svarar að ætlun hans um að vinna sé jafn góð og verkið.
1962	1804	*	Állinn fullur af sandi	Sögur og brandarar (1200-1999)	1800-1849 Aðrir brandarar um presta	Prestur lofar iðrandi synd aflausn í skiptum fyrir stóran ál. Iðrandi sendir honum álskinn (húð af mörgum ál) fyllt með sandi. Presturinn segir að syndir mannsins verði ekki aflausnar.
1963	1804	**	Sögur um greiðslu fyrir syndablessun	Sögur og brandarar (1200-1999)	1800-1849 Aðrir brandarar um presta	Þessi fjölbreytta gerð samanstendur af ýmsum frásögnum þar sem iðrandi svíkur prest um greiðslu sem hann hefur krafist í skiptum fyrir að veita syndir aflausn.
1964	1804	B	Greiðsla með peningaklukkunni	Sögur og brandarar (1200-1999)	1800-1849 Aðrir brandarar um presta	Maður krefst greiðslu frá öðrum einstaklingum vegna þess að þeir fundu lyktina af kvöldverði fyrsta mannsins (mýktu brauðið sitt í gufunni) á meðan það var eldað. Dómari úrskurðar að hinir einstaklingarnir skuli greiða með mynthljóði. Í litháískum útgáfum sýnir prestur veikum manni altarisoblátu í gegnum glugga og segir honum að ímynda sér að hann hafi fengið hana. Sjúki maðurinn sýnir prestinum peninga í gegnum gluggann og endurtekur sömu leiðbeiningar.
1965	1804	C	Ljóð fyrir ljóð	Sögur og brandarar (1200-1999)	1800-1849 Aðrir brandarar um presta	Skáld sendir höfðingja sínum smjaðrandi ljóð og vonast eftir rausnarlegri umbun. Í staðinn sendir höfðinginn skáldinu ljóð. Skáldið sendir höfðingja sínum smá pening og segir að það sé allt sem hann eigi. Höfðinginn þekkir þetta bragð og vingast við skáldið.
1966	1804	D	Skuggi asnans	Sögur og brandarar (1200-1999)	1800-1849 Aðrir brandarar um presta	Asnaeigandi lætur bónda leigja asna sinn. Það er heitur dagur, svo bóndinn stendur (situr) í skugga asnans. Eigandi mótmælir því að bóndinn hafi aðeins leigt asnann, ekki skuggann hans.
1967	1804	E	Játning fyrirfram	Sögur og brandarar (1200-1999)	1800-1849 Aðrir brandarar um presta	Iðrandi hefur drýgt litla synd og er honum gert að greiða litla fjárhæð fyrir hana. Hann borgar tvöfalt svo að hann geti drýgt aðra synd án endurgjalds (getur gert það sama aftur, stolið hesti sem játandi á).
1968	1805	-	Játningar guðhræddrar konu	Sögur og brandarar (1200-1999)	1800-1849 Aðrir brandarar um presta	Gömul kona játar holdlegar syndir sínar fyrir presti, sem svarar að þær hljóti að hafa átt sér stað fyrir mörgum árum. Konan samþykkir og bætir við að hún njóti þess enn að minnast þeirra.
1969	1805	*	Börn prestsins	Sögur og brandarar (1200-1999)	1800-1849 Aðrir brandarar um presta	Rauðhærður prestur krefst þess að (nautgripa)þjófur játi syndir sínar opinberlega úr prédikunarstólnum. Presturinn segir söfnuðinum að allt sem maðurinn segir þar sé satt. Þjófurinn tilkynnir að presturinn sé faðir allra rauðhærðu barnanna í þorpinu.
1970	1806	-	Kvöldverður á himnum	Sögur og brandarar (1200-1999)	1800-1849 Aðrir brandarar um presta	Prestur heimsækir dæmdan glæpamann til að hugga hann og segir honum að í kvöld muni hann borða kvöldverð með Guði. Glæpamaðurinn býður prestinum að taka sæti sitt en presturinn hafnar boðinu (segir að hann sé að fasta). Í sumum afbrigðum talar háttsettur prestur við hermenn fyrir bardaga, hvetur þá til að berjast hugrökklega og segir að þeir sem deyja muni borða kvöldverð með Guði þennan sama dag. Hermennirnir spyrja hvers vegna presturinn gangi ekki til liðs við þá. Hann svarar að hann sé ekki svangur.
