idx	ATU	SUB	Classifications	Category	Subcategory	Variation Example
880	885	-	Hin svívirðilega brúðkaup	Raunverulegar sögur (850-999)	880-899 Sönnun um tryggð og sakleysi	Foreldrar neyða unga konu til að giftast presti þrátt fyrir að hún hafi orðið ástfangin af fátækum dreng (hermanni). Þegar ungi maðurinn (sem er að koma heim úr ferðalagi) kemur óþekktur í brúðkaup hennar, giftir presturinn hann í gríni stúlkunni sem hann opinberar sig. Í þýskum útgáfum óskar Friedrich II eftir gervibrúðkaupi milli brúðarinnar og hermanns.
881	885	A	Kona þykist vera dauð	Raunverulegar sögur (850-999)	880-899 Sönnun um tryggð og sakleysi	Ung kona (prinsessa) verður ástfangin af fátækum ungum manni en foreldrar hennar neyða hana til að giftast öðrum manni. Hinn hafnaði biðlari fer í ferðalag. Í brúðkaupi hennar fellur stúlkan dauð niður (þykist vera dauð). Elskhugi hennar snýr aftur, endurlífgar hana og giftist henni. Eða hann kemst undan með henni í leyni og vaxdúkka er grafin í gröf hennar.
882	886	-	Stúlkan sem gat ekki haldið leyndarmálinu	Raunverulegar sögur (850-999)	880-899 Sönnun um tryggð og sakleysi	Ungur maður yfirgefur brúði sína því hún getur ekki haldið leyndarmálum. Hann finnur nýja brúði. Við trúlofunina segir fyrri unnusta hennar að hún vonist enn til að giftast honum. Þegar nýja unnusta hennar kemst að því að ungi maðurinn hefur yfirgefið fyrri brúðina vegna málglæðis hennar, stærir hún sig af yfirburðum sínum í þögninni: að hún hafi falið alla fyrri elskhuga sína (dráp barna sinna). Ungi maðurinn ákveður að giftast fyrstu brúði sinni.
883	887	-	Gríselda	Raunverulegar sögur (850-999)	880-899 Sönnun um tryggð og sakleysi	Markgreifi (konungur) sem elskar frelsi sitt giftist vegna þess að þegnar hans krefjast þess. Hann velur sér konu úr lægri stétt (sem heitir Griselda) og krefst þess að hún lofi að vera alltaf hlýðin. Þegar hún hefur fætt tvö börn reynir hann hlýðni hennar með því að taka þau frá sér og láta hana trúa því að hann hafi drepið þau. Eftir 15 ár hafnar hann henni og skipar fullorðnum börnum hennar (sem höfðu alist upp í annarri fjölskyldu) að koma heim. Hann þykist giftast dóttur Griseldu og lætur Griseldu þjóna henni í brúðkaupsveislunni. Þegar Griselda sættir sig jafnvel við þessa auðmýkingu útskýrir hann allt fyrir henni (að allt hafi verið prófraun) og tekur hana aftur sem eiginkonu sína.
884	887	A*	Eðalsteinar í múrsteinum	Raunverulegar sögur (850-999)	880-899 Sönnun um tryggð og sakleysi	Ungur maður kvartar yfir því að hann sé gáfaður en ekki með peninga. Hann ákveður að eyða öllum sínum erfiðisfengnu peningum í að kaupa sér konu. Konan kennir honum að festa gimsteina í múrsteina. Hann færir þá konunginum (keisaranum) að gjöf og fær verðlaun.
885	888	-	Hin trúa eiginkona	Raunverulegar sögur (850-999)	880-899 Sönnun um tryggð og sakleysi	Þessi saga er aðallega til í tveimur mismunandi myndum: (1) Maður sem er tekinn í þrældóm í Tyrklandi klæðist skyrtu sem helst hvít svo lengi sem kona hans heima er honum trú. Soldáninn sendir sendiboða til að tæla konuna, en til einskis. Dulbúin sem pílagrímur (munkur) kemst hún að hirð soldánsins. Með hörpuleik sínum og söng vinnur hún hylli soldánsins. Hann gefur henni (þrír) kristna þræla, sem í raun er eiginmaður hennar. Þegar eiginmaðurinn er kominn heim veltir hann fyrir sér hvað varð um konu hans. Hún kemur í pílagrímabúningi sínum og gefur sig fram sem björgunarkonu sína. (2) Konungur fer til framandi lands þar sem hann er kastað í fangelsi. Kona hans dulbýr sig sem gusli-leikara, fer til fjandsamlegs konungs og fær leyfi hans til að taka einn af föngunum með sér. Hún velur eiginmann sinn. Eiginmaðurinn þekkir hana ekki og ávítar síðar konu sína fyrir að reyna ekki að hjálpa honum. Sannleikurinn kemur í ljós.
886	888	A	Eiginkonan sem vildi ekki láta berja sig	Raunverulegar sögur (850-999)	880-899 Sönnun um tryggð og sakleysi	Prins (sonur kaupmanns) segist aðeins ætla að giftast konu sem þola barsmíðar á hverjum degi. Þegar hann er giftur neitar kona hans að leyfa honum að berja hana og segir að hann styðji hana ekki (en faðir hennar gerir það). Prinsinn leggur af stað til að vinna sér auð en er þræll (missir allan sinn auð og verður að vinna við lítilmótleg verkefni). Kona hans dulbýr sig sem karlmann og frelsar hann (með því að vinna til baka allt sem hann hafði tapað). Hún vinnur skák með því að sleppa mýs sem eru eltar af þjálfaðri kött (hún platar svindlarana og vinnur veðmálið). Hún tryggir sér tákn frá eiginmanni sínum. Heima, þegar eiginmaðurinn stærir sig ranglega af afrekum sínum, sýnir konan táknin. Eiginmaður hennar ber hana aldrei aftur.
887	888	A*	Körfugerðarmaðurinn	Raunverulegar sögur (850-999)	880-899 Sönnun um tryggð og sakleysi	Maður lærir iðn (körfugerð, málun) til að sjá fyrir konu sinni. Hún er tekin á brott af skipstjóra. Árum síðar þekkir hún eiginmann sinn þegar hún sér körfurnar hans til sýnis.
888	889	-	Veðjaðu á trúfesti þjónsins	Raunverulegar sögur (850-999)	880-899 Sönnun um tryggð og sakleysi	Maður (konungur, herra, bóndi) státar af því að þjónn hans (hirðir, vinnumaður) myndi aldrei ljúga. Nágranni hans (erlendur konungur, gestur, vinur, landstjóri) gerir veðmál á trúfesti þjónsins. Til að reyna þjóninn er hann sendur með bréf til konu nágrannans (drottningar, dóttur) þar sem konan gerir hann ölvaðan og tælir hann. Í sumum afbrigðum er ambáttin (dóttir, eiginkona) send til fjárhirðisins og sannfærir hann um að gefa henni í staðinn fyrir greiða hennar lamb eða gullhorn (lifur, skinn, kjöt) af besta uxa húsbónda síns (sauðfé, hesti). Eða honum er látið trúa því að hann hafi tapað eignum húsbónda síns með því að spila ölvaður. Síðar æfir þjónninn hvernig hann gæti réttlætt hegðun sína fyrir húsbónda sínum: Hann stingur staf sínum í jörðina með hattinn ofan á og talar við hann. En allar mögulegar lygar virðast honum ófullnægjandi, svo hann ákveður að segja sannleikann. Þannig vinnur húsbóndi hans veðmálið (þjónninn er verðlaunaður fyrir heiðarleika sinn).
889	890	-	Kjötpundið	Raunverulegar sögur (850-999)	880-899 Sönnun um tryggð og sakleysi	Samningur veitir lánveitanda (Gyðingi, kaupmanni, okrara, aðalsmanni) fjárhæð (sem hefur verið notuð til að biðja um eða kaupa konu) rétt til að skera pund af holdi (auga, höfuð, einn útlim) af líkama skuldara (kristnum eða múslimskum kaupmanni, gullsmið, gyðinga aðalsmanni) ef lánið er ekki greitt til baka á réttum tíma. Í sumum útgáfum fer eiginmaðurinn til útlanda um tíma og aðrir menn reyna að tæla konu hans. Hún blekkir þá alla og tekur peningana þeirra í staðinn fyrir að halda málinu leyndu. Þegar fresturinn er liðinn er málið lagt fyrir dómara (páfa, konung, soldán, eiginkonu skuldara dulbúna sem dómari, aðra konu í karlmannsfötum). Í sumum útgáfum, áður en dómurinn hefur verið fullnægt, eru kröfuhafa boðnir peningarnir gegn því að hann afsalar sér pundinu af holdi, en hann samþykkir það ekki. Dómurinn er formlega kröfuhafa í hag en bætir við nokkrum ómögulegum skilyrðum: þegar hold skuldara er skorið verður hann að taka nákvæma upphæð (hann má ekki úthella blóði), annars verður hann refsað harkalega. Þá afsalar kröfuhafi kröfu sinni um að aflima skuldara (og er refsað að auki).
