idx	ATU	SUB	Classifications	Category	Subcategory	Variation Example
600	664	*	Hermaðurinn dáleiðir gistihúseigandann	Galdrasögur (300-749)	650-699 Yfirnáttúrulegur kraftur/þekking	Þessi saga er aðallega til í tveimur mismunandi myndum: (1) Hermaður (vegfarandi) á gistihúsi borgar með gullpeningum sem reynast vera hnappar (smábein). Þegar gistihúseigandinn leiðir hermanninn fyrir dómstóla dáleiðir hermaðurinn dómarann þannig að hann heldur að flóð sé að skella á. Hann er neyddur til að ganga í gegnum röð ævintýra án þess að fara úr herberginu. Dómarinn sýknar hermanninn aftur. (2) Hermaður segir sögur og lætur með töfrum sínum gistihúseiganda trúa því að hann sé björn, að hermaðurinn sé úlfur og að hundar séu að elta þá o.s.frv. Gistihúseigandinn dettur úr rúminu sínu og kemur til sjálfs sín.
601	665	-	Maðurinn sem flaug eins og fugl og synti eins og fiskur	Galdrasögur (300-749)	650-699 Yfirnáttúrulegur kraftur/þekking	Maður (yngstur þriggja bræðra, svikinn erfingi) fær kraftinn til að umbreyta sér í dýr úr jörðu, lofti og vatni af gömlum manni í skiptum fyrir gestrisni hans (byggingu brúar) eða af þakklátum dýrum sem hann hafði hjálpað. Hann gengur í þjónustu konungs sem er farinn í stríð og hefur gleymt (tveimur) mikilvægum hlutum (töfrasverði, töfrahring, sjónauka, stríðsskjölum, hönskum). Konungurinn lofar dóttur sinni hverjum sem getur afhent gleymda hlutinn strax. Hermaðurinn býður fram hjálp sína. Hann kemst hratt að kastalanum með því að synda eins og fiskur, fljúga eins og fugl og hlaupa eins og kanína. Hann kynnir sig fyrir prinsessunni í mismunandi umbreytingum sínum. Hún gefur honum gleymda hlutinn og heldur eftir hluta af hreistri hans, skinni, smá loðfeldi og fjöður fyrir sjálfa sig. Við heimkomuna er hermaðurinn drepinn af öfundsjúkum keppinaut. Morðinginn tekur gleymda hlutinn og krefst verðlaunanna. Þegar prinsessan biður um að sjá aðra sýnikennslu á umbreytingunum mistekst svikarinn. Hún neitar að giftast honum og faðir hennar hótar að taka hana af lífi. Hermaðurinn, endurlífgaður af töframönnum sínum, kemur á síðustu stundu, sannar hver hann er (greinir hann með fjöðri og giftist prinsessunni. Svikarinn er dæmdur til dauða.)
602	666	*	Hetja og Leander	Galdrasögur (300-749)	650-699 Yfirnáttúrulegur kraftur/þekking	Á veislu Adónísar í Sestos sér Leander Hero, prestynju Afródítu, verður ástfanginn af henni við fyrstu sýn og vinnur ást hennar. Hero hefur verið dæmdur til kynlífsleyfis, svo elskendurnir geta aðeins hist í leyni. Leander syndir á hverju kvöldi gegnum Hellusund til að hitta Hero sem varpar ljósi úr turninum fyrir hann. Eina stormasama nótt slokknar ljósið og Leander drukknar. Hero sér lík hans og steypir sér í sjóinn til að sameinast honum í dauðanum.
603	667	-	Fóstursonur Skógaranda	Galdrasögur (300-749)	650-699 Yfirnáttúrulegur kraftur/þekking	Drengur, sem faðir hans hafði lofað í neyðarástandi við skógaranda (djöful, drakos), fær frá honum kraftinn til að umbreyta sér í ýmis dýr. Hann frelsar prinsessu sem djöfullinn hafði rænt og er kastað í sjóinn af sviksamlegum aðalsmanni sem segist hafa bjargað prinsessunni. Svikarinn er afhjúpaður og drengurinn giftist prinsessunni.
604	670	-	Maður sem skilur dýramál	Galdrasögur (300-749)	650-699 Yfirnáttúrulegur kraftur/þekking	Þakklátur snákur gefur manni kraftinn til að skilja dýramál og segir honum að ef hann afhjúpar leyndarmálið verði hann að deyja. Þegar maðurinn heyrir dýr tala og hlær krefst forvitinnar konu hans þess að vita hvers vegna hann gerir það. Hann er orðinn þreyttur á nöldri hennar og ætlar að gefast upp og segja henni frá því. Þá heyrir hann hani segja hversu auðveldlega hann stjórnar mörgum konum sínum, en maðurinn getur ekki einu sinni stjórnað einni konu sinni. Maðurinn heldur leyndarmálinu sínu og segir henni ekkert.
605	670	A	Kona sem skilur dýramál	Galdrasögur (300-749)	650-699 Yfirnáttúrulegur kraftur/þekking	Nýgift kona sem kann dýramál heyrir sjakala (önnur dýr) segja að lík sem flýtur í ánni hafi verðmætan hring á fingri sér. Hún dregur líkið upp úr ánni og fjarlægir hringinn. (Til að fjarlægja hringinn þarf hún að bíta af fingurinn. Eiginmaður hennar sér hana, telur hana vera mannætu og ákveður að skila henni til fjölskyldu sinnar.) Á leiðinni heyrir hún dýr (fugla) tala um hvar fjársjóður er falinn. Eiginmaður hennar kemst að sannleikanum og þau sættast. (Eiginmaðurinn verður eftir til að gæta fjársjóðsins og konan fer að sækja tengdaföður sinn. Þegar hann sér hana koma einan til baka kemst hann að þeirri niðurstöðu að hún hafi drepið son hans og sé að koma til baka til að drepa hann og drepur hana áður en hún fær tækifæri til að tala.)
606	671	-	Þrjú tungumál	Galdrasögur (300-749)	650-699 Yfirnáttúrulegur kraftur/þekking	Ungur maður lærir tungumál hunda, fugla og froska. Faðir hans, reiður yfir slíkri gagnslausri þekkingu, rekur hann burt og fyrirskipar að hann verði drepinn. Umhyggjusamur þjónn leyfir honum að flýja og notar dýrahjarta í staðinn sem sönnun fyrir morðinu. Með þekkingu sinni á tungumáli hundanna uppgötvar drengurinn fjársjóð (hann læknar veika prinsessu og giftist henni síðar). Með þekkingu sinni á tungumáli froskanna lærir hann að hann verður kjörinn páfi. Þegar hann kemur til Rómar koma tvær dúfur til að sitja á herðum hans og hann er viðurkenndur sem maður sem verður páfi (fuglar gefa til kynna kjör hans sem páfa). Dúfurnar tvær segja honum hvað hann eigi að gera til að hann verði kjörinn páfi og gefa honum ráð um hvernig hann eigi að haga sér.
607	671	D*	Að deyja næsta dag	Galdrasögur (300-749)	650-699 Yfirnáttúrulegur kraftur/þekking	Bóndi, sem heyrir dýrin tala saman (á jólum, nýársnótt eða páskanótt), kemst að því að hann á að deyja (er varaður við dauða) daginn eftir (mjög fljótlega). Spáin rætist.
608	671	E*	Töfradrengur	Galdrasögur (300-749)	650-699 Yfirnáttúrulegur kraftur/þekking	Drengur skilur tungumál fugla og getur túlkað drauma. Kaupmaður tekur drenginn í staðinn fyrir vörur og fyrirskipar að hann verði slátraður. Hann vill borða hjarta og lifur drengsins til að öðlast visku sína. Drengurinn kemst undan. Kaupmaðurinn er kallaður til konungsins til að túlka draum. Hann getur það ekki. Drengurinn kemur, túlkar drauminn og afhjúpar kaupmanninn.
609	672	-	Kóróna höggormsins	Galdrasögur (300-749)	650-699 Yfirnáttúrulegur kraftur/þekking	Þessi tegund sögu inniheldur ýmsar sögur sem fjalla um kórónu höggorms. (1) Maður stelur kórónu höggorms. Þegar höggormurinn eltir hann kastar hann klæðnaði sínum á eftir sér. Kokkur eldar kórónuna og lærir tungumál dýranna (og/eða aflar sér auðs). (2) Stúlka finnur kórónu (stein) höggorms sem hún hafði lagt niður (týnt). Höggormurinn deyr (drepur sig úr sorg). (3) Góðlynd ambátt deilir mjólk með (veikum) höggormi (með kórónu) og er rekin burt af bónda. Þegar ambáttin giftist (ríkum) fjárhirði birtist höggormurinn, enn þakklátur fyrir mjólkina, í brúðkaupi hennar og leggur niður kórónu sína úr silfri og gulli. Eða höggormurinn gefur henni kórónu sína í skiptum fyrir að hún deilir mjólkinni sinni. Seinna þakkar ambáttin, í brúðkaupi sínu, höggorminum fyrir hjálpina og skilar kórónunni.
610	672	B*	Að reka út snáka	Galdrasögur (300-749)	650-699 Yfirnáttúrulegur kraftur/þekking	Galdramaður tekur að sér að reka snáka úr ákveðnu svæði. Honum tekst að lokka konung snákanna (hvítkrónuðu snákinn) en deyr af snákabiti (er borinn niður í jörðina með snákunum).
