idx	ATU	SUB	Classifications	Category	Subcategory	Variation Example
2040	1838	-	Svínið í kirkjunni	Sögur og brandarar (1200-1999)	1800-1849 Aðrir brandarar um presta	Kirkjuvörður læsir óvart svín inni í kirkjunni. Hann heyrir hávaða og varar prestinn við, sem klæðist kirkjubúningnum, tekur Biblíuna og biður prestinn að opna kirkjudyrnar. Svínið hleypur á milli fóta prestsins og flýtir sér í burtu með hann ríðandi á baki sér. Presturinn heldur að djöfullinn sé að taka hann burt.
2041	1838	*	Sést ekki oft í kirkju	Sögur og brandarar (1200-1999)	1800-1849 Aðrir brandarar um presta	Kirkjuþjónn vill fá nokkra bændur (konu) til að koma oftar í kirkju. Hann dreifir hirsi fyrir utan kirkjuna og treður það niður eftir að það spírar. Síðan ásakar hann bændurna um að hafa sleppt því. Þeir svara að það geti ekki hafa verið þeir, því þeir hafi ekki farið í kirkju í langan tíma.
2042	1839	A	Presturinn kallar út spil	Sögur og brandarar (1200-1999)	1800-1849 Aðrir brandarar um presta	Þessi tegund af spili samanstendur af ýmsum sögum um ölvun og spil í kirkju. Í mörgum útgáfum sofnar prestur í kirkjunni. Þegar hann vaknar (er vakinn af djáknanum) heldur hann að hann sé á gistihúsi. Hann lýsir því yfir hvaða spil eru tromp eða pantar annan drykk.
2043	1839	B	Myndskreytt prédikun	Sögur og brandarar (1200-1999)	1800-1849 Aðrir brandarar um presta	Prestur sem spilar spil gerir veðmál um að hann geti kallað fram tromplit í næstu prédikun sinni. Í prédikun sinni lýsir hann því yfir að ákveðið spil sé tromp en bætir við að Guð sé betra tromp en nokkurt annað spil.
2044	1840	-	Við blessun grafarinnar losnar uxi prestsins	Sögur og brandarar (1200-1999)	1800-1849 Aðrir brandarar um presta	Þegar presturinn er að útföra (kirkjuathöfn) tekur hann eftir því að uxinn hans hefur slitið tauminn. Hann bölvar honum (segir að hann sé haldinn djöflinum) og söfnuðurinn heldur að hann sé að bölva hinum látna.
2045	1840	B	Stolin skinka/geit	Sögur og brandarar (1200-1999)	1800-1849 Aðrir brandarar um presta	Prestur stelur einhverju en lofar að biðja fyrir manninum sem það var stolið frá. Hins vegar ákærir hann manninn sem var stolið frá og sýknar manninn sem stal.
2046	1841	-	Náð fyrir kvöldmat	Sögur og brandarar (1200-1999)	1800-1849 Aðrir brandarar um presta	Prestur spyr dreng hvernig fjölskylda hans les bæn. Drengurinn skilur það ekki, svo presturinn spyr hvað faðir hans segir áður en þau borða. Drengurinn svarar: „Komið hingað, börn!“ („Komið og takið það, ljón!“)
2047	1842	-	Arfleifð hundsins	Sögur og brandarar (1200-1999)	1800-1849 Aðrir brandarar um presta	Eigandi trúfasts hunds (asna, geitar, svíns) vill að dýrið verði grafið í kirkjugarðinum með viðeigandi greftrunarathöfn. Presturinn neitar. Eftir að eigandinn útskýrir að dýrið hafi skilið eftir kirkjunni mikinn arf, skiptir presturinn um skoðun. Presturinn (eigandi dýrsins) verður að svara biskupinum fyrir því að hann hafi grafið dýrið. Hann býður honum hluta af peningunum úr meintu arfi og biskupinn sigrast á andstöðu hans við greftrunina.
2048	1842	A*	Ágjarn prestur	Sögur og brandarar (1200-1999)	1800-1849 Aðrir brandarar um presta	Þessi fjölbreytta tegund samanstendur af ýmsum frásögnum þar sem ágjarn prestur reynir að fá peninga en er blekktur.
2049	1842	C*	Nætur prestanna	Sögur og brandarar (1200-1999)	1800-1849 Aðrir brandarar um presta	Prestur býður kunningja sínum í mat og sýnir honum hús sitt. Gesturinn tekur silfurskeið og felur hana í rúmi prestsins (kokks). Nokkru síðar spyr presturinn gestinn sinn um skeiðina, sem hefur verið týnd síðan hann kom. Kunninginn svarar að ef presturinn hefði sofið í sínu eigin rúmi á þessum tíma, hefði hann fundið skeiðina.
2050	1843	-	Presturinn heimsækir deyjandi	Sögur og brandarar (1200-1999)	1800-1849 Aðrir brandarar um presta	Þessi fjölbreytta tegund samanstendur af ýmsum frásögnum þar sem prestur leggur sig að dánarbeði einhvers, með fáránlegum afleiðingum.
2051	1843	A	Stoliða hjólið	Sögur og brandarar (1200-1999)	1800-1849 Aðrir brandarar um presta	Prestur ætlar að heimsækja mann sem nýlega lést, en hann kemur að röngu húsi þar sem maður býr sem hjólið hefur verið stolið. Presturinn vottar honum samúð sína og maðurinn svarar: „Hún var ekki mikils virði – hún knarraði og kveinaði alltaf þegar ég var á henni (það var bara gott fyrir hjólreiðamenn að hjóla á)“.
2052	1844	-	Presturinn heimsækir sjúka	Sögur og brandarar (1200-1999)	1800-1849 Aðrir brandarar um presta	Þessi tegund af atviki samanstendur af ýmsum frásögnum, til dæmis þegar prestur borðar við sjúkrarúm einhvers (dánarrúms). Sá veiki heyrir hann og kvartar: „Hvernig hann nagar!“ Presturinn svarar: „Já, veikindi eru þannig.“
2053	1845	-	Nemandinn sem læknir	Sögur og brandarar (1200-1999)	1800-1849 Aðrir brandarar um presta	Nemandi kemur í þorp og lofar að lækna kálf (asna) sem tilheyrir gamalli konu (til að lækna gömlu konuna sjálfa). Hann skrifar: „Ef hann lifir ekki, láttu hann deyja“ á blað sem hann setur í poka og segir henni að hengja það um háls dýrsins. Kálfurinn batnar. Nokkru síðar kemur nemandinn aftur í þorpið sem prestur (kennari). Hann veikist og þorpsbúarnir mæla með gamalli konu sem er þekkt fyrir hæfileika sína til að lækna sjúka. Hún gefur honum lítinn poka til að hengja um hálsinn á honum. Inni í pokanum finnur hann sín eigin skilaboð og hann hlær svo mikið að hann batnar.
2054	1847	*	Biblíuleg viðbrögð	Sögur og brandarar (1200-1999)	1800-1849 Aðrir brandarar um presta	Maður (Gyðingur, ræningi, bóndi) hrósar prédikun sem fjallar um [Matteus 7,2]: „Ef einhver slær þig á hægri kinnina, þá snúðu honum einnig hinni kinninni við“. Hann slær prestinum á eyrað til að sjá hvort hann muni hegða sér eins og Biblían mælir. Í staðinn slær presturinn hann til baka og vitnar í [Matteus 5,39]: „Með þeim mæli sem þú mælir, mun þér mælt verða, og meira en það“. Í sumum útgáfum eru vitni að slagsmálunum sem segja að báðir mennirnir séu að túlka Biblíuna. Eða slagsmálin eru milli herramanns og prests. Hæfileikaríki maðurinn slær prestinn með staf og segir: „Þetta er stafur Móse, sem hann dró vatn úr klettinum með“. Presturinn dregur upp skammbyssu og segir: „Þetta er heilagur reykelsisker Arons“.
2055	1848	-	Steinn fyrir hverja synd	Sögur og brandarar (1200-1999)	1800-1849 Aðrir brandarar um presta	Bóndi (drengur) sem kemur til játningar man ekki hversu oft hann syndgaði. Presturinn segir honum að í hvert skipti sem hann syndgar eigi hann að leggja til hliðar stein (kartöflu). Næst þegar hann kemur til játningar kemur maðurinn með tvo stóra poka af steinum (hjólbörur af kartöflum).
2056	1848	A	Dagatal prestsins	Sögur og brandarar (1200-1999)	1800-1849 Aðrir brandarar um presta	Prestur (Nasreddin Hodja) sem kann ekki að lesa dagatalið setur baunir (ertur, maís, graskersfræ) í jakkavasann sinn í samræmi við fjölda daga í lönguföstunni (Ramadan). Á hverjum degi tekur hann eina baun (kastar hana í pott). Kona hans (dóttir) finnur baunirnar og bætir við handfylli, í þeirri trú að eiginmaður hennar vilji borða þær. Þegar presturinn er spurður hversu margir föstudagar eru eftir telur hann baunirnar í vasanum og nefnir fáránlega háa tölu (segir að páskarnir komi ekki í ár; eða hann finnur litaðar eggjaskurn og segir að páskarnir séu þegar komnir). Eða prestur býr til kúst (hjól; safnar einu eggi) á hverjum degi vikunnar svo að hann viti hvenær sunnudagur kemur. Þegar hann er með sex kúst segir hann djáknanum að hringja bjöllunum daginn eftir. Nágranni (djákni) tekur eftir þessari áætlun og felur einn kústinn, þannig að presturinn gerir mistök og missir af guðsþjónustunni á sunnudaginn.
