idx	ATU	SUB	Classifications	Category	Subcategory	Variation Example
1880	1693	-	Bókstaflega fíflið	Sögur og brandarar (1200-1999)	1675-1724 Heimski maðurinn	(Brennslan á Lanka) Ýmislegt. Heimskur maður tekur fyrirmæli sölumanns (prests, læknis, konu hans o.s.frv.) bókstaflega og veldur þannig (þjáist af) tjóni eða meiðslum.
1881	1694	-	Félagið til að syngja eins og leiðtoginn	Sögur og brandarar (1200-1999)	1675-1724 Heimski maðurinn	Tveir (ölvaðir) menn (hjón, hópur fólks) á leið heim úr markaðsdegi (brúðkaupi) reyna að syngja saman. Fótur leiðtogans festist í hjóli. Hann (hún) hrópar á hjálp, en enginn skilur; ópið er talið vera hluti af laginu og því endurtekur hópurinn það. Oft brotnar fótur leiðtogans áður en vagninn er stöðvaður. Í Berber-afbrigði á kennari úr borginni að kenna mönnum í fjöllunum bænir úr Kóraninum. Þeir standa úti og endurtaka orð bænanna á eftir honum. Kennarinn beygir sig til jarðar og snertir töflu, sem hann notar til að verja sig fyrir leðjunni, með enninu. Nef hans festist í töflunni. Kennarinn kallar á hjálp, en félagarnir taka þetta sem hluta af bæninni og endurtaka orðin af kappi. Kennarinn rífur nefið af sér og skilur oddinn eftir. Hann segir félögunum að þeir verði fyrst að læra arabísku og fer.
1882	1694	A	Heimskuleg velkomin	Sögur og brandarar (1200-1999)	1675-1724 Heimski maðurinn	Þorpsbúar (þorpsbúar) hyggjast bjóða (óska, heiðra) aðalsmann í heimsókn. Borgarstjórinn leiðir sendinefndina og hinir eiga að herma eftir öllu sem hann gerir. (Þeir rétta hver aðalsmanni matardisk.) Leiðtoginn hrasar og dettur (hellir matnum á borðið eða gólfið) og hinir gera slíkt hið sama. Í reiði sinni yfir slysinu bölvar borgarstjórinn, t.d.: „Farðu til djöfulsins!“ Hinir bæta við, eins og þeir höfðu æft, „Með konu þinni og börnum“, „og frænkum þínum og frændum“, „og aðalsfrúnni og öllu fyrirtækinu!“ Í þýskum og austurrískum útgáfum geta íbúarnir ekki ákveðið hvað þeir eiga að klæðast. Þegar aðalsmaðurinn kemur flýta þeir sér, enn naktir, til að heilsa honum. Þegar borgarstjórinn er bitinn í bakið á sér af hrossaflugu notar hann höndina til að reka hana burt og allir hinir herma eftir þessari bendingu. Í öðrum útgáfum fer móttakan úrskeiðis af öðrum ástæðum.
1883	1695	-	Skór fyrir dýr	Sögur og brandarar (1200-1999)	1675-1724 Heimski maðurinn	Maður (fífl, Eulenspiegel) sem vinnur fyrir skósmið á að skera leður fyrir skó. Hann spyr húsbónda sinn: „Hversu (stóra) ætti ég að búa þá til?“ og fær svarið: „Stóra og smáa, rétt eins og fjárhirðirinn rekur þá í gegnum hliðið.“ Maðurinn býr til skó fyrir svín (sauðfé). Þegar húsbóndinn sér þetta hendir hann manninum út. Eða þeir fara með skóna á markaðinn og segja viðskiptavinum að veturinn verði svo kaldur að jafnvel dýrin þurfi skó. Viðskiptavinirnir borga vel fyrir skóna.
1884	1696	-	"Hvað hefði ég átt að segja?"	Sögur og brandarar (1200-1999)	1675-1724 Heimski maðurinn	Ýmislegt. Móðir segir heimskum syni sínum (maður segir konu sinni) hvað hann hefði átt að segja (gera) í tilteknum aðstæðum. Sonurinn fylgir ráðunum við næsta tækifæri, þar sem þau reynast óviðeigandi. Hann er refsað (honum er sagt aftur hvað hann hefði átt að gera eða segja og hann fylgir þeim ráðum við röng aðstæður, o.s.frv.). Til dæmis óskar fífillinn syrgjendum til hamingju og vottar brúðhjónunum samúð.
1885	1697	-	"Við þrjú; fyrir peninga"	Sögur og brandarar (1200-1999)	1675-1724 Heimski maðurinn	Þrír Valaisbúar (menn af öðru þjóðerni) sem eru að fara til Englands (annaðs erlent lands) læra fyrirfram nokkrar mikilvægar enskar setningar. Sá fyrsti lærir að segja hverjir þeir eru: „Við þrír Valaisbúar“. Sá annar lærir hvernig á að sannfæra væntanlegan leigusala um að gefa þeim fæði og gistingu: „Fyrir peningana“. Sá þriðji lærir að semja um ákveðið verð: „Það er rétt“. Á ferð sinni eru þeir ranglega sakaðir um að hafa framið morð. Dómarinn spyr hver framdi glæpinn og fyrsti maðurinn svarar: „Við þrír Valaisbúar“. Dómarinn spyr hvers vegna þeir gerðu það og annar maðurinn segir: „Fyrir peningana“. Dómarinn dæmir þá til hengingar og þriðji maðurinn svarar: „Það er rétt“. Mennirnir þrír eru hengdir (eða hinn raunverulegi sekur er fundinn og mennirnir þrír eru látnir lausir).
1886	1698	-	Heyrnarlausir og heimskuleg svör þeirra	Sögur og brandarar (1200-1999)	1675-1724 Heimski maðurinn	Ýmislegt. Tveir (eða fleiri) einstaklingar geta ekki skilið hvor annan vegna heyrnarskerðingar. Misskilningar myndast.
1887	1698	A	Leit að týnda dýrinu	Sögur og brandarar (1200-1999)	1675-1724 Heimski maðurinn	Einn heyrnarlaus maður hefur týnt kindum (önnur dýr) og á meðan hann leitar að þeim hittir hann annan heyrnarlausan mann. Hvorugur gerir sér grein fyrir fötlun hins. A spyr hvort B hafi séð kindurnar sínar. B misskilur en bendir í ákveðna átt þegar hann svarar um eitthvað annað. A fer í þá átt og finnur kindurnar sínar. Hann þakkar B og býður honum eitt af dýrum sínum sem er vanskapað (halt o.s.frv.) sem verðlaun fyrir hjálpina. B heldur að A sé að kenna honum um vanskapaða dýrið. Þeir rífast. Þeir fara með rök sín fyrir dómara, sem hvorugur þeirra veit af, er einnig heyrnarlaus. Dómur hans er fáránlegur.
1888	1698	A*	Að brenna af óhreinindunum	Sögur og brandarar (1200-1999)	1675-1724 Heimski maðurinn	Meistari (prestur) sem hefur óvart óhreinkað fingur sinn með saur krefst þess að þjónn hans höggi hann af (brenni óhreinindin af). Hann stingur fingrinum í gegnum gat og þjónninn slær hann með brennandi viðarkubbi. Meistarinn er svo sársaukafullur að hann dregur fingurinn út og setur hann upp í sig til að róa hann.
1889	1698	B	Ferðalangar spyrja um leiðina	Sögur og brandarar (1200-1999)	1675-1724 Heimski maðurinn	Ferðalangur spyr um leiðbeiningar en heyrnarlaus maður misskilur og heldur að hann sé að bjóða uxann sinn fyrir ákveðið verð. Ferðalangurinn endurtekur spurningu sína og heyrnarlausi maðurinn neitar að selja dýrið sitt. Heyrnarlaus móðir hans kemur með kvöldmatinn. Þegar hann segir henni frá tilboði ferðalangsins heldur hún að hann sé að segja að maturinn sé of saltur. Tengdadóttirin misskilur það sem tengdamóðir hennar segir um salta matinn o.s.frv. Öll fjölskyldan er heyrnarlaus og þau misskilja öll hvort annað.
