idx	ATU	SUB	Classifications	Category	Subcategory	Variation Example
920	910	G	Maður kaupir sér snilld fyrir heila eyri	Raunverulegar sögur (850-999)	910-919 Góðar reglur	Ríkur maður á ástkonu þótt hann elski konu sína. Konan hans, í von um að breyta hegðun hans, biður hann um að færa henni vit í stað gjafar (gefur honum eyri til að kaupa vitið). Á markaðnum kaupir hann vitið í böggli sem inniheldur einnig nokkrar tötur. Seljandinn ráðleggur honum að klæðast tötrunum og kynna sig sem betlara fyrst fyrir ástkonu sinni og síðan fyrir konu sinni. Ástkona hans hafnar ástkonu sinni, sem virðist vera fátæk, en konan hans er tilbúin að hjálpa honum að greiða skuldir sínar. Hann er sannfærður um ást konu sinnar, játar sannleikann fyrir henni og ákveður að vera henni trúr. Konan er glöð að eiginmaður hennar sé loksins kominn til sjálfs sín.
921	910	K	Ganga að járnsmiðjunni	Raunverulegar sögur (850-999)	910-919 Góðar reglur	Deyjandi aðalsmaður, sem hafði þjónað lengi við konungshirðina, biður konunginn um að ráða son sinn. Konungurinn samþykkir og hinn deyjandi maður gefur syni sínum þrjár reglur. Í fyrsta lagi: „Eigið aldrei samneyti við öfundsjúka eða rógbera“ („Talið ekki um það sem þið hafið séð“ eða „Vínvið ekki hús húsbónda ykkar með hórdómi“). Í öðru lagi: „Synið alltaf samúð með örlögum og tilfinningum húsbónda ykkar“. Í þriðja lagi: „Farið aldrei fram hjá kirkju án þess að fara inn“ („Vanrækið aldrei að fara í messu“). Þegar faðir hans er látinn byrjar ungi maðurinn þjónustu sína við konungshirðina. Öfundsjúkur maður rógar hann og sakar hann um að girnast drottninguna. Þegar hann, að ráði föður síns, byrjar að gráta þegar drottningin grætur, er hegðun hans túlkuð sem sönnun á ástarsambandi og ákveðið er að hann verði drepinn. Andstæðingur hans (rógberi) ætlar að kasta honum í sprengiofn járnverksins (kalkofn, námugröf, brunn, brugghús, bökunarofn) eða drepa hann á annan hátt. Hann er sendur á staðinn þar sem hann á að vera drepinn. Þeim sem eru ákærðir fyrir morðið á honum er sagt að drepa fyrsta manninn sem kemur (hann hefur með sér skilaboð, bréf þar sem fyrirskipað er að hann verði drepinn eða ákveðinn hlut eins og vasaklút eða sítrónu). Samkvæmt ráðleggingum föður síns fer ungi maðurinn í messu á leiðinni og tefjist. Rógberinn (andstæðingur hans), óþolinmóður að sjá hann dauðan, kemur á staðinn á undan honum og er drepinn í hans stað. Saklausi ungi maðurinn skýrir síðan frá dauða rógberans. Hann fær aftur hylli eða öðlast auð, auð og heiður.
922	910	L	Ekki reka skordýrin burt	Raunverulegar sögur (850-999)	910-919 Góðar reglur	Þessi saga er aðallega til í þremur mismunandi myndum: (1) Refur sem fer yfir á lendir í sprungu og kemst ekki upp. Hann verður lúsasmitaður (flugur). Iðglingur sem gengur fram hjá sér refinn þjást og býðst til að hjálpa. Refurinn neitar og segir að þessar lúsir séu þegar fullar og ef ídgeltinn tekur þær burt muni nýjar lúsar sem eru enn svangari koma. (2) Veikur (særður) maður þakinn sárum er angraður af flugum. Hann neitar allri hjálp og segir að svangar flugur bíti tvöfalt fastar en fullar flugur. (3) Kaupmaður er tekinn höndum af ræningjum (bændur vilja refsa spilltum borgarstjóra eða þjófskum myllumanni, leigusali vill refsa einum af leigjendum sínum). Þeir afklæða hann (og hylja hann með hunangi) og binda hann við tré þar sem eru margar flugur. Maður (riddari) býðst til að reka skordýrin burt, en kaupmaðurinn neitar og segir að aðrar enn verri og svangari muni koma í þeirra stað. (Bændarnir létu bæjarstjórann [myllarann] lausan og ákveða að láta hann vera áfram í embætti sínu, svo að enginn enn ágjarnari myndi taka við af honum.)
923	910	M	Bænir fyrir harðstjórann	Raunverulegar sögur (850-999)	910-919 Góðar reglur	Gömul kona biður daglega fyrir heilsu hataðs harðstjóra. Aðspurð hvers vegna hún geri þetta útskýrir hún að hún hafi tvisvar séð hræðilegan harðstjóra deyja, aðeins til að vera skipt út fyrir annan enn verri. Þess vegna vonast hún til að sá núverandi lifi lengi.
924	910	N	Töfrakassi	Raunverulegar sögur (850-999)	910-919 Góðar reglur	Fátækur bóndi (húsmóðir) kvartar við nágranna sinn (prest) yfir því að býlið hans gangi ekki vel. Nágranninn gefur honum kassa sem hann segir vera töfra og segir bóndanum að bera hann einu sinni á dag í gegnum húsið sitt og fjósið. Þegar bóndinn gerir þetta tekur hann eftir vandamálunum og verður auðugur. Í annarri útgáfu segir eldri kona óhæfri húsmóður að hún ætti að leita um allt húsið sitt og garðinn að hvítum spörfugli. Þegar hún gerir þetta kemur húsmóðirin öllu í lag og verður auðug.
925	912	-	Vitri maðurinn og rigning heimskingjanna	Raunverulegar sögur (850-999)	910-919 Góðar reglur	Á ákveðnum rigningartíma verður hver sem vatnið fellur á fífl (þvingaður til að syngja og dansa). Vitur maður kemur og sér að allir fullorðnir og börn eru orðin brjáluð. Hann slæst í för með þeim í fíflsku þeirra. Hann spyr hvers vegna þau hegða sér svona og þau svara honum að það sé vegna rigningarinnar. Vitri maðurinn smakkar af regnvatninu og verður líka fífl. Í arabískum útgáfum heyrir stjórnandi að allir sem komust í snertingu við regnvatnið hafi orðið brjálaðir, svo hann drekkur það ekki. En þegar hann sér að hann hefur ekki lengur fyrra vald sitt og yfirráð, drekkur hann vatnið.
926	915	-	Allt fer eftir því hvernig þú tekur því	Raunverulegar sögur (850-999)	910-919 Góðar reglur	Ekkill sem á snjalla og duglega dóttur giftist ekkju sem á heimskulega og lata dóttur. Þegar börnin eru orðin fullorðin og tilbúin að flytja að heiman gefur móðir þeirra (faðirinn) þeim þrjár óbeint tjáðar reglur til að leiðbeina þeim í nýju sjálfstæði (atvinna, hjónaband). Í heimsókn áttar móðirin (foreldrarnir) sig á því að dóttir hennar hefur fylgt reglunum bókstaflega og því valdið sér miklum vandræðum. Stjúpdóttir hennar hins vegar skildi undirliggjandi merkingu reglunnar (oft með hjálp föður síns) og því gengur allt vel hjá henni.
927	915	A	Misskilin fyrirmæli	Raunverulegar sögur (850-999)	910-919 Góðar reglur	Deyjandi faðir (móðir) gefur syni sínum (dóttur) óbeint ráð (fyrir hjónaband): „Borðaðu alltaf brauð með hunangi“ (þýðir: „Vinndu ötullega og brauð þitt verður sætt eins og hunang“), „Guð blessi þig í erfiði þínu“ (þýðir: „Byrjaðu vinnu þína fyrr en aðrir, svo að aðrir heilsi þér þannig en þú ekki þeim“) og „Vertu alltaf í skónum þínum“ (þýðir: „Gakktu berfættur um akrana, notaðu aðeins skóna þína nálægt bænum“). Þegar sonurinn fylgir þessum boðorðum bókstaflega verður hann fátækur. Það er ekki fyrr en síðar sem hann lærir raunverulega merkingu þeirra. Eða faðirinn gefur kaldhæðnisleg boðorð: „Alltaf þegar þig langar til að spila fjárhættuspil, gerðu það þar til augun þín eru rauð og kinnar þínar eru fölar“, „Alltaf þegar þig langar til að drekka, gerðu það þar til þú ert ölvaður og sofnar“ og „Alltaf þegar þú girnist konu, farðu þangað snemma morguns og vektu hana“. Hann fylgir boðorðunum og spilar allan sinn pening. Hann drekkur til að gleyma tapinu og líður svo illa næsta morgun að hann vill aldrei drekka aftur. Hann heimsækir konu snemma morguns og er svo hræddur við útlit hennar að hann hleypur heim. Þar hugsar hann um „slæmu“ reglur föður síns sem læknuðu hann af fjárhættuspilum, drykkjuskap og kvennabósum.
928	916	-	Bræðurnir sem gæta svefnherbergis konungsins og snákurinn	Raunverulegar sögur (850-999)	910-919 Góðar reglur	Nokkrir bræður eru ráðnir af konungi til að gæta svefnherbergis síns. Sá fyrsti sér snák í svefnherberginu og drepur hann, en dropi af eitri hans fellur á drottninguna. Á meðan hann er að þurrka eitrið vaknar hún og ásakar hann um að reyna að ráðast á hana. Hinir bræðurnir segja sögur gegn því að taka fljótfærnislega ákvörðun. Næsta morgun kemur sannleikurinn í ljós. Sögurnar: (1) Saklausi hundurinn. (2) Trúfasti hundurinn sem trygging fyrir skuld. (3) Fálkinn og eitraða vatnið. (4) Páfagaukurinn og ávöxtur æskunnar. Páfagaukur færir konungi, húsbónda sínum, einhvern ávöxt æskunnar. Án þess að páfagaukurinn viti af því hefur snákur dropað eitri á ávöxtinn. Konungurinn gefur einn af ávöxtunum hundi sem deyr og drepur síðan páfagaukinn. Seinna kemur sannleikurinn í ljós.
929	920	-	Sonur konungsins og sonur smiðsins	Raunverulegar sögur (850-999)	920-929 Snjallar aðgerðir og orð	Þar sem ungi (ófæddur) sonur hennar kallar móður sína hóru, skipar drottningin að barnið (hinn ungi Salómon) skuli drepið. Barnið biður þjóninn um miskunn; hann er ekki drepinn heldur alinn upp af smið. Til þess að eiginmaður hennar uppgötvi ekki þessi svik, tekur drottningin son smiðsins sem sinn eigin. Á bernskuárunum leika drengirnir tveir sér við aðra. Í leik sínum sker Salómon sig úr vegna þess að í hlutverki konungsins sakfellir hann einn drengjanna sem svikara. Eða sonur smiðsins talar um landbúnaðarmál, en Salómon talar um hermál. Faðir hans, konungurinn (í eigin persónu eða í gegnum sendiboða), reynir visku drengsins með ómögulegum verkefnum eða erfiðum spurningum. Eða drengurinn (oft sem fjárhirðir) fellur viturlega dóma eða athuganir sem leiða í ljós konunglegan uppruna hans. Greind svör hans sýna að hann er sonur konungsins. Í sumum afbrigðum getur viðbótarþáttur fylgt í kjölfarið, en oftar er þetta sérstök saga: Kona Salómons strýkur með keppinaut konungi. Salómon fer að sækja hana. Hann er tekinn höndum en fær að blása í lúðurinn þrisvar sinnum áður en hann deyr. Þetta var fyrirfram ákveðið merki og her hans kemur og bjargar honum.
930	920	A	Málið með soðnum eggjum	Raunverulegar sögur (850-999)	920-929 Snjallar aðgerðir og orð	Móðir hennar skiptir á prinsessu sem barni við son bóndakonu í leyni, því konungurinn hefur hótað að drepa hana ef hún fæðir ekki dreng. Síðar þarf konungurinn að dæma í máli: Kaupmaður sem keypti fjörutíu egg fyrir ferð sína ætlar að greiða fyrir þau eftir heimkomu sína. En hann er beðinn um að greiða fyrir verðmæti allra kjúklinganna og afkvæma þeirra sem hefðu klekst út úr eggjunum. Konungurinn veit ekki hvernig á að dæma í málinu og heyrir fyrir tilviljun börnin sem skiptust á spila leik, málið um soðnu eggin. Prinsessan leikur hlutverk konungsins og bendir á að kjúklingar gætu aldrei klekst út úr soðnum eggjum. Konungurinn samþykkir ákvörðun stúlkunnar. Að lokum kemur í ljós hver börnin eru og þau eru skipt á ný.
