idx	ATU	SUB	Classifications	Category	Subcategory	Variation Example
360	288	B*	Ofurfljótandi froskurinn	Dýrasögur (1-299)	220-299 Önnur dýr og hlutir	Froskur hefur eytt árum saman í að klífa upp stiga. Á síðasta þrepinu fellur hann og formælir flýti sínum.
361	288	B**	Festina Lente (Flýti gerir úrgang)	Dýrasögur (1-299)	220-299 Önnur dýr og hlutir	Maður spyr um leiðina til næsta bæjar og er ráðlagt að flýta sér ekki. Þegar hann flýtir sér samt sem áður brotnar hjól eða hestur hans slasast.
362	288	C*	Vísvitandi skjaldbaka	Dýrasögur (1-299)	220-299 Önnur dýr og hlutir	Dýr senda skjaldböku til Guðs til að biðja um regn. Eftir tvo mánuði fara dýrin að leita hans. Þegar þau tala illa um hann lyftir hann höfðinu undan steini og ávítar þau.
363	289	-	Leðurblaka, kafari og þyrnirunni skipbrotin	Dýrasögur (1-299)	220-299 Önnur dýr og hlutir	Leðurblaka, þyrnirunnur og kafari vilja vera viðskiptafélagar. Leðurblakan lánar peninga, þyrnirunnurinn klæðist og kafarifuglinn kemur með leður. Allir lenda skipbrot en lifa af. Síðan þá hefur kafarifuglinn verið að leita í vatninu að leðri sínu. Þyrnirunnurinn hefur verið að leita að fötum sínum og heldur fast í alla sem ganga fram hjá. Leðurblakan birtist aðeins á nóttunni til að flýja lánardrottna sína.
364	291	-	Blekkjandi togstreita	Dýrasögur (1-299)	220-299 Önnur dýr og hlutir	Lítið dýr (kanína, skjaldbaka) skorar á tvö stór dýr (fíl, flóðhest, hval) í togstreitu og raðar henni þannig að þau togi óafvitandi hvort í annað (annar endi reipisins er bundinn við tré).
365	292	-	Asni reynir að fá rödd krykkis	Dýrasögur (1-299)	220-299 Önnur dýr og hlutir	Asni spyr krybbu hvað hún borðar til að fá svona rödd. Svarið er „dögg“. Asninn borðar bara dögg og sveltur í hel.
366	293	-	Umræða um magann og meðlimina	Dýrasögur (1-299)	220-299 Önnur dýr og hlutir	Meðlimirnir saka magann um að vera latur og ofát. Þeir neita að bera matinn en með því að gera það skaða þeir sjálfa sig því þeir eru allir háðir hvor öðrum. Það eru til afbrigði af þessari gerð með mismunandi andstæðingum, t.d. hús og steinn (serbneska) eða höfuð og hali snáks.
367	293	B*	Sveppurinn smánar unga eikina	Dýrasögur (1-299)	220-299 Önnur dýr og hlutir	Sveppurinn fordæmir ungu eikina fyrir að halda sér við hana. Eftir þrjá daga fellur sveppurinn saman. Eikin heldur áfram að vaxa.
368	293	C*	Flugurnar í sveitinni og í bænum	Dýrasögur (1-299)	220-299 Önnur dýr og hlutir	Á fundi segja bæjarflugur (flugur frá Prússlandi) að þegar þær detta ofan í matinn séu þær teknar upp með silfurskeið og sleiktar af. Landsbyggðarflugur (flugur frá Litháen) segja að þær séu hent með innihaldi skeiðarinnar og hafi alltaf nóg að borða.
369	293	D*	Deilan um humal og næpur.	Dýrasögur (1-299)	220-299 Önnur dýr og hlutir	Humlar (baunir) og næpa (laukur) móðga hvort annað. Seinna sættast þau og hrósa hvort öðru.
370	293	E*	Kornin tala saman.	Dýrasögur (1-299)	220-299 Önnur dýr og hlutir	Byggið (maís) vill fara þangað sem gull er að finna. Hveitið svarar að það sjálft sé gull. Í sumum útgáfum móðga og lofa kornin hvort annað.
