idx	ATU	SUB	Classifications	Category	Subcategory	Variation Example
320	244	A*	Kraninn og hegrinn	Dýrasögur (1-299)	220-299 Önnur dýr og hlutir	Trani (storkur) biður hegri. Hún hafnar honum. Eftir smá umhugsun fer hún til tranans, en hann sendir hana burt. Þá skiptir hann um skoðun og fer aftur til hegrisins, en er hafnað, o.s.frv.
321	244	B*	Tveir sveltandi spörvar	Dýrasögur (1-299)	220-299 Önnur dýr og hlutir	Tveir spörvar svelta. Annar þeirra flýgur burt til að leita sér að fæðu og finnur kirsuber. Hann étur sig saddan og flýgur til baka með smá handa félaga sínum en kemst að því að hann er þegar dauður.
322	244	C*	Hrafn drekkir unga sína sem lofa að hjálpa honum þegar hann verður gamall	Dýrasögur (1-299)	220-299 Önnur dýr og hlutir	Hann bjargar aðeins þeim sem viðurkennir að hann muni ekki bera gamla fuglinn því hann þurfi að bera sinn eigin unga.
323	245	-	Tami fuglinn og villifuglinn	Dýrasögur (1-299)	220-299 Önnur dýr og hlutir	Tamur fugl ráðleggur villifuglinum að líta í kringum sig. Villifuglinn er skotinn.
324	246	-	Tveir fuglar	Dýrasögur (1-299)	220-299 Önnur dýr og hlutir	Þegar veiðimaður spennir bogann sinn flýgur annar fuglinn (fiskur, dádýr) burt. Hinn verður eftir og er skotinn.
325	247	-	Hver móðir hefur mest gaman af sínum eigin börnum	Dýrasögur (1-299)	220-299 Önnur dýr og hlutir	Þessi saga er aðallega til í tveimur mismunandi myndum: (1) Hrefnufugl biður uglu (hrafn) að færa barni sínu mat í skólanum. Uglan vill vita hvernig á að þekkja barnið og hrefnan svarar að barnið hennar sé fallegast. En uglan telur sitt eigið barn fallegast og gefur því matinn. (2) Hrefnufugl biður örn (hauk, úlf, íþróttamann) að þyrma ungum sínum og segir að þeir séu auðveldlega þekktir sem fallegustu í skóginum. Örninn étur aðeins ljótustu smáfuglana sem hann finnur. Þeir eru ungarnir hrefnufuglar.
326	248	-	Hundurinn og spörfuglinn	Dýrasögur (1-299)	220-299 Önnur dýr og hlutir	Maður keyrir óvart yfir hund, vin spörvar. Spörvarinn hefnir sín og pirrar manninn. Hann reynir að drepa hann en með því drepur hann hestinn sinn eða eyðileggur farm hans. Maðurinn grípur fuglinn og gleypir hann lifandi. Þegar fuglinn lítur út úr honum eða úr munni sér reynir kona hans að drepa hann. Í staðinn meiðir hún eða drepur eiginmann sinn.
327	248	A	Fíllinn og lærkinn	Dýrasögur (1-299)	220-299 Önnur dýr og hlutir	Fíll traðkar á hreiður lævirkis. Vinir lævirkisins hefna sín. Froskurinn krókar og lætur fílinn detta í þurra tjörn, krákan pikkar augun úr fílinum og býflugurnar stinga fílinn til bana.
328	250	-	Sundkeppni fiskanna	Dýrasögur (1-299)	220-299 Önnur dýr og hlutir	Fiskurinn keppir og sá minni vinnur. Aborrinn hangir í sporði laxins og vinnur.
329	250	A	Krókur munnur flúðar	Dýrasögur (1-299)	220-299 Önnur dýr og hlutir	Fiskarnir eiga í kapphlaupi um að kjósa sér konung. Þessi saga er aðallega til í tveimur mismunandi myndum: (1) Flundran öskrar af öfund vegna þess að síldin er að vinna. (2) Flundran lætur ókurteisa athugasemd falla við Guð. Henni er refsað með því að munnurinn verði gerður boginn.
330	253	-	Fiskurinn í netinu	Dýrasögur (1-299)	220-299 Önnur dýr og hlutir	Smáfiskarnir smeygja sér í gegnum möskvann; þeir stóru eru veiddir.
331	275	-	Kapphlaupið milli tveggja dýra	Dýrasögur (1-299)	220-299 Önnur dýr og hlutir	Þetta er kapphlaup milli tveggja dýra.
332	275	A	Kapphlaup milli skjaldböku og kanínu	Dýrasögur (1-299)	220-299 Önnur dýr og hlutir	Í kapphlaupi milli hraðskreiða dýrs (héra) og hægfara dýrs (skjaldböku, froskdýrs) sefur hraðskreiða dýrið á veginum því það heldur að það hafi nægan tíma. Hæga dýrið nær að komast fram úr því og vinnur kapphlaupið vegna þolgæðis síns.
333	275	B	Refurinn og krabbakynið	Dýrasögur (1-299)	220-299 Önnur dýr og hlutir	Krabbi (krabbi, froskur, froskur, fláði, mítla, kamelljón) heldur sér í hala refsins og vinnur. Í sumum asískum afbrigðum keppa dýrin í stökki. Minni dýrið heldur sér í stærra dýrið og vinnur.
