idx	ATU	SUB	Classifications	Category	Subcategory	Variation Example
720	772	*	Flugurnar í stað nagla á hjarta Krists	Trúarlegar sögur (750-849)	750-779 Guð umbunar og refsar	Flugur líta út eins og neglur og koma í veg fyrir að fleiri neglur séu reknar inn.
721	773	-	Sköpunarkeppnin milli Guðs og djöfulsins	Trúarlegar sögur (750-849)	750-779 Guð umbunar og refsar	Þessi fjölbreytta gerð samanstendur af mismunandi sögum sem fjalla um þemað „Guð og djöfullinn sem skaparar“. Þær hafa sterka tvíhyggjutilhneigingu. Dæmi: (1) Sköpun andstæðra dýra. Djöfullinn býr til verur í samkeppni við Guð (hermir oft verurnar sem Guð skapaði). (2) Djöfullinn reynir að skapa menn en mistekst, og í staðinn býr hann til ákveðin dýr. Til dæmis býr Guð til Adam úr leir og djöfullinn reynir að herma eftir honum. Hann mótar leirinn og blæs lífi í hann, en hann breytist í apa. Í öðrum afbrigðum býr djöfullinn til óæðri kynþætti manna. (3) Hin góða meginregla keppir við þá slæmu, eins og Guð og djöfullinn skapa ýmis dýr. Guð býr til úlf sem kallast „hundur Guðs“ og eyðileggjandi djöfullinn býr til geitur vísvitandi. Dýr djöfulsins éta dýr Guðs. (4) Guð lífgar upp dýr djöfulsins. Djöfullinn mótar sum dýr en aðeins Guð (nafn Guðs) getur lífgað þau. Þegar djöfullinn neitar að nefna nafn Guðs, eru dýrin líflaus. (5) Guð tekur dýr djöfulsins. Djöfullinn skapar (á) dýr sem Guð vill sjálfur. Guð breytir útliti (litum) dýra djöfulsins svo að hann geti ekki þekkt þau.
722	773	**	Guð og djöfull deila um sál nöturs	Trúarlegar sögur (750-849)	750-779 Guð umbunar og refsar	Guð segir að djöfullinn geti haft sál nöturs ef hann geti fyllt tunnu af peningum. Guð slær botninn úr tunnu og hengir hana í tré yfir gljúfri. Djöfullinn getur ekki fyllt tunnu og skilur sálina eftir Guði.
723	774	-	Kristur og Pétur	Trúarlegar sögur (750-849)	750-779 Guð umbunar og refsar	Þessi fjölbreytta gerð samanstendur af ýmsum brandurum um Krist og Pétur postula á meðan þeir dvöldu á jörðinni eða voru að sköpun heimsins.
724	774	A	Sankti Pétur vill skapa mann	Trúarlegar sögur (750-849)	750-779 Guð umbunar og refsar	(kemur í stað höfuðs saklauss, hálshöggvinns manns). Hann setur höfuðið aftur á bak. Pétur huggar sig við þá hugmynd að endurlífgaður einstaklingur gæti orðið reipsmiður sem þurfi að ganga aftur á bak við vinnuna. Í sumum útgáfum biður Kristur Pétur að útkljá deilu milli konu og djöfulsins. Hugsunarlaust höggvið hann höfuð þeirra beggja. Þegar hann setur höfuðin aftur á sinn stað skiptir hann þeim um. Síðan þá er sagt að konur hafi haft djöfulinn í líkama sínum.
725	774	B	Sankti Pétur getur ekki selt asna sinn	Trúarlegar sögur (750-849)	750-779 Guð umbunar og refsar	Pétur postuli getur ekki selt asna sinn því hann bendir á alla galla hans.
726	774	C	Sagan um hestaskóinn	Trúarlegar sögur (750-849)	750-779 Guð umbunar og refsar	Kristur og Pétur finna hestaskó. Pétur vill ekki beygja sig niður til að taka hann upp. Kristur tekur hann upp, selur hann og kaupir kirsuber fyrir ágóðann. Hann sleppir þeim einu af öðru á leiðinni og þyrsti Pétur verður að beygja sig niður til að taka upp hvert einasta kirsuber.
727	774	D	Pétur postuli gegnir hlutverki Guðs í einn dag.	Trúarlegar sögur (750-849)	750-779 Guð umbunar og refsar	Stúlka fer með geit sína (kú, svín, gæs) á haga og yfirgefur hana og segir: „Megi Guð annast þig!“ Þá verður Pétur postuli, sem tekur við af Guði, að hlaupa alls staðar á eftir geitinni.
728	774	E	Pétur fær leyfi til að tína vínber	Trúarlegar sögur (750-849)	750-779 Guð umbunar og refsar	Pétur postuli snýr seint aftur til himna og segir að í velmegun gleymi menn að biðja. Þá sendir Guð hækkandi verð til jarðar. Að þessu sinni snýr Pétur postuli fljótt aftur til himna og segir að nú biðji allt fólkið og biðji um hjálp Guðs.
729	774	F	Sankti Pétur með fiðluna	Trúarlegar sögur (750-849)	750-779 Guð umbunar og refsar	Pétur postuli, gegn ráðleggingum Krists, krefst þess að fara inn á krá þar sem smiðir, hermenn og sígaunar eru að fagna. Kristur setur fiðlu á bak hans og þegar Pétur postuli útskýrir fyrir fólkinu að hann geti ekki spilað á hljóðfærið, berja þeir hann (hlæja að honum).
730	774	H	Kristur setur hnúta í tré	Trúarlegar sögur (750-849)	750-779 Guð umbunar og refsar	Pétur postuli, reiður við trésmiði, vill að Kristur smíði tré úr járnknútum (greinum, nöglum). En Kristur smíðar greinarnar eingöngu úr hörðum við.
731	774	J	Af hverju varð Pétur Sankti sköllóttur	Trúarlegar sögur (750-849)	750-779 Guð umbunar og refsar	Pétur fær tvær (þrjár) kökur frá bóndakonu (bakarískonu). Hann deilir aðeins einni (slæmri) köku með Kristi og felur hina (góðu) undir húfu sinni þar sem hún brennir allt hárið af honum. Í sumum útgáfum verður Pétur svo úfinn í slagsmálum á krá að hann missir allt hárið.
732	774	K	Pétur stunginn af býflugum	Trúarlegar sögur (750-849)	750-779 Guð umbunar og refsar	Pétur reiður Kristi fyrir að eyðileggja uppskeru allra bænda vegna aðeins eins syndara. En sjálfur drekkir hann heilu býflugnabúi vegna eins býflugnabits. Þegar Kristur bendir á samsvörunina er Pétur lægður. Eða Pétur mótmælir þegar skipi er sökkt af Kristi vegna þess að einn syndari er um borð. Kristur sendir hann til að sækja hunang úr býflugnabúi. Pétur kremst allar býflugurnar þegar ein stingur hann.
733	774	L	Sveppir úr Péturskirkju	Trúarlegar sögur (750-849)	750-779 Guð umbunar og refsar	Pétur fær köku (pönnuköku, brauð) frá konu og borðar hana í laumi. Þegar Kristur talar við Pétur reynir hann að fela hvað hann er að borða og spýtir því út. Síðan vaxa sveppir úr kökunni.
734	774	N	Péturskirkjunnar	Trúarlegar sögur (750-849)	750-779 Guð umbunar og refsar	Kristur heldur áfram að spyrja hinn ágjarna Pétur spurninga svo að hann verður stöðugt að spýta út munnfullum til að geta svarað.
