idx	ATU	SUB	Classifications	Category	Subcategory	Variation Example
1120	1093	-	Talkeppni	Sögur af heimsku tröllinu (1000-1199)	1060-1114 Keppni milli manns og trölls	Djöfullinn (tröll, risi) reynir að toppa stúlku (karl, dreng, fjárhirði, Guð) í talkeppni (talningarkeppni). Honum tekst það ekki (og springur af reiði).
1121	1094	-	Bölvunarkeppni	Sögur af heimsku tröllinu (1000-1199)	1060-1114 Keppni milli manns og trölls	Djöfullinn (tröll, risi) og (fátækur) maður keppast um hver geti formælt (móðgað, hrætt) hinn meira. Djöfullinn hræðir manninn með helvítis pyndingum eða móðgar hann þar til fötin detta af honum. Maðurinn kastar járnkambi í bak djöfulsins (sendir örvar sem bölvanir gegn honum).
1122	1095	-	Skrapkeppni	Sögur af heimsku tröllinu (1000-1199)	1060-1114 Keppni milli manns og trölls	Þessi saga er aðallega til í tveimur mismunandi myndum: (1) Tröll (risi, djöfull) og maður keppa í klórakeppni. Maðurinn sendir konu sína til að segja tröllinu að eiginmaður hennar hafi farið til að láta brýna neglurnar sínar. Hún sýnir tröllinu kynfæri sín og þykist vera djúpt sár sem eiginmaður hennar hefur rispað í líkama hennar. Tröllið flýr. (2) Tröll (djöfull) og maður (drengur) keppa í klórakeppni. Maðurinn hylur sig með nokkrum uxahúðum (klæðist járnhönskum).
1123	1096		Saumakeppni	Sögur af heimsku tröllinu (1000-1199)	1060-1114 Keppni milli manns og trölls	Djöfullinn (tröll, risi) og klæðskeri (skósmiður, sígaunakona) halda saumakeppni. Djöfullinn saumar með mjög löngum þræði: Hann saumar fyrsta sporið sitt og þarf að hlaupa um húsið (hoppa út um gluggann). Þegar hann kemur til baka hefur klæðskerinn lokið verki sínu og vinnur keppnina.
1124	1098	*	Útöndun	Sögur af heimsku tröllinu (1000-1199)	1060-1114 Keppni milli manns og trölls	(Stundum hluti af keppni: Hver getur andað sterkar út?) Tröll (dreki) andar út (andvarpar, hnerrar) svo ákaft að maður lyftist upp í loftið. Maðurinn þykist hafa hoppað af gleði (til að veiða fugl, leita að kylfu föður síns).
1125	1099	-	Risinn sem meistarasmíðameistari	Sögur af heimsku tröllinu (1000-1199)	1060-1114 Keppni milli manns og trölls	Ýmislegt; eftirfarandi útgáfa er algengust: Risastór byggingameistari byggir dómkirkju í ákveðinni borg. Sem greiðslu krefst hann einhvers ómögulegs eða hræðilegs (sólar og tungls, augu þess sem pantaði bygginguna), nema einhver geti fundið nafn hans. Þetta gerist og risinn missir ekki aðeins greiðsluna heldur einnig líf sitt (hann er grýttur til bana). Í sumum afbrigðum eyðileggur risinn (risarnir) bygginguna þegar einhver kallar á nafn hans og/eða breytist í hrafn og flýgur burt.
1126	1115	-	Tilraun til morðs með öxi	Sögur af heimsku tröllinu (1000-1199)	1115-1144 Maður drepur/særir tröll	Í keppni hefur tröll (risi, djöfull, björn) verið sigraður af (ungum, heimskum, sterkum) manni og vill drepa hann á meðan hann sefur. Maðurinn fréttir af þessari áætlun og setur hlut (t.d. smjörtunnu) undir rúmteppi sitt. Tröllið slær það með vopni (oft öxi). Að morgni segir maðurinn tröllinu að hann hafi verið hræddur við meindýr.
1127	1116	-	Tilraun til brennslu	Sögur af heimsku tröllinu (1000-1199)	1115-1144 Maður drepur/særir tröll	Þessi saga er aðallega til í þremur mismunandi myndum: (1) Tröll (risi, djöfull) hefur verið sigrað af manni í keppni og vill brenna hann á meðan hann sefur. Maðurinn fréttir af þessari áætlun og felur sig annars staðar. Þegar tröllið snýr aftur á vettvang eldsins finnst maðurinn sitjandi í öskunni og segir að það hafi verið svolítið heitt. (2) Djöfullinn vill brenna hjálpara sinn. Hann læsir hann inni í heitu baðhúsinu en maðurinn veit hvernig á að flýja (hleypur í burtu, grefur holu undir gólfið). (3) Djöfullinn og ungur maður keppa um hver þolir meiri hita. Þegar þeim báðum er farið að hitna lætur maðurinn eins og honum sé kalt og biður um kodda. Djöfullinn gefst upp.
1128	1117	-	Fall tröllsins	Sögur af heimsku tröllinu (1000-1199)	1115-1144 Maður drepur/særir tröll	Tröll (risi, djöfull) býr til gildru fyrir mann (segir manni að klifra upp í tré sem tröllið hefur höggvið niður). Maðurinn blekkir tröllið svo að það dettur sjálfur í gildruna (drepist af fallandi tré). Í sumum afbrigðum er tröll (dýr) blekkt í körfu og síðan rúllað niður fjall, eða djöfli er sagt að setja myllustein um háls hans til að hjálpa honum að komast yfir hafið. Hann drukknar.
1129	1119	-	Tröll drepur móður sína (eiginkonu)	Sögur af heimsku tröllinu (1000-1199)	1115-1144 Maður drepur/særir tröll	Tröll (djöfull) ætlar að drepa (ungan) mann sem dvelur í húsi hans yfir nóttina. Um nóttina skiptir maðurinn um pláss við móður tröllsins (eiginkonu, dóttur). Tröllið drepur óvart móður sína í stað mannsins.
1130	1120	-	Konu tröllsins kastað í vatnið	Sögur af heimsku tröllinu (1000-1199)	1115-1144 Maður drepur/særir tröll	Þegar þau gista við ána vilja tröll (djöfull) og kona hans drekkja hjálpara sínum. Um nóttina skiptir maðurinn um sæti við konu tröllsins, þannig að tröllið kastar óvart sinni eigin konu í vatnið. Í sumum afbrigðum er tröllið blekkt til að kasta konu sinni í brunn.
1131	1121	-	Kona tröllsins brennd í eigin ofni	Sögur af heimsku tröllinu (1000-1199)	1115-1144 Maður drepur/særir tröll	Maður kastar konu (systur, móður, dóttur) tröllsins (risans, djöfulsins) eða norn í eldinn (ofninn) eða blekkir hana til að klifra inn í ofninn sinn. Tröllið brennur.
1132	1122	-	Kona Ógrs myrt með öðrum brögðum	Sögur af heimsku tröllinu (1000-1199)	1115-1144 Maður drepur/særir tröll	Ýmislegt. T.d. stingur maður hana með hennar eigin hníf, eða hún er sannfærð um að prófa reipi og hengir sig.
1133	1130	-	Að telja út laun	Sögur af heimsku tröllinu (1000-1199)	1115-1144 Maður drepur/særir tröll	Með bragði losnar maður undan samningi við djöfulinn (sjaldan við aðra djöfullega veru). Djöfullinn verður að gefa manninum hatt (stígvél, tösku eða annan ílát) fullan af gulli. Maðurinn grefur gryfju og skipar hattinn sinn með gati í (setur botnlausan ílát á þak húss) þannig að djöfullinn verður að gefa honum gríðarlegt magn af gulli (getur ekki fyllt ílátið). Djöfullinn hverfur.
1134	1131	-	Heitur grautur í hálsi tröllsins	Sögur af heimsku tröllinu (1000-1199)	1115-1144 Maður drepur/særir tröll	Maður (kona, dýr) sem er ógnað af trölli (djöfli, illum anda, ræningja, tígrisdýri, greifing) brennir háls tröllsins með því að gefa því heitan graut (heita steina í stað kartaflna, glóandi kol í stað fisks o.s.frv.)
1135	1132	-	Flug tröllsins með eigur sínar í pokanum	Sögur af heimsku tröllinu (1000-1199)	1115-1144 Maður drepur/særir tröll	Tröll (risi, djöfull, húsbóndi) reynir að komast undan vinnumanni sínum. Vinnumaðurinn felur sig í poka (kistu) tröllsins svo að tröllið tekur hann óafvitandi með sér.
