idx	ATU	SUB	Classifications	Category	Subcategory	Variation Example
2160	1932	-	Ostabygging kirkjunnar	Sögur og brandarar (1200-1999)	1875-1999 Háar sögur	Kirkja Sígauna er úr osti, skinku, köku, pylsum o.s.frv. (Þeir fengu þetta í skiptum fyrir steinkirkjuna sína.) Einu sinni þegar þeir voru svangir átu þeir hana upp og nú eiga Sígauna enga kirkju.
2161	1935	-	Topsy Turvy Land	Sögur og brandarar (1200-1999)	1875-1999 Háar sögur	Ýmsar lygarsögur, oft í formi prédikunar, ljóðs, lags eða ferðasögu þar sem öllu er blandað saman eða öfugt. Til dæmis: hinir veiku yfirbuga hina sterku, lamir geta veitt héra, lygi er „besta listgreinin“, latasti maðurinn er konungurinn o.s.frv.
2162	1940	-	Óvenjulegu nöfnin	Sögur og brandarar (1200-1999)	1875-1999 Háar sögur	Þessi tegund sögur samanstendur af ýmsum sögum þar sem dýr, fólk eða hlutir eru kallaðir óvenjulegum nöfnum, sem leiðir til ruglings eða ógæfu. Ástæðan fyrir misskilningnum er annað hvort sú að venjulegum nöfnum hefur verið skipt út (í gamansömum frásögnum) eða að mismunandi nöfn eru tekin upp vegna táknræns, hljóðræns eða fáránlegs gildis þeirra (í safnsögum, orðtökum, lögum og rímum).
2163	1948	-	Of mikið tal	Sögur og brandarar (1200-1999)	1875-1999 Háar sögur	Þrír þöglir menn (tröll, bræður, skipstjórar, bændur) draga sig í hlé frá heiminum og í einsetubústað (gljúfur, klaustur, eyju). Eftir sjö ár segir annar þeirra: „Ég held að ég hafi heyrt kú mögla“. Hinir eru pirraðir en þegja. Sjö árum síðar segir annar maður: „Það gæti hafa verið uxi“. Sá þriðji er pirraður en talar ekki. Eftir sjö ár í viðbót segir hann: „Ég er að fara frá þessum stað vegna þess að það er of mikið tal (hávaði)“.
2164	1950	-	Þrír latir	Sögur og brandarar (1200-1999)	1875-1999 Háar sögur	Konungur vill eftirláta ríki sitt latasta son sinn af þremur. Hvor um sig stærir sig af leti sinni. Sá fyrsti segir að þegar hann leggst niður og vatnsdropar falla í augu hans, sé hann of latur til að loka þeim. Sá annar segir að þegar hann situr við eldinn og fótur hans byrjar að brenna, sé hann of latur til að toga hann til baka. Sá þriðji segir að ef hann yrði hengdur og hefði hníf í hendinni, væri hann of latur til að nota hann til að skera á reipið. Faðirinn ákveður að sá þriðji sé latari og gefur honum ríkið. Í annarri útgáfu sögunnar stæra fimm synir sig af leti sinni. Sá fyrsti er of latur til að loka munninum þegar hann borðar, svo fuglarnir bera brauðið af sér. Sá annar vill ekki toga fótinn hans úr eldinum. Sá þriðji lætur mýs naga á eyrað á sér. Sá fjórði vill ekki skera á reipið sem notað var til að hengja hann. Sá fimmti lætur regndropa berja augun úr sér.
2165	1950	A	Hjálp í iðjuleysi	Sögur og brandarar (1200-1999)	1875-1999 Háar sögur	Meistari (yfirmaður) spyr tvo verkamenn hvað þeir séu að gera. Sá fyrsti segir: „Ég er ekki að gera neitt.“ Sá seinni segir: „Ég er að hjálpa honum.“
2166	1951	-	"Er viðurinn klofinn?"	Sögur og brandarar (1200-1999)	1875-1999 Háar sögur	Latur manni er boðinn viðarhlaða að gjöf. Áður en hann þiggur hana spyr hann: „Er hún þegar klofin?“ Stundum eru aðrar gjafir gefnar: „Er hrísgrjónin soðin?“ – „Er hveitið malað?“ – „Hefur hveitið verið búið til brauð?“ – „Eru hneturnar ristaðar og afhýddar?“
2167	1960	-	Stórt dýr eða hlutur	Sögur og brandarar (1200-1999)	1875-1999 Háar sögur	Þessi fjölbreytta gerð inniheldur ýmsar sögur sem fjalla um óeðlilega stóran hlut, dýr eða plöntu.
2168	1960	A	Mikill uxi	Sögur og brandarar (1200-1999)	1875-1999 Háar sögur	Þessi fjölbreytta tegund sögur inniheldur ýmsar sögur um risavaxin dýr, heimilisdýr (uxi, kú, hest, sauðfé, geit, svín, hund, kött o.s.frv.) eða villt dýr (refur, björn, héra, villisvín, opossum, frosk, skjaldbaka, snákur o.s.frv.). Til dæmis er uxi svo stór að það tekur fugl heilan dag (viku, ár) að fljúga frá enda annars hornsins yfir í hinn. Eða annað hornið er notað í myllu sem trekt og það geymir heila korntunnu. Svín er svo stórt að það hefur verið að koma fyrir horn í þrjá daga og augun eru enn ekki sýnileg. Sauðfé hefur svo þungan hala að það verður að bera í hjólbörum og þegar það er klippt gefur það tvö hundruð pund af ull.
2169	1960	B	Mikill fiskur	Sögur og brandarar (1200-1999)	1875-1999 Háar sögur	Þessi tegund af sögum samanstendur af ýmsum sögum sem fjalla um risavaxna fiska. Eftirfarandi eru algengustu afbrigðin: Risavaxinn fiskur (gedda, aborri, kímla, lax, áll, hvalur o.s.frv.) hefur vafið sér þrisvar sinnum í kringum eyju. Í þrjá daga reyna menn að draga hann upp á land en augun hans sjást samt ekki. Inni í stóra fiskinum eru bjöllur af sautján kindum. Kjöt fisksins er súrsað í 300 pundum af salti og það nærir heilt sjúkrahús í eitt ár. Augun fisksins ein og sér vega fimm pund. Hreistur hans eru fjarlægðar með plógi og notaðar til að setja þak á hlöðu. Bein hans eru notuð til að girða akur og höfuðkúpa hans er smíðuð í ofn.
