idx	ATU	SUB	Classifications	Category	Subcategory	Variation Example
1400	1351	-	Þögnin veðjaði	Sögur og brandarar (1200-1999)	1350-1439 Sögur hjóna	Maður og eiginkona hans gera veðmál: Sá sem talar fyrst verður að vinna ákveðið verk (loka hurðinni, þvo upp, gefa dýrunum að éta o.s.frv.). Ókunnugir (ræningjar) koma inn í hús þeirra og taka eða misnota eigur þeirra (halda að parið sé látið og deila eignum sínum). Maður nauðgar konunni (kona reynir að nauðga manninum). Eiginmaðurinn (eiginkonan) mótmælir (verður afbrýðisamur), grætur og tapar þannig veðmálinu.
1401	1351	A	"Guð hjálpi þér!"	Sögur og brandarar (1200-1999)	1350-1439 Sögur hjóna	Hjón rífast og tala ekki saman í heilan dag. Áður en þau fara að sofa setur maðurinn púða á milli sín í miðju rúmsins. Um nóttina hnerrar maðurinn. „Guð hjálpi þér,“ segir konan hans hinum megin við rúmið. „Meinarðu þetta virkilega?“ spyr maðurinn. „Já,“ segir konan. Maðurinn svarar: „Taktu þá púðann í burtu!“
1402	1351	A*	Týnd tunga	Sögur og brandarar (1200-1999)	1350-1439 Sögur hjóna	Maður gagnrýnir konu sína fyrir að tala of mikið og hún hættir því alveg að tala. Eftir tvo daga byrjar hann að leita alls staðar og hún spyr hann hvað hann sé að leita að. Hann svarar: „Tungan þín“.
1403	1351	B*	Ýmsar sögur af rifrildum pörum	Sögur og brandarar (1200-1999)	1350-1439 Sögur hjóna	Þessi tegund sögur samanstendur af ýmsum sögum sem fjalla um hjón sem rífast eða gera grín að hvort öðru.
1404	1351	F*	Misheppnaða morðið	Sögur og brandarar (1200-1999)	1350-1439 Sögur hjóna	Kona vill eitra fyrir eiginmanni sínum. Lyfjafræðingurinn gefur henni jurtir í stað eitursins sem hún biður um. Hann segir eiginmanni sínum að hún hafi beðið hann um eitur. Konan stráir jurtunum á skál af súpu og ber hana fram fyrir eiginmann sinn. Hann þykist deyja. Konan setur reipi í gegnum gat sem liggur upp stigann og bindur það um háls mannsins. Hún fer upp stigann og reynir að toga hann upp, en hann losar sig og bindur reipið við vinnubekkinn sinn. Hún notar reipið til að toga það upp og festir reipið. Síðan kallar hún út um gluggann á hjálp og segir að eiginmaður hennar hafi hengt sig. Konan er ákærð og dæmd.
1405	1351	G*	Að bera kross sinn	Sögur og brandarar (1200-1999)	1350-1439 Sögur hjóna	Maður (bóndi, bakari, rakari) þjáist af hendi þrjóskrar konu sinnar. Hann kvartar við prestinn (húsbónda sinn) sem segir honum að hver maður þurfi að bera sinn kross. Maðurinn fer heim, lyftir konu sinni á bak sér og ber hana. Eftir þetta verður hún meðfærilegri.
1406	1352	-	Djöfullinn gætir hreinlífis eiginkonunnar	Sögur og brandarar (1200-1999)	1350-1439 Sögur hjóna	Maður sem er pirraður út í þrjóskufulla konu sína hrópar: „Megi djöfullinn taka þig!“. Djöfullinn tekur þessa skipun alvarlega, verndar hreinlífi hennar og tekur burt væntanlega elskhuga hennar (jafnvel í helvíti er hún óviðráðanleg). Að lokum gefst hann upp og sendir hana aftur til eiginmanns síns og segir að það væri auðveldara að smala villihestum (villisvínum).
1407	1352	A	Sögusagnarpáfagaukinn	Sögur og brandarar (1200-1999)	1350-1439 Sögur hjóna	Ríkur maður (kaupmaður) gefur konu sinni (tvo) páfagauka svo að hún geti notið félagsskapar meðan hann er í burtu. Hún verður ástfangin á meðan eiginmaður hennar er í fjarveru (og drepur páfagaukinn [einn af páfagaukunum] því hann leyfir henni ekki að heimsækja elskhuga sinn). Í hvert skipti sem hún vill fara til elskhuga síns heldur (hinn) páfagaukurinn henni til baka með því að segja langa sögu (hann segir sjö sögur á sjö dögum), þar til eiginmaður hennar kemur aftur.
1408	1353	-	Gamla konan sem vandræðaseggur	Sögur og brandarar (1200-1999)	1350-1439 Sögur hjóna	Djöfullinn vill aðskilja mann og konu hans (því hann öfundar hamingju þeirra). Hann biður gamla konu um að hjálpa sér (lofar henni skóm). Gamla konan segir konunni að eiginmaður hennar sé henni ótrúr og að til að fá hann til að elska hana aftur ætti hún að klippa þrjú hár úr skegginu á honum þegar hann sefur. Gamla konan segir eiginmanninum að konan hans ætli að drepa hann. Þegar konan kemur að nóttu til með hníf til að klippa hárin, slær hann hana.
1409	1354	-	Dauði fyrir gamla parið	Sögur og brandarar (1200-1999)	1350-1439 Sögur hjóna	Kona sem veikur eiginmaður óskar þess að dauðinn taki hana (í stað hans). Þegar dauðinn (nágranni klæddur sem dauðinn, dauðinn í formi fugls [uglu, kráku, gæsar, kjúklinga]) kemur (sendur af eiginmanninum til að reyna konu sína) til að taka konuna, bendir hún í staðinn á eiginmann sinn.
1410	1354	A*	Ekkillsléttir	Sögur og brandarar (1200-1999)	1350-1439 Sögur hjóna	Gamall maður léttir við andlát konu sinnar. Hann segir við dauðann: „Þú hefur valdið mér miklum vandræðum, en nú munt þú ekki gera það lengur.“
1411	1354	C*	Kona sem virðist vera látin lifna við aftur	Sögur og brandarar (1200-1999)	1350-1439 Sögur hjóna	Látin kona (karlmaður) er borin til grafar. Einn kistuberanna rekst á vegg og höggið vekur látnu konuna aftur til lífsins. Hún deyr aftur árið eftir. Eiginmaður hennar segir kistuberunum að fara varlega svo að sama mistökin gerist ekki aftur.
1412	1354	D*	Frjósamt veður	Sögur og brandarar (1200-1999)	1350-1439 Sögur hjóna	Tveir bændur eru að ræða veðrið. „Þetta veður er gott til ræktunar,“ segir annar. „Í kvöld mun allt spretta upp úr jörðinni.“ „Ég vona ekki,“ segir hinn. „Konan mín (tvær, þrjár konur) er grafin þar.“
1413	1355	-	Maðurinn falinn undir rúminu	Sögur og brandarar (1200-1999)	1350-1439 Sögur hjóna	Þessi tegund inniheldur ýmsar sögur sem fjalla um framhjáhald, en sumar þeirra eru ekki skýrt lýstar í svæðisbundnum tegundaskrám: Elskhuginn felur sig undir rúminu þegar eiginmaðurinn kemur heim. Í flestum tilfellum misskilur elskhuginn eitthvað sem eiginmaðurinn segir og svíkur sjálfan sig með sjálfsprottnu svari sínu.
