idx	ATU	SUB	Classifications	Category	Subcategory	Variation Example
1800	1631	*	Klæðskeri og smiður sem Biðlari	Sögur og brandarar (1200-1999)	1525-1639 Snjall maður	Klæðari og smiður (og skósmiður) reyna að heilla sömu konuna. Klæðarinn segir henni að smiðurinn sé blindur: ef hún horfir á hann vinna, mun hún sjá að hann slær tvisvar á járnið og síðan á steðjann. Konan staðfestir þetta. Í hefnd segir smiðurinn konunni að klæðarinn sé geðveikur. Hann setur rauðglóandi járnstykki í stígvél klæðarans. Þegar klæðarinn fer í stígvélin dettur hann niður af sársauka og hrópar: „Það brennur!“ Allir eru sammála um að hann hljóti að vera geðveikur. Konan giftist smiðnum (engum).
1801	1631	A	Múla málaður og seldur aftur til eiganda	Sögur og brandarar (1200-1999)	1525-1639 Snjall maður	Asni (múldýr, hestur, kýr, geit) er stolið eða selt. Nýi eigandinn (þjófur, kaupmaður, bóndi, sígauni, þjónn) málar það (látur það líta ungt og ferskt út) og selur það með miklum hagnaði til upprunalega eigandans (húsbónda, prests, viðarkolssala, bónda), sem líkar vel við það vegna þess hve líkt það er við gamla dýrið hans. (Þrátt fyrir að hann hafi verið varaður við tekur hann ekki eftir bragðinu.) Eftir að kaupandinn tekur dýrið heim þvær málningin af í rigningunni (á, þvottavatni) og eigandinn þekkir gamla dýrið sitt.
1802	1633	-	Sameign á kúnni	Sögur og brandarar (1200-1999)	1525-1639 Snjall maður	Faðir deyr og skilur eftir eigur sínar sonum sínum til að skipta á milli sín. Eldri sonurinn tekur afturendann á kúnni og yngri sonurinn fær framendann, þannig að sá fyrri tekur mjólkina en sá seinni verður að gefa dýrinu að éta. Líkar ósanngjarnar uppgjörsgerðir fylgja í kjölfarið. Vinur (ættingi) ráðleggur yngri syninum hvernig hann geti fengið sanngjarnan hlut.
1803	1634	*	Ýmis brögð sem sígaunarnir notuðu	Sögur og brandarar (1200-1999)	1525-1639 Snjall maður	Ýmislegt efni með fjölbreyttu efni
1804	1634	A*	Fiski lofað í staðinn fyrir mat og peninga	Sögur og brandarar (1200-1999)	1525-1639 Snjall maður	Sjómenn segja sígauna að það sé erfitt að veiða fisk. Í staðinn fyrir mat og peninga lofar sígauninn að segja þeim hvenær allur fiskurinn verði tilbúinn til veiða. Þeir samþykkja. Eftir fimm daga sem gestur sjómannsins tekur sígauninn peningana og fer að vatninu og segir að nú sé rétti tíminn. Hann segir sjómönnunum að drekka allt vatnið í vatninu og þá geti þeir veitt allan fiskinn. Hann mun jafnvel hjálpa þeim.
1805	1634	E*	Að kasta þjófnum yfir girðinguna	Sögur og brandarar (1200-1999)	1525-1639 Snjall maður	Þjófur kemur á óvart af eiganda hússins sem hann er að ræna. Þjófurinn hrópar: „Gerðu við mig hvað sem þú vilt, en ekki kasta mér yfir girðinguna!“ Reiði eigandinn kastar honum yfir girðinguna og þjófurinn hleypur í burtu.
1806	1635	*	Brellur Eulenspiegels	Sögur og brandarar (1200-1999)	1525-1639 Snjall maður	Ýmis leturgerð með fjölbreyttum afbrigðum, sérstaklega vinsæl í þýskumælandi, hollensku- og pólskumælandi löndum.
1807	1636	-	Iðrandi þjófurinn	Sögur og brandarar (1200-1999)	1525-1639 Snjall maður	Iðrandi þjófur færir eiganda sínum stolna kú og þykist hafa fundið dýrið. Hann varar eigandann við að fara varlega með hana í framtíðinni.
1808	1638	*	Af hverju það er ekki synd fyrir sígauna að stela	Sögur og brandarar (1200-1999)	1525-1639 Snjall maður	Sígauni stal einum af naglunum sem átti að vera notaður við krossfestingu Jesú. Þess vegna er það ekki synd fyrir sígauna að stela.
1809	1639	*	Konunglega skipunin um klæðnað	Sögur og brandarar (1200-1999)	1525-1639 Snjall maður	Fatasali er með offramboð af ákveðinni tegund af flík (feld) og á á hættu að tapa peningum. Hinn vingjarnlegi konungur fyrirskipar að allir sem koma fyrir hann verði að klæðast þeirri tegund af flík. Sölumaðurinn verður ríkur.
