idx	ATU	SUB	Classifications	Category	Subcategory	Variation Example
2000	1831	-	Presturinn og Sexton í messu	Sögur og brandarar (1200-1999)	1800-1849 Aðrir brandarar um presta	Prestur segir djákna sínum að hann eigi að stela kind (svín) á meðan á athöfninni stendur. Þegar djákninn kemur aftur er athöfnin enn í gangi. Presturinn spyr hann, eins og það væri hluti af guðsþjónustunni, hvort þjófnaðurinn hafi tekist. Djákninn svarar, einnig eins og það væri hluti af athöfninni, að hann hafi fengið kindina (að þjófnaðurinn hafi uppgötvast) en að hann hafi misst hest prestsins. Eða aðrar samræður um önnur efni eru felldar inn í athöfnina, t.d. milli prestsins og kokksins hans eða milli djáknsins og prestsins.
2001	1831	A*	Óviðeigandi hegðun í kirkjunni	Sögur og brandarar (1200-1999)	1800-1849 Aðrir brandarar um presta	Þessi tegund af atviki samanstendur af ýmsum frásögnum þar sem fólk í kirkju hegðar sér á óviðeigandi hátt vegna fáfræði. Eða presturinn (prestur og kirkjuvörður) hegðar sér á óviðeigandi hátt, t.d. með því að slást, panta áfengi (til matreiðslu) eða misskilja latnesk orðasambönd.
2002	1831	B	Hlutur prestsins og hlutur sextonsins	Sögur og brandarar (1200-1999)	1800-1849 Aðrir brandarar um presta	Í prédikuninni spyr presturinn dögunarmanninn hvort einhver sé að koma. Dögunarmaðurinn svarar að maður sé að koma með hjól (kúlu) á öxl sér. Presturinn segir að dögunarmaðurinn gæti átt hjólið. Dögunarmaðurinn sér þá mann koma með hálfan svín (gamla konu með smjörkrukk). Presturinn segir að hann muni geyma það sjálfur.
2003	1831	C	Presturinn þiggur mútugreiðslur	Sögur og brandarar (1200-1999)	1800-1849 Aðrir brandarar um presta	Maður að nafni Secula státar sig við ríka nágranna sinn Micula (Matila, Picula) af því að hann sé nefndur í kirkjunni þegar presturinn syngur „Saecula saeculorum“. Nágranninn býður prestinum níu kindur ef hann syngur „in micula micolorum“ í staðinn. Organleikarinn bendir á mistökin og presturinn gefur honum því eina af kindunum.
2004	1832	-	Prédikunin um ríka manninn	Sögur og brandarar (1200-1999)	1800-1849 Aðrir brandarar um presta	Ríkur maður lætur dreng fara með sér í kirkju í vagni sínum. Drengurinn skilur óvart kápuna sína (tréskóinn) eftir í vagni. Presturinn prédikar um ríkan mann sem fór til helvítis. Drengurinn hrópar í örvæntingu: „Hann tók kápuna mína með sér!“
2005	1832	*	Drengurinn svarar prestinum	Sögur og brandarar (1200-1999)	1800-1849 Aðrir brandarar um presta	Þessi tegund af athöfn samanstendur af ýmsum frásögnum þar sem presturinn spyr dreng út í athöfnina (á götunni). Drengurinn gefur snöggt svar (sem gerir prestinn orðlausan).
2006	1832	B*	Hvers konar áburður?	Sögur og brandarar (1200-1999)	1800-1849 Aðrir brandarar um presta	Prestur sér dreng á veginum sem er að horfa á eitthvað. Drengurinn segist ekki vita hvað það er og presturinn segir honum að það sé hestaskítur (hestaskór). Drengurinn svarar að hann hafi verið að velta fyrir sér hvort þetta væri hestaskítur eða hryssuskítur.
2007	1832	D*	"Hversu margar yfirlýsingar eru til?"	Sögur og brandarar (1200-1999)	1800-1849 Aðrir brandarar um presta	Prestur spyr dreng (þjónustustúlku) hversu mörg sakramenti (guðir) eru til. Drengurinn veit það ekki, svo hann spyr til baka hvort presturinn viti hversu margar tennur hrífa hefur (hversu mikið efni er hægt að búa til úr ákveðnu magni af hör, hvernig á að flétta stráhatt). Presturinn veit ekki svarið, og drengurinn segir honum að einn maður geti ekki vitað allt. Við spurningunni um fjölda guða svarar safnaðarmaður (bóndi, barn) tölu sem er of há. Presturinn neitar að halda áfram með fermingu viðkomandi (sendir viðkomandi heim). Frambjóðandinn endurtekur spurninguna fyrir öðrum sem segir honum að það sé aðeins einn Guð. Frambjóðandinn trúir því ekki að presturinn vilji svona litla tölu og þessa í svarinu.
2008	1832	E*	Góðir mannasiðir	Sögur og brandarar (1200-1999)	1800-1849 Aðrir brandarar um presta	Drengur færir presti (kaupmanni, lögmanni) ost (annað atriði). Presturinn telur að drengurinn hafi ekki komið kurteislega fram, svo hann skiptir um hlutverk til að kenna honum hvernig á að haga sér. Presturinn flytur kurteisa ræðu um leið og hann gefur drengnum ostinn. Drengurinn þakkar honum og teygir sig í vasann eftir peningum til að gefa honum rausnarlegt þjórfé.
2009	1832	F*	Boð í kvöldverð	Sögur og brandarar (1200-1999)	1800-1849 Aðrir brandarar um presta	Drengur (bóndi) er boðið til máltíðar (af nemendum eða presti). Heill kalkúnn (soggrís) er borinn fram. Gestgjafinn varar drenginn við því að hvað sem hann gerir við kalkúninn, þá muni gestgjafinn gera við hann. Drengurinn hugsar sig um um stund og setur síðan fingurinn í afturendann á dýrinu til að draga fyllinguna út (og sleikir fingurinn).
2010	1832	M*	Orð prestsins endurtekin	Sögur og brandarar (1200-1999)	1800-1849 Aðrir brandarar um presta	Prestur (sólarvörður) er með bletti á gleraugunum sínum (hann gleymdi að taka þau með sér) svo hann getur ekki lesið úr guðsþjónustunni í messunni. Hann syngur huglaus um fötlun sína og söfnuðurinn endurtekur orð hans eins og venjulega. Presturinn reynir að leiðrétta rangt svar þeirra, en söfnuðurinn endurtekur það líka. Eða presturinn velur mann til að aðstoða við athöfnina. Maðurinn heldur að hann þurfi að endurtaka allt sem presturinn segir, svo hann endurtekur spurningar prestsins um hvað hann heitir og hvaðan hann kemur.
2011	1832	N*	Guðs lamb verður sauður Guðs	Sögur og brandarar (1200-1999)	1800-1849 Aðrir brandarar um presta	Maður (drengur, bóndi, fjárhirðir) kemur til játningar en kann engar bænir. Presturinn kennir honum stutta bæn sem byrjar á orðunum „Guðs lamb“. Síðar spyr presturinn manninn hvort hann muni enn bænina. Maðurinn byrjar á orðunum „Guðs sauður“. Presturinn spyr hvers vegna maðurinn hafi breytt orðinu og maðurinn svarar að dýrið hljóti að hafa vaxið upp á meðan. Í arabískum útgáfum er maðurinn spurður um stjörnumerki sitt og hann svarar „Geit“ („Hrútur“). Þegar hann er beðinn um að útskýra segir hann að hann hafi fæðst í stjörnumerkinu Kid, en það hlýtur að vera orðið fullorðið núna.
2012	1832	P*	"Djöfullinn!"	Sögur og brandarar (1200-1999)	1800-1849 Aðrir brandarar um presta	Presturinn spyr dreng í fermingarnámskeiðinu: „Hver er versti óvinur mannkynsins?“ Drengurinn veit ekki svarið. Af einhverri annarri ástæðu formælir annar drengur: „Djöfullinn!“ Presturinn sér þetta sem rétta svarið. Eða prestur spyr heimskulegan mann spurningar (biður hann að lesa eitthvað). Viðkomandi muldrar eitthvað um fisk. Þetta er rétta svarið og viðkomandi er hrósað fyrir greind sína.
2013	1832	Q*	Prestur spyr um leiðina	Sögur og brandarar (1200-1999)	1800-1849 Aðrir brandarar um presta	Prestur spyr dreng um leiðina til næsta þorps. Hann varar drenginn einnig við að reykja, annars komist hann ekki til himna. Drengurinn svarar að ef presturinn þekkir leiðina til himna, þá hljóti hann örugglega að vita leiðina til næsta þorps.
2014	1832	R*	Sálmabók á hvolfi	Sögur og brandarar (1200-1999)	1800-1849 Aðrir brandarar um presta	Í kirkju heldur sá sem ekki kann að lesa sálmabók sinni á hvolfi. Þegar sá sem stendur við hliðina á honum reynir að leiðrétta hann útskýrir maðurinn með bókina að hann sé örvhentur.
