idx	ATU	SUB	Classifications	Category	Subcategory	Variation Example
0	1	-	Fiskþjófnaðurinn	Dýrasögur (1–299)	1–69 Snjall refur	Refur liggur á veginum og þykist vera dauður. Sjómaður kastar honum upp á vagn sinn sem er fullur af fiski. Refurinn kastar fiskunum úr vagninum og stekkur niður á eftir þeim. Úlfur reynir að herma eftir þessu og þykist líka vera dauður. Sjómaðurinn grípur hann og ber hann. Í sumum afbrigðum þykist eitt dýr vera dautt til að trufla mann sem ber matarkörfu; annað dýr stelur körfunni. Eða dýr gerir gat á körfunni svo innihaldið dettur út.
1	2	-	Halaveiðimaður	Dýrasögur (1–299)	1–69 Snjall refur	Björn hittir ref sem hefur veitt mikið af fiski. Hann spyr hvar hann hafi veitt þá og refurinn segir að hann hafi veitt með rófunni í gegnum gat á ísnum. Hann ráðleggur birninum að gera slíkt hið sama og björninn gerir. Þegar björninn reynir að toga rófuna upp úr ísnum (vegna þess að menn eða hundar eru að ráðast á hann) er hún föst. Hann hleypur í burtu en skilur rófuna eftir.
2	2	A	Rifnar rófur	Dýrasögur (1–299)	1–69 Snjall refur	Refur sem hefur verið blekktur til að missa rófuna biður félaga sína að binda rófurnar saman. Þegar þeir hlaupa skyndilega toga þeir rófurnar hvor af öðrum. Mennirnir sem elta vita ekki hvaða ref þeir voru að elta, því nú eru margir refir án rófu. Í sumum afbrigðum reynir refur sem hefur misst rófuna í gildru að sannfæra aðra refi um að láta höggva af sér sína; oft tekst það ekki.
3	2	B	Karfa bundin við hala úlfs	Dýrasögur (1–299)	1–69 Snjall refur	Úlfur sér ref sem á marga fiska og langar að veiða nokkra sjálfur. Refurinn segir honum að hengja körfu á halann á sér. Úlfurinn gerir það. Körfan er fyllt með vatni eða refurinn fyllir hana í laumi með steinum svo úlfurinn geti ekki dregið halann út.
4	2	D	Nýja rófan	Dýrasögur (1–299)	1–69 Snjall refur	Björn fær rófu úr hampi til að skipta út þeirri sem hann hefur misst. Refur ögrar honum til að stökkva yfir eld. Nýja rófan brennur (og björninn sjálfur brennur). Refurinn segir birninum að halda brennandi rófunni upp í vindinn en hún brennur hraðar. Björninn særir sig eða deyr. Í sumum afbrigðum sannfærir refurinn björninn um að fara til smiðs til að láta sjóða á sig nýja rófu; björninn slasast illa.
5	3	-	Hermt eftir meiðslum	Dýrasögur (1–299)	1–69 Snjall refur	Refur hylur höfuð sitt með mjólkurkenndu efni eða deigi og sannfærir úlf um að hann hafi slasast svo illa að heilinn sé að leka út.
6	3	*	Úlfur útvegar refnum mat	Dýrasögur (1–299)	1–69 Snjall refur	Refur sannfærir úlf um að fara inn í hænsnakofa og kasta hænunum út til hans. Síðan segir refurinn hundunum frá því og þeir ráðast á úlfinn. Refurinn hleypur í burtu með hænurnar. Þegar hann hittir úlfinn síðar þykist refurinn hafa orðið fyrir verri árás en úlfurinn.
7	4	-	Veikt dýr ber heilbrigða	Dýrasögur (1–299)	1–69 Snjall refur	Refur platar særðan úlf til að bera sig á bakinu með því að þykjast sjálfur vera særður. Á meðan hann er borinn segir refurinn: „Sjúka dýrið ber það heilbrigða“ („Sá sem var barinn ber það sem ekki var barinn“). Þegar úlfurinn spyr um þuluna breytir refurinn orðunum eða hótar úlfinum (segir að hundar elti þá).
8	5	-	Að bíta trjárót	Dýrasögur (1–299)	1–69 Snjall refur	Úlfur eltir ref og nær taki á fæti hans. Til að losna lætur refurinn eins og úlfurinn hafi bara trjárót í munninum, þannig að úlfurinn sleppir og grípur trjárót. Refurinn hleypur í burtu.
9	6	-	Veiðidýr sannfært til að tala	Dýrasögur (1–299)	1–69 Snjall refur	Refur grípur kráku og ætlar að éta hana. Veika dýrið spyr spurningu og refurinn svarar. Þannig sleppir hann bráðinni og hún flýr.
10	6	*	Veiðidýr talar með herfangið í kjaftinum	Dýrasögur (1–299)	1–69 Snjall refur	Úlfur veiðir gæs og refur veiðir kjúkling. Refurinn spyr úlfinn eitthvað svo hann opni munninn og gæsin geti flogið burt. Þá spyr úlfurinn refinn, en refurinn svarar án þess að missa herfangið.
11	7	-	Þrjú trénöfn	Dýrasögur (1–299)	1–69 Snjall refur	Björn og refur veðja um hvor geti nefnt þrjú tré fyrst. Refurinn vinnur vegna þess að björninn nefnir þrjár mismunandi tegundir af sama trénu. Refurinn nefnir þrjú mismunandi tré sem hægt er að bera fram hraðar. Í sumum afbrigðum veðja djöfullinn og maður.
12	8	-	Fölsk fegurðarmeðferð	Dýrasögur (1–299)	1–69 Snjall refur	Refur segir birni að hann hafi málað fuglana. Björninn vill líka láta mála sig þótt refurinn vari hann við að það muni særa. Refurinn lætur björninn fylla gryfju með biki og leggja við yfir. Hann bindur björninn ofan á og kveikir í viðnum. Björninn brennur, slasast eða deyr. Í sumum afbrigðum særir refurinn björninn á annan hátt, lofar að gera hann fallegri eða lækna hann og setur á hann glóandi steina, vætir hann með sjóðandi vatni, rakar höfuð eða hala á honum eða stingur út augun með heitum póker.
13	8	*	Refurinn skiptir brenndum beinum bjarnarins út fyrir hreindýr	Dýrasögur (1–299)	1–69 Snjall refur	Refur safnar saman brunninni beinagrind bjarnar og setur hana í poka. Hann hristir beinin eins og þau væru peningar og skiptir pokanum út fyrir hreindýr.
14	9	-	Óréttláti samstarfsaðilinn	Dýrasögur (1–299)	1–69 Snjall refur	Refur og björn rækta land sitt saman og ákveða að deila ágóðanum. Á meðan björninn þreskir kornið í fjósinu hvílir refurinn sig og segist þurfa að styðja bjálkana í þakinu svo þeir falli ekki á björninn. Þegar þeir skipta uppskerunni tekur refurinn kornið og gefur björninum stærri hrúguna af hismi. Þegar uppskeran er möluð í myllu hljómar hlutdeild refsins öðruvísi en hlutdeild bjarnarins. Þegar korn refsins er soðið lítur það ljóst út en korn bjarnarins dökkt. Til að sannfæra björninn um að allt kornið bragðist eins tekur refurinn leynilega skeið úr fati bjarnarins og þykist hún vera úr sínu eigin. Í sumum afbrigðum keppast dýrin um hver fái hvaða hluta uppskerunnar.
15	10	***	Fallið yfir brúnina	Dýrasögur (1–299)	1–69 Snjall refur	Refur og björn sofa saman á brún kletts. Refurinn ýtir félaga sínum fram af brúninni svo hann dettur niður og deyr.
16	15	-	Matarþjófnaður með því að leika guðföður	Dýrasögur (1–299)	1–69 Snjall refur	Refur og úlfur búa saman. Refurinn þykist hafa verið boðinn sem guðfaðir í skírn (boðinn í jarðarför eða brúðkaup) en í staðinn étur hann í laumi smjörið (hunangið) sem hann og úlfurinn hafa geymt. Þetta gerist aftur (þrisvar). Þegar úlfurinn spyr hann um nafn skírða barnsins býr refurinn til nöfn sem endurspegla minnkandi birgðir. Þegar úlfurinn uppgötvar að smjörið er horfið ásakar hann refinn sem neitar. Refurinn leggur til próf til að ákvarða hver tók smjörið: þeir liggi í sólinni og eftir smá stund muni smjörið bráðna og birtast. Á meðan úlfurinn sefur smyr refurinn smjöri á hann og „sannar“ þannig sekt hans.
17	15	*	Refur lokkar úlf frá herfanginu	Dýrasögur (1–299)	1–69 Snjall refur	Ýmis afbrigði af sögum þar sem refur lokkar úlf frá herfanginu svo refurinn geti étið það sjálfur.
18	20	A	Dýr föst í gryfju éta hvert annað	Dýrasögur (1–299)	1–69 Snjall refur	Fjöldi dýra fer saman í ferðalag eða pílagrímsferð til að leita gæfunnar. Þau reyna að stökkva yfir gryfju en detta ofan í hana. Þegar þau verða svöng leggur refurinn til að þau éti fyrst það með ljótasta nafnið, síðan það sem syngur hæst eða hátt, síðan það sem getur ýlfrað lengst, síðan það sem er yngst eða minnst. Þannig eru dýrin étin eitt af öðru þar til aðeins tvö (refur og úlfur) eru eftir eða aðeins refurinn.
19	20	C	Dýr flýja af ótta við heimsendi	Dýrasögur (1–299)	1–69 Snjall refur	Kjúklingur hræðist hnetu sem dettur á höfuðið á honum eða annað dýr hræðist hávaða. Kjúklingurinn telur þetta merki um yfirvofandi stríð (heimsendi, himinninn hrynur) og flýr í ofboði ásamt hananum til að segja konunginum frá hörmungunni. Þau hitta önnur dýr sem deila óttanum og fylgja þeim. Misskilningurinn skýrist eða dýrin falla í gryfju. Í sumum afbrigðum koma þau að holu refsins; refurinn býður þeim inn og étur þau.
20	20	D	Pílagrímsferð dýranna	Dýrasögur (1–299)	1–69 Snjall refur	Hani vill fara til Rómar til að verða páfi. Kona hans fylgir honum ásamt fleiri og fleiri dýrum. Þau hitta ref sem býður þeim að hvíla í holu sinni. Hann biður þau að syngja og étur þau hvert af öðru. Oft þykist refurinn fara í pílagrímsferð í klaustur; önnur dýr fara með. Refurinn biður þau að játa syndir eða ásakar þau um syndir sem einkenna tegundirnar; síðan étur hann þau sem refsingu. Í sumum afbrigðum segir refurinn hananum að hann hafi orðið trúaður og iðrast gjörða sinna eða klæðist sem nunna. Hann ávítar hanann fyrir syndir hans (fjölkvæni) og býður að heyra játningu hans; þegar haninn kemur nærri grípur refurinn hann og gleypir. Eða haninn sleppur með kænsku.
21	21	-	Að éta eigin innyfli	Dýrasögur (1–299)	1–69 Snjall refur	Refur og úlfur falla saman í gryfju og verða svangir. Refurinn hefur falið undir líkama sér innyfli (heila, auga) dýrs sem hann drap áður og byrjar að naga þau. Hann segir úlfinum að hann hafi rifið upp eigin bumbu og sé að éta eigin innyfli. Þegar úlfurinn reynir að herma deyr hann.
22	23	*	Refur færir úlf til að stinga sig á stöng	Dýrasögur (1–299)	1–69 Snjall refur	Refur skorar úlf á að stökkva yfir stöng. Refurinn tekur eftir að úlfurinn hoppar til hliðar og sýnir honum hvernig hoppa eigi beint fram. Úlfurinn stingst á stöngina. Refurinn segir honum að reyna að losna og þannig festist hann enn betur.
23	30	-	Refur blekkir úlf til að falla í gryfju	Dýrasögur (1–299)	1–69 Snjall refur	Refur lokkar úlf að gryfju. Hann þorir úlfnum til að stökkva yfir brúnina eða segir að þar sé matur í brunninum. Úlfurinn fellur (stökkur) niður og festist. Eða refurinn leiðir úlfinn í falda gildru.
24	31	-	Refur klifrar úr gryfjunni á baki úlfs	Dýrasögur (1–299)	1–69 Snjall refur	Refur stekkur (fellur) í brunn og kemst ekki upp. Hann lokkar annað dýr niður til sín. Þegar úlfurinn spyr hvernig þeir komist upp segir refurinn að þeir muni hjálpast að. Hann klifrar á bak úlfsins og kemst út. Ofan á brunninum hæðist hann að úlfinum og hjálpar honum ekki eins og hann lofaði.
25	32	-	Úlfurinn fer niður í brunn í einni fötu og bjargar refnum í hinni	Dýrasögur (1–299)	1–69 Snjall refur	Refur fellur eða stekkur í brunn af því hann er þyrstur (á flótta eða vill plata úlfinn niður) og situr í fötu. Hann sannfærir úlfinn um að fara í hina fötuna og lyftir það fötu refsins upp að brún svo hann komist út. Oft finna menn úlfinn í brunninum og berja hann.
26	33	-	Refur leikur dauðan, er tekinn upp úr gryfjunni og sleppur	Dýrasögur (1–299)	1–69 Snjall refur	Refur (oft með öðrum dýrum) lendir í gildru (gryfju) og kemst ekki út. Þegar veiðimaðurinn kemur þykist refurinn vera dauður. Veiðimaðurinn tekur hann úr gildrunni og leggur hann frá sér, telur hann hreyfingarlausan. Refurinn hleypur burt. Önnur dýr reyna að herma leik refsins og þykjast dauð en veiðimaðurinn lætur ekki plata sig aftur.
27	34	-	Úlfur stekkur í vatn eftir spegilmynd af osti	Dýrasögur (1–299)	1–69 Snjall refur	Úlfur sér tunglið speglast í vatni og heldur að ostur liggi undir vatninu. Hann stekkur ofan til að ná honum. Oft sannfærir annað dýr (refurinn) úlfinn til að gera þetta. Í sumum afbrigðum reynir dýrið að drekka vatnið til að ná osti sem það telur vera undir því; það springur. Eða refurinn stíflar úlfinn rétt áður en hann springur og losar þegar þeir koma í veislu.
28	34	A	Hundur sleppir kjötbita fyrir spegilmyndina	Dýrasögur (1–299)	1–69 Snjall refur	Hundur syndir yfir á með kjötbita í kjaftinum. Þegar hann sér spegilmynd sína heldur hann að það sé annar hundur með stærri kjötbita. Til að taka bitann af þessum hundi stekkur hann og missir sinn eigin.
29	34	C	Afi með linsubaunirnar	Dýrasögur (1–299)	1–69 Snjall refur	Afi (api) sleppir linsubaun úr hendinni. Þegar hann klifrar niður tréð til að finna hana sleppir hann líka hinum baununum sem hann hélt á. Þegar hann kemur niður finnur hann engar baunirnar.
