idx	ATU	SUB	Classifications	Category	Subcategory	Variation Example
80	68	-	Sjakalinn fastur í dýrafelinu	Dýrasögur (1-299)	1-69 Snjall refur	Sjakal (jarðrotta) klifrar inn í fíl (í gegnum endaþarmsopið) og étur hann innan frá. Fíllinn deyr og sjakalen kemst ekki út vegna minnkandi hræsins. Hann fær regnguðinn til að láta regn falla og þegar vatnið þenst út getur sjakalen klifrað út. Í sumum afbrigðum leyfir fíllinn sjakalanum að klifra inn til að deila vatninu sem fíllinn hefur drukkið. Þegar hann er kominn inni byrjar sjakalen að éta hold fílsins. Í öðrum afbrigðum er fíllinn þegar dauður þegar sjakalen klifrar inn í hann. Börn fílsins opna dauða dýrið til að komast að því hvers vegna það dó. Þau uppgötva hýenu og jarðrottu inni í því. Jörðrottan heldur því fram að hýenan ein hafi valdið dauða dýrsins.
81	68	*	Refur hæðist að Refagildrunni	Dýrasögur (1-299)	1-69 Snjall refur	Þessi saga er aðallega til í þremur mismunandi myndum: (1) Refur sér gildru og hæðist að henni. Þá verður hann forvitinn og nálgast hana. Gildran grípur refinn. (2) Skáta, kráka og hrafn tala um gildru. Hrafninn festist í henni. (3) Svala varar aðra fugla við grein sem er þakin fuglalimi. Þeir hunsa viðvörunina og eru veiddir.
82	68	A	Könnan sem gildra	Dýrasögur (1-299)	1-69 Snjall refur	Refur stingur höfðinu ofan í krukku til að éta það sem er í henni. Hann getur ekki fjarlægt krukkuna af höfðinu og er veiddur (drepinn) af manni. Til að fjarlægja krukkuna sökkvir refurinn henni niður í vatn og drekkir sér þannig. Eða hann reynir að brjóta krukkuna í sundur. (68B.) Í sumum afbrigðum verður refurinn reiður við krukkuna og bindur hana við hálsinn eða halann til að drekka hana. Í staðinn drekkir hann sér sjálfum.
83	70	-	Huglausari en kanínan	Dýrasögur (1-299)	70-99 Önnur villidýr	Kanínan er hrædd við allar verur. Á samkomu tilkynna kanínurnar að þær ætli að fara og drekkja sér (fara til annars lands). Þegar þær nálgast tjörn sjá þær að froskarnir (endur, fiskar) hlaupa frá þeim í hræðslu. Þegar þær hafa lært að önnur dýr eru enn huglausari en þær sjálfar snúa þær aftur heim. Í sumum útgáfum hlæja kanínurnar svo mikið að heimsku sinni að þær kljúfa varirnar.
84	71	-	Keppni Frosts og Kanínunnar	Dýrasögur (1-299)	70-99 Önnur villidýr	Frost reynir að frysta kanínu (refi, spörfugl) sem liggur undir runna. Hann spyr kanínuna hvort henni sé kalt. Kanínan segir nei og bendir á snjóinn sem bráðnar undir sér. Frost reynir meira en kanínunni tekst að standa upp og lýsir því yfir að henni sé enn hlýtt. Frost viðurkennir að hann hafi tapað keppninni. Í sumum útgáfum hlær kanínan svo mikið í lokin að hún klýfur vörina.
85	72	-	Kanínan ríður ref-A-kurteisi	Dýrasögur (1-299)	70-99 Önnur villidýr	Refur (tígrisdýr, jaguar, alligator, úlfur, hýena, fíll) og kanína (kanína, refur, sjakal, skjaldbaka) heilla sömu konuna, sem kýs frekar refinn. Kanínan segir henni að refurinn sé bara hesturinn hans og lofar að sanna það. Hann þykist vera veikur og sannfærir refinn um að bera sig. Refurinn leyfir kanínunni að beisla sig og ríða (sveipa) sér. Þegar konan sér þetta ákveður hún að giftast kanínunni.
86	72	*	Kanína frelsar börnin sín	Dýrasögur (1-299)	70-99 Önnur villidýr	Kanínumóðir vill ekki lengur sjá um börnin sín. Hún biður þau að horfa í augun á sér og segir: „Þið eruð með svo stór augu (langa skeggjar) núna að þið getið séð um ykkur sjálf.“ Síðan þá hafa kanínur aðeins annast ungana sína í stuttan tíma.
87	72	B*	Af hverju kanínan hoppar yfir stíginn	Dýrasögur (1-299)	70-99 Önnur villidýr	Refur (faðir Kanínunnar) spyr kanínuna (barn sitt) hvers vegna kanínurnar hoppa yfir stíginn (hlaupa yfir fjallið). Svarið er: „Vegna þess að við getum ekki skriðið undir hann.“
88	72	D*	Sögur um kanínur	Dýrasögur (1-299)	70-99 Önnur villidýr	Þessi fjölbreytta gerð samanstendur af ýmsum sögum þar sem kanína eða kanína vinnur eða tapar í átökum við annað dýr.
89	73	-	Að blinda vörðinn	Dýrasögur (1-299)	70-99 Önnur villidýr	Kanína (refur), sem er fangelsaður, kastar mold (salti, pipar, tóbakssafa) í augu varðmanns síns. Verðmaðurinn er blindur en kanínan sleppur.
