idx	ATU	SUB	Classifications	Category	Subcategory	Variation Example
440	361	*	Úlfurinn með járnhöfuðið	Galdrasögur (300-749)	300-399 Yfirnáttúrulegir andstæðingar	Úlfur með járnhöfuð hjálpar fátækum manni (hirði) í neyð og krefst þess að hann giftist ekki (hótar að éta manninn og frestar honum til brúðkaupsdags). Á brúðkaupsdeginum birtist úlfurinn aftur, maðurinn flýr og eftir fjölda ævintýra drepur hann að lokum úlfinn með hjálp hunda sinna.
441	362	*	Góðvild djöfulsins	Galdrasögur (300-749)	300-399 Yfirnáttúrulegir andstæðingar	Djöfullinn hjálpar fátækum manni við vinnu hans (gefur fátækum manni fjársjóð ríkra hjóna). Annar maður (hjón) hengir sig af öfund (sorg) og þannig fær djöfullinn laun sín.
442	363	-	Líkáturinn	Galdrasögur (300-749)	300-399 Yfirnáttúrulegir andstæðingar	Ung kona vill giftast manni með óvenjulegan eiginleika (grænt skegg, gullinn nef, o.s.frv.). Djöfullegur brúðgumi með þessi einkenni birtist og hún fylgir honum til fjarlægs kastala hans. Á leiðinni horfir hún á hann borða lík í þremur kirkjum (kirkjugörðum). Brúðguminn spyr hana hvort hún hafi séð eitthvað. Hún segir nei, jafnvel þegar hann birtist í formi föður hennar og bróður. Að lokum, í formi móður sinnar, spyr hann hana og hún játar. Hún er átök (fær um að flýja á síðustu stundu).
443	365	-	Dauður brúðgumi ber brúði sína burt	Galdrasögur (300-749)	300-399 Yfirnáttúrulegir andstæðingar	Ung kona syrgir brúðguma sinn sem sneri ekki aftur úr stríðinu (vekur hann aftur til lífsins með töfrum). Eina nóttina birtist hann, býður henni að ríða með sér og ber hana á eftir sér á hestbaki sínum. Tvisvar sinnum spyr hann hana hvort hún sé hrædd. Hún segir nei því elskhugi hennar er með henni. Í þriðja skiptið koma þau að kirkjugarði. Þegar brúðguminn vill lokka hana ofan í opna gröf, áttar hún sig á því að hann er dauður. Hann grípur í hana og rífur föt hennar. Brúðurin kemst undan (er dregin ofan í gröfina, dansað til dauða af hinum dansandi látnu eða rifin í sundur).
444	366	-	Maðurinn frá Gálganum	Galdrasögur (300-749)	300-399 Yfirnáttúrulegir andstæðingar	Þessi saga er aðallega til í tveimur mismunandi myndum: (1) Maður (kona, barn) tekur lifur (lungu, hjarta, maga, rass) líks sem hefur verið hengt (annar látinn einstaklingur). Heima er kjötið borðað (oft án þess að vita hvað það er). Á nóttunni birtist hinn látni, biður um stolna líkamshluta sinn og refsar gerandanum (átandanum) með því að bera hann burt (til helvítis) eða með því að drepa hann. (2) Barn (fullorðinn einstaklingur) sem hefur misst fót (handlegg) ber gullfót (demant) í staðinn. Barnið deyr og foreldrarnir (þjónar, grafarar o.s.frv.) taka gullfótinn. Á nóttunni birtist hinn látni barn, kvartar yfir missi fótar síns og fær hann til baka.
445	368	C*	Dauði hinnar grimmu stjúpmóður	Galdrasögur (300-749)	300-399 Yfirnáttúrulegir andstæðingar	Grimm stjúpmóðir sendir stjúpdóttur sína í marsmánuði að ánni til að þvo ull. Tveir ferðalangar, Kristur (Guð) og Pétur, hjálpa stúlkunni og hún kemur með blóm til baka. Þannig heldur hin illa stjúpmóðir að vorið sé þegar byrjað. Hún rekur sauðahjörð sína upp í fjöllin og frýs í stein.
446	369	-	Unglingurinn leitar að týnda föður sínum	Galdrasögur (300-749)	300-399 Yfirnáttúrulegir andstæðingar	Drengur (ungur maður) leggur af stað til að finna föður sinn sem fór (hvarf) fyrir fæðingu hans. Hann kemur að húsi gamallar konu (norn) og blekkir hana (drepur hana, vinnur keppni við son hennar). Hann finnur föður sinn (lifandi, dauða eða umbreyttan í dýr). Drengurinn (guð) frelsar (endurlífgar) föður sinn.
447	400	-	Maður á leit að týndri eiginkonu sinni	Galdrasögur (300-749)	400-424 Eiginkona	Þessi saga er aðallega til í þremur mismunandi myndum: (1) Maður í neyð (fátækur sjómaður, kaupmaður) lofar óafvitandi djöflinum syni sínum (ófæddum). Þegar drengurinn er afhentur honum síðar getur djöfullinn ekki notað hann því hann er verndaður af galdri. Þannig er drengnum kastað út í sjóinn (á, eyðimörk). Hann kemur til framandi lands og finnur einmana kastala þar sem hann hittir galdraða prinsessu (mey, álfkonu) í formi höggorms (hjörtar). Hann bjargar henni með því að þola þrjár nætur pyntingar. Þau giftast. Þegar hann vill heimsækja foreldra sína gefur kona hans honum hring til að bera hann heim og hún bannar honum að kalla á hana til sín (til að monta sig af fegurð sinni). Heima er hann (af móður sinni) hvattur til að brjóta tabúið. Kona hans birtist, tekur hringinn og skilur hann eftir snauðan. Maðurinn leggur af stað í leit að konu sinni. Á leið sinni hittir hann þrjá einsetumenn (stjórnendur dýraríkja, eða tungls, sólar og vinds) sem hann spyr um leiðbeiningar. Með hjálp hins þriðja kemst hann að veldi konu sinnar, eða þykist vilja hjálpa þremur risum sem berjast um töfrahluti (erfðir, herfang). Hann stelur töfrahlutunum (töfrasverði, töfrafrakka eða hettu, sjö mílna stígvélum). Með hjálp þeirra tekst honum að yfirstíga hindranirnar á leiðinni til konu sinnar. Þegar hann finnur konu sína er hún að fara að giftast öðrum manni. Hann afhjúpar hver hann er raunverulegur eiginmaður hennar. (2) Að hitta prinsessuna og vonbrigði eins og í útgáfu (1); en vonbrigðin eru ekki fullkomin. Prinsessan vill ferðast aftur til síns eigin fjarlæga lands. Hún biður björgunarmann sinn að bíða eftir sér á ákveðnum tíma og stað. Hún birtist þrisvar sinnum, en í hvert skipti hefur þjónn (norn) látið eiginmann hennar sofa djúpt og ekki er hægt að vekja hann úr. Prinsessan upplýsir hann (í bréfi) hvernig og hvar hann geti fundið hana (á glerfjallinu). Maðurinn leggur af stað til að finna hana. Framhald eins og í útgáfu (1). (3) Unglingur horfir á fuglahóp (svanir, endur, gæsir, dúfur) lenda á ströndinni. Fuglarnir taka af sér fjaðrafeldana og verða að fögru meyjum. Meðan þeir eru að baða sig stelur unglingurinn fjaðrafeldi fegurstu stúlkunnar, sem getur ekki farið með hinum og verður því að giftast unglingnum. Seinna, vegna kæruleysis (móður mannsins), tekur stúlkan frakkann sinn aftur og flýgur burt (ásamt börnum sínum). Hún segir unglingnum hvert hann stefnir í hinn heiminn (t.d. Glerfjallið). Maðurinn leggur af stað í leit að konu sinni (eins og í útgáfu 1). Sum afbrigði innihalda þætti úr gerð 313 (Töfraflug).
448	401	A*	Hermennirnir í töfrakastalanum	Galdrasögur (300-749)	400-424 Eiginkona	Ýmislegt. Tólf (sjö, þrír) hermenn (flóttamenn) koma (oft með hjálp dýrs eða manneskju) að einmana kastala (lítilli húsi) þar sem þeir fá mat og gistingu. Hvít kona (meyja sem birtist í draumi) biður þá að vera í kastalanum í sjö ár (eitt ár og tvo daga) (að halda vörð í þrjár nætur) og uppfylla ákveðin skilyrði (að hugsa ekki um mey, að snerta eða horfa á meyjarnar sem sofa í rúmum sínum, að opna ekki ákveðna hurð). Þeir óhlýðnast banninu og flýja, eða allir (nema einn) yfirgefa kastalann áður en vökuninni lýkur. Þannig mistekst tilraunum þeirra til að gera prinsessurnar sem búa í kastalanum ótrúarfulla. Hermennirnir snúa oft aftur síðar og sá sem býr í kastalanum fær umbun (oft eftir að hafa sinnt mismunandi verkefnum), en hinir eru drepnir. Í sumum afbrigðum tekst hermönnunum að gera prinsessurnar ótrúarfulla og hver þeirra giftist einni þeirra (sjö sjö ára gamlir drengir brjóta loksins álögin).
449	402	-	Dýrabrúðurin	Galdrasögur (300-749)	400-424 Eiginkona	Faðir getur ekki ákveðið hvor sona sinna (þrír) á að erfa eign hans (ríki) og sendir þá alla í eins árs leiðangur. Þeim er sagt að koma með sérstakan hlut (garn, hör, fína keðju, hring, hest, minnsta hund, peninga) eða þeir verða að læra starf. Sá sem tekst best upp á við verkið verður erfinginn. Yngsti sonurinn, sem oft er fífl, fer inn í skóg og verður þjónn dýrs (kattar, rottu, frosks, músar). Sem greiðslu fær hann hlutinn sem faðir hans bað um. Hann reynist vera sá fallegasti og því ætti hann að vera erfinginn. Þar sem bræður hans (foreldrar) eru öfundsjúkir eru tvö frekari verkefni sett, og að lokum eru bræðurnir skyldir til að koma með brúði (fallegustu konuna). Yngsti snýr aftur til dýrsins sem lofar aftur að hjálpa. Dýrið er vonsvikið með brennu, aflimun, hálshöggni eða með því að fara yfir á og verður falleg prinsessa með kastala. Þau snúa aftur hamingjusöm til foreldra sinna sem brúður og brúðgumi. Stundum blekkja þau foreldrana: Yngsti sonurinn kemur klæddur í tötra og er hæddur að; síðan kemur brúðurin og þau afhjúpa hver þau eru. Þegar sonurinn kemur í fyrsta lagi klæddur sem prins hjálpar moldvarpa til við að bera kennsl á hann. Oft afsalar yngsti sonurinn sér arfleifð sinni og fer með konu sinni aftur í kastalann hennar. Í sumum afbrigðum frá Austur- og Suðaustur-Evrópu og Mið-Austurlöndum tekur yngsti sonurinn dýrið (oft frosk eða frosk) heim til sín og felur það fyrir fjölskyldunni. Faðirinn úthlutar tengdadætrum sínum verkefnum sem froskurinn sinnir best. Síðasta (þriðja) verkefnið krefst þess að brúðirnar sæki veislu þar sem froskurinn breytist í fallegustu konuna. Brúðguminn brennir... froskskinn svo að brúðurin geti ekki snúið aftur. Þar af leiðandi yfirgefur hún hann og hann leggur upp í leit og nær loksins að endurheimta hana.
