idx	ATU	SUB	Classifications	Category	Subcategory	Variation Example
160	124	-	Að sprengja húsið í loft upp	Dýrasögur (1-299)	100-149 Villt og heimilisdýr	Gæs byggir hús úr fjöðrum, svín úr steini. Úlfur (björn) sprengir hús gæsarinnar niður og étur hana. Hann getur ekki sprengt hús svínsins niður. Hann reynir að lokka svínið en svínið vinnur kaldhæðnislega á honum: til dæmis leggur úlfurinn til að þeir steli eplum saman (fari á markaðinn) en svínið fer fyrr svo að úlfurinn geti ekki étið hann. Að lokum reynir úlfurinn að komast inn í húsið í gegnum reykháfinn. Hann brennur eða skolar með sjóðandi vatni. Eða þrír svín byggja eitt hús úr stráum, eitt úr prikum og eitt úr járni. Úlfurinn eyðileggur fyrstu tvö húsin og étur svínin en þriðji svíninn tekst að vinna kaldhæðnislega á hann.
161	125	-	Úlfurinn flýr frá úlfshöfðinu	Dýrasögur (1-299)	100-149 Villt og heimilisdýr	Húsdýr (sauðfé, asni) finna poka og höfuð (bein) hættulegs dýrs (úlfs, tígrisdýrs). Þau hitta annan úlf og láta hann trúa því að þau hafi drepið einn af sinni tegund. Úlfurinn flýr í skelfingu.
162	125	B*	Keppni milli asna og ljóns	Dýrasögur (1-299)	100-149 Villt og heimilisdýr	Þessi saga er aðallega til í þremur mismunandi myndum: (1) Asni montar sig við ljón af hæfileikum sínum og er skorað á hann að kreista vatn úr viðarkubbi (býðst til að berja vatn úr jörðinni með hófnum sínum). Þegar asninn pissar af áreynslunni heldur ljónið að hann sé sterkari dýrið. (2) Ljón rífur niður topp trés og skorar á asna að gera slíkt hið sama. Asninn er kastað í runna þar sem hann dettur á kanínu og drepur hana. Eftir það montar asninn sig af hæfileikum sínum (125C*). (með mönnum). (3) Asni heillar ljón með því að veiða fisk í eyrað á honum á meðan hann baðar sig í ánni.
163	126	-	Sauðfé eltir úlfinn	Dýrasögur (1-299)	100-149 Villt og heimilisdýr	Úlfur (tígrisdýr) vill éta kind (geit). Kindin þykist éta úlfa og rekur úlfinn í burtu.
164	126	A*	Hræddu úlfarnir	Dýrasögur (1-299)	100-149 Villt og heimilisdýr	Geithafur, köttur og hrútur hlaupa frá eigendum sínum. Þegar þau hitta úlfa og birni leita þau skjóls í tré. Meðan þau eru í trénu hóta úlfarnir að éta þá. Geithafurinn óttast úlf og særir hann með hornunum sínum. Úlfarnir hlaupa í burtu.
165	127	A*	Úlfurinn fær geitina til að koma niður af kletti og étur hana	Dýrasögur (1-299)	100-149 Villt og heimilisdýr	Í sumum afbrigðum neitar geitin að koma.
166	127	B*	Geitin étur í garðinum og er veidd	Dýrasögur (1-299)	100-149 Villt og heimilisdýr	Refurinn segir: „Ef skilningarvit þitt væri jafn langt og skegg þitt, þá hefðir þú leitað að útgöngu sem og inngangi.“
167	129	-	Tvær kindur drepa ref	Dýrasögur (1-299)	100-149 Villt og heimilisdýr	Tvær kindur drepa ref sem sleikti upp blóðið sem þær úthelltu í slagsmálum.
168	129	A*	Sauðkind sleikir nýfædda lambið sitt	Dýrasögur (1-299)	100-149 Villt og heimilisdýr	Þegar úlfur horfir á þetta segir hann: „Þetta er ekki sanngjarnt. Ef ég gerði það myndu þeir segja að ég væri að éta þetta.“
169	130	-	Dýr í nýjum hverfum (Bremen bæjartónlistarmenn)	Dýrasögur (1-299)	100-149 Villt og heimilisdýr	(Bæjartónlistarmenn Bremen) Asni, hundur, köttur og hani eru illa meðhöndlaðir af eigendum sínum vegna þess að þeir eru of gamlir til að vinna. Þeir hlaupa í burtu og finna einmana hús í skóginum. Þjófar koma og byrja að skipta peningunum sínum. Dýrin fjögur klifra hvert upp á annað og gráta í einu. Þjófarnir (ræningjarnir) eru hræddir og hlaupa í burtu og skilja peningana eftir þar. Þegar þjófarnir reyna að koma til baka fela dýrin sig á ýmsum stöðum í húsinu og ráðast á þau með einkennandi kröftum sínum. Dýrin fjögur reka þjófana í burtu og lifa hamingjusöm til æviloka.
