idx	ATU	SUB	Classifications	Category	Subcategory	Variation Example
800	822	-	Kristur sem hjónabandsmaður	Trúarlegar sögur (750-849)	810-826 Djöfullinn	Á leið sinni mæta Kristur og Pétur latur maður sem liggur í grasinu. Þegar þeir spyrja hann um leiðina bendir hann þeim með fætinum. Seinna mæta þeir duglegri stúlku sem leiðir þau rösklega á leiðinni. Þegar Pétur spyr hvernig stúlkunni skuli umbunað svarar Kristur að þau tvö ættu að giftast, því þá myndu þau bæta hvort annað upp.
801	822	*	Goðsagnakenndi lánardrottinn	Trúarlegar sögur (750-849)	810-826 Djöfullinn	Yfirnáttúruleg vera (djöfull) lánar fátækum manni peninga með þeim skilyrðum að hann muni krefjast sálar hans ef hann greiðir ekki skuldina innan eins árs. Þegar fátæki maðurinn kemur til að greiða skuld sína er yfirnáttúrulega vera ekki lengur til staðar (er látin, drepinn af eldingu eða horfin í leyni). Í sumum afbrigðum kemst bóndinn hjá því að þurfa að greiða skuld sína við djöfulinn með því að afsaka sig, eða hann undanskilur sig greiðsluskyldu með því að leysa gátur djöfulsins, með því að eyðileggja skriflegan samning eða með því að gefa djöflinum ruggandi hænu í stað móður sinnar eða „sterka lykt“ hans í stað sálar sinnar.
802	823	A*	Móðir deyr úr hræðslu þegar hún fréttir að hún ætlaði að fremja sifjaspell með syni sínum.	Trúarlegar sögur (750-849)	810-826 Djöfullinn	Móðir (Salómons) á stefnumót við ungan mann. Sonur hennar (Salómon) dulbýr sig og fer á fundarstaðinn í stað unga mannsins til að prófa hreinlífi hennar. (Móðirin strýkur honum og hann fordæmir hana. Hún bölvar honum: tréð ætti að gleypa hann. Salómon sker fiðlu meðan hann situr inni í trénu.)
803	824	-	Djöfullinn lætur manninn sjá ótrúmennsku konu sinnar	Trúarlegar sögur (750-849)	810-826 Djöfullinn	Hann breytir eiginmanninum í geit sem hann færir til að hitta konu sína og elskhuga hennar. Í sumum útgáfum sýnir djöfullinn (viðarandi) manni hversu fölsk eiginkona hans er með því að færa henni poka af gulli. Til að halda peningunum samþykkir hún að höggva höfuðið af sofandi eiginmanni sínum. Maðurinn vaknar tímanlega og refsar konu sinni.
804	825	-	Djöfullinn í Örkinni hans Nóa	Trúarlegar sögur (750-849)	810-826 Djöfullinn	Þessi tegund af sögum inniheldur ýmsar frásagnir sem fjalla um djöfulinn í örkinni hans Nóa. Þemu sem nefnd eru koma ekki öll fyrir í neinum einum útgáfum. Guð býður Nóa að smíða örkina í leyni til að komast undan flóðinu. Til að halda verkinu leyndu er hamarinn hljóður eða öxin verður aldrei sljó á steinhöggkubbnum. Djöfullinn kemst að leyndarmáli smíði örkarinnar frá konu Nóa. Hann sannfærir hana um að gefa Nóa áfengan drykk, svo Nói segir honum leyndarmál sitt og djöfullinn eyðileggur örkina. Nói grætur og engill leiðbeinir honum hvernig á að endurbyggja hana. Með því að framkvæma þvottathöfn (vatnshring) tekst Nóa að halda djöflinum frá örkinni. Gung kallar dýrin um borð í örkina. Sumum verum er meinað að fara en að lokum komast þær allar inn: höggormurinn, skordýrin, flugan, ævintýraverur eins og einhyrningurinn, fönixinn og risinn. Með blekkingu tekst djöflinum að komast inn í örkina: hann felur sig nálægt konu Nóa (við brjóst hennar, í vinnukörfu hennar, í skugga hennar). Hún fer ekki inn í örkina fyrr en Nói kallar á hana með bölvun beint til djöfulsins. Um borð nagar djöfullinn, í músarlíki, gat á örkina og reynir að sökkva henni, en köttur gleypir músina. Hjálpleg dýr (höggormur, héri, fiskur, hundur) bjóðast til að loka gatinu með hluta líkama síns (hali, nefi); minni dýr (skjaldbaka, salamandra, kanína) eru notuð sem tappi. Höggormurinn krefst fersks (manns)blóðs á hverjum degi fyrir hjálp sína. Eftir flóðið kastar Nói höggorminum í heilagan eld. Aska hans dreifist með vindinum og breytist í blóðsugandi flær (lús, moskítóflugur).
805	826	-	Listi yfir syndir á kúhúð	Trúarlegar sögur (750-849)	810-826 Djöfullinn	Guðrækinn prestur fær sýn í kirkju: hann sér djöfulinn við altarið skrifa niður allar syndir messuþátttakenda. Í nafni Guðs tekur hann listann, les hann upp fyrir samfélaginu og allir iðrast. Djöfullinn yfirgefur kirkjuna.
806	827	-	Guðhræddur saklaus maður veit ekkert um Guð	Trúarlegar sögur (750-849)	827-849 Aðrar trúarlegar sögur	Guðrækinn maður (bóndi) tilbiður Guð á sinn hátt og fer aldrei í kirkju. Farandpredikari kennir honum hvernig á að biðja rétt og heldur áfram ferð sinni. Þegar guðrækinn maður gleymir bæninni fylgir hann skipi prestsins með því að ganga á vatninu. Með þessu kraftaverki viðurkennir predikarinn heilagleika mannsins og skilur að guðrækin sakleysi er Guði þóknanlegt.
807	830	A	Hinn montni dádýradrápari	Trúarlegar sögur (750-849)	827-849 Aðrar trúarlegar sögur	Latur maður möglar gegn Guði vegna þess að honum finnst hann vanræktur. Gamall maður ráðleggur honum að setja gildru og Guð mun örugglega hjálpa honum. Latur maðurinn fylgir ráðum hans og veiðir dádýr. Á meðan hann er að flá dýrið birtist gamli maðurinn aftur og bendir á að Guð hafi hjálpað honum. En latur maðurinn leggur áherslu á eigin hæfileika. Gamli maðurinn lífgar dádýrið við og það flýr. Latur maðurinn skilur of seint að Guð hjálpaði honum að veiða dádýrið. Í sumum afbrigðum eru hvítu blettirnir á maga dádýrsins (beinin á fætinum líkjast hníf, gráu hárin á fætinum) útskýrðir sem afleiðing af fláningarferlinu.
808	830	B	„Uppskeran mín mun dafna hér án blessunar Guðs“	Trúarlegar sögur (750-849)	827-849 Aðrar trúarlegar sögur	Þessi saga er aðallega til í fjórum mismunandi myndum: (1) Bóndi sáir uppskeru. Óþekktir dýrlingar (Guð) óska honum blessunar Guðs og góðrar uppskeru, en bóndinn svarar að uppskera hans muni dafna án blessunar Guðs. Þegar illgresi vex á akri hans snýst bóndinn við. (2) Fátækur maður og ríkur maður (bóndi, sáðmaður, tveir bræður) sá uppskeru. Dýrlingar (vegfarendur) heilsa fátæka bóndanum, „Megi Guð hjálpa þér!“ Bóndinn þakkar þeim fyrir kveðjurnar og er verðlaunaður með góðri uppskeru. Dýrlingarnir heilsa hinum ríku á sama hátt, en hann hafnar kveðjum þeirra með því að segja að uppskera hans muni einnig vaxa án blessunar Guðs. Uppskera hans er mjög léleg og hann iðrast hegðunar sinnar of seint. (3) Ókurteisi sáðmaðurinn. Vegfarandi (Guð) spyr bónda hvað hann sé að sá. Hann svarar dónalega að hann sé að sá steinum. Vegfarandinn óskar honum góðrar uppskeru, sem reynist vera steinplöntur. (Bóndi segir Kristi að hann sé að sá graskerjum [næpum], þótt fræ hans sé maís. Þá uppsker hann aðeins grasker.) (4) Veðurspá. Kristur spyr bændur hvort það muni rigna. Tveir svara að froskar (refir, önnur dýr) spái rigningu. Þriðji bóndinn segir að hann biðji til Guðs um regn. Aðeins sá síðastnefndi er blessaður með regni.
809	830	C	"Ef Guð vill"	Trúarlegar sögur (750-849)	827-849 Aðrar trúarlegar sögur	Þessi tegund sögu inniheldur ýmsar sögur sem allar tengja orðasambandið „Ef Guð vill“ við atburð á fræðandi eða fyndinn hátt. Í flestum útgáfum lendir einstaklingur í óhappi vegna þess að hann gleymir að segja „Ef Guð vill“.
810	831	-	Presturinn í dulargervi djöfulsins	Trúarlegar sögur (750-849)	827-849 Aðrar trúarlegar sögur	Þessi saga er aðallega til í tveimur mismunandi myndum: (1) Fátækur, vesalings maður finnur (sem fær ráðleggingar í draumi, fyrir milligöngu engils) fjársjóð (fær peninga frá Guði) og segir presti (presti, leigusala, ríkum nágranna) frá honum. Presturinn dulbýr sig í dýrahúð og þykist vera djöfullinn. Hann hræðir fátæka manninn og tekur fjársjóðinn. En heima getur hann ekki tekið húðina af (fyrr en stolna fjársjóðnum hefur verið skilað). (2) Ríki maðurinn (myllari, kjötkaupmaður, bakari) tekur ekki fjársjóðinn vegna þess að djöfullinn sjálfur, dulbúinn sem ferðamaður (svartur hestamaður, hermaður, veiðimaður), dvelur í húsi fátæka mannsins sem gestur yfir nótt (mætir honum á leiðinni) og drepur (rænir) ríka manninn.
811	832	-	Vonsvikni sjómaðurinn	Trúarlegar sögur (750-849)	827-849 Aðrar trúarlegar sögur	Sjómaður veiðir alltaf þrjá fiska (brauð) handa sjálfum sér (konu sinni og barni sínu). Gráðugu foreldrarnir drepa barnið (afhjúpa börnin) til að fá meiri fisk (brauð) handa sér. En frá þeim tíma veiðir maðurinn aðeins tvo fiska (fiskarnir hverfa alveg, þeir eiga ekki meira brauð).
