idx	ATU	SUB	Classifications	Category	Subcategory	Variation Example
1640	1534	A*	Barber kom í stað Smiths við aftökuna	Sögur og brandarar (1200-1999)	1525-1639 Snjall maður	Smiður fremur glæp og er dæmdur til dauða. Þorpsbúar kvarta við dómarann (bæjarstjórann) yfir því að þeir geti ekki komist af án smiðsins. Þeir biðja hann um að taka rakara af lífi í staðinn, því þeir eiga tvo slíka.
1641	1534	D*	Svikamyllan vinnur mál	Sögur og brandarar (1200-1999)	1525-1639 Snjall maður	Svikari (bóndi) (berandi hátt tré) kallar á (ríkan) mann að fara úr vegi. Maðurinn neitar og svikarinn veltir vagninum hans (rífur fötin hans). Ríki maðurinn leiðir hann fyrir dómara. Svikarinn þykist vera mállaus (er of hræddur til að tala). Reiður stefnandi mótmælir því að maðurinn sé ekki mállaus og að hann hafi gefið honum háværa viðvörun. Þannig tapar stefnandi málinu, því hann hlustaði ekki á viðvörun mannsins.
1642	1534	E*	Góð ákvörðun.	Sögur og brandarar (1200-1999)	1525-1639 Snjall maður	Tveir menn leggja rök fyrir dómara. Dómarinn hlustar á aðra hlið málsins og ákveður að hún sé rétt. Síðan hlustar hann á hina hliðina og ákveður að hún sé líka rétt. Þegar einhver kvartar yfir því að báðar hliðar geti ekki haft rétt fyrir sér, segir dómarinn: „Þú hefur líka rétt fyrir þér.“
1643	1534	Z*	Aðrar fáránlegar ákvarðanir	Sögur og brandarar (1200-1999)	1525-1639 Snjall maður	Ýmis gerð með fjölbreyttum afbrigðum.
1644	1535	-	Ríki og fátæki bóndinn	Sögur og brandarar (1200-1999)	1525-1639 Snjall maður	(Unibos.) Þessi saga hefst oft með einum af eftirfarandi atburðum: (1) Fjölskylda fátæks manns (bónda) drepur einu kú sína (tvo uxa) og notar allt hveitið til að baka brauð. Þau bjóða öllum þorpsbúum í stóra kvöldverðarveislu. Fjölskyldan bíður til einskis eftir boði frá gestunum. (2) Ríkur maður drepur eina hest fátæka bróður síns og gefur honum skinnið. Aðalhluti: Fátæki maðurinn fer til borgarinnar til að selja kúhúðina (oxhúð, hesthúð). Um nóttina uppgötvar hann konu gistihúseigandans með elskhuga sínum og hótar að afhjúpa þau. Þau múta honum til að segja ekki frá. Eða kaupmaður telur að ruslsekkir fátæka mannsins innihaldi verðmæti. Kaupmaðurinn tekur sekkina og skilur í staðinn eftir eigur sínar handa fátæka manninum. Heima segir fátæki maðurinn ríka bróður sínum (þorpsbúum) að hann hafi fengið alla peningana fyrir dýrahúðina (ruslið). Bróðirinn (þorpsbúar) drepur allan nautgripinn sinn til að selja skinnin þeirra og gerir sig fátækan (reynir að selja rusl og er barinn). Í sumum útgáfum er ríki maðurinn reiður og reynir að drepa bróður sinn, en í staðinn drepur hann gamlan ættingja (látinn mann) sem liggur kyrr í rúminu. Fátæki maðurinn tekur líkið burt og sannfærir saklausan mann um að hann hafi drepið viðkomandi. Þessi maður mútar fátæka manninn til að segja ekki frá því. Þá fullyrðir fátæki maðurinn að hann hafi selt líkið. Ríki maðurinn drepur alla ættingja sína í von um að selja lík þeirra. Hann er settur í fangelsi og látinn laus eftir að hann hefur afplánað dóm sinn. Enn reiður reynir hann að drekkja bróður sínum. Fátæki bróðirinn, lokaður inni í sekk (kistu), finnur vegfaranda (hirði, ríkan herra) sem er tilbúinn að skiptast á stöðum við hann. Eftir að þessum manni hefur verið kastað í vatnið kemur fátæki maðurinn aftur til þorpsins með kindurnar (hestinn, auðinn) og fullyrðir að hann hafi fundið þær undir vatninu. Öfundsjúki ríki maðurinn (þorpsbúar) stekkur í vatnið og drukknar.
1645	1536	-	Að farga líkinu	Sögur og brandarar (1200-1999)	1525-1639 Snjall maður	Þemað um að þurfa að losna við lík birtist í röð mismunandi frásagna. Það hefur mismunandi afleiðingar eftir því hvar það er staðsett í sögunni.
1646	1536	A	Konan í brjóstinu	Sögur og brandarar (1200-1999)	1525-1639 Snjall maður	Fátækur bróðir (nágranni, djákur) stelur svíni (kú, mat) frá ríka bróður sínum (nágranna, presti). Ríki maðurinn grunar bróður sinn en vill vera viss, svo hann felur tengdamóður sína (móður, eiginkonu, kokk) í kistu (skáp) í húsi bróður síns til að njósna. Konan staðfestir grun ríka mannsins og öskrar (bölvar, lætur frá sér hávaða). Fátæki bróðirinn opnar kistuna, kyrkir konuna (drepur hana á annan hátt) og setur mat (ost, kjöt, pylsur, brauð) upp í hana. Ríki bróðirinn opnar kistuna, sér að konan er dáin og heldur að hún hafi kafnað. Hann vill halda dauða hennar leyndum og mútar fátæka bróðurinn til að segja engum frá þessu og jarða hana. Seinna grefur fátæki bróðirinn hana upp á nóttunni (geymir verðmæti hennar) og setur lík hennar við dyr bróður síns, þar sem það dettur um koll þegar dyrnar eru opnaðar að morgni. Ríki bróðirinn heldur að líkið hafi komið aftur til að ásækja hann. Hann borgar fátæka bróður sínum meiri peninga fyrir að jarða líkið aftur (oft þrisvar eða fjórum sinnum), en það birtist í fjósinu, nálægt brunninum, á folaldi sem fylgir ríka manninum, o.s.frv. Fátæki maðurinn fær svo mikla peninga (nautgripi, vistir) fyrir að jarða líkið aftur að hann verður jafn ríkur og (ríkari en) bróðir hans.
1647	1536	B	Þrír Hnípandi Bræður drukknuðu	Sögur og brandarar (1200-1999)	1525-1639 Snjall maður	Þessi saga skiptist í tvo hluta. Fyrri hlutinn er til í tveimur myndum, en seinni hlutinn er að mestu leyti sá sami. (1) Þrír bognir tónlistarmenn eru beðnir af eiginkonu annars bogins manns um að spila tónlist. (Annar af þremur bognum bræðrunum giftist ríkri ekkju og fátækir bræður hans heimsækja hana óboðnir.) Eiginmaðurinn kemur óvænt heim. Tónlistarmennirnir fela sig í kistu (ofni, kjallara) þar sem þeir deyja (drepa hvor annan). (2) Þrír munkar (klerkar, riddarar, nemendur) sækjast eftir fallegri konu. Að ráði eiginmanns síns býður hún þeim í heimsókn. Heimsókn fyrri elskhugans er rofin af heimsókn hins síðara o.s.frv. og þeir fela sig í kistu (ofni, kjallara). Þriðji elskhuginn felur sig þegar eiginmaðurinn kemur. Eiginmaðurinn drepur þá í felustað þeirra. Drukkinn maður (heimskur bóndi, burðarmaður, útfararstjóri, betlari, hermaður, djöfullinn) er ráðinn til að henda einu líkinu í ána (til að grafa það). Þegar hann snýr aftur finnur hann annað líkið á sama stað og það hefði risið upp frá dauðum, og svo það þriðja. Eftir að hann losar sig við öll þrjú líkin hittir hann krumpaðan eiginmanninn (annar munkur, prestur, riddari) og í þeirri trú að þetta sé annar endurkomumaður drepur hann hann og hendir honum í ána (grefur hann) líka.
1648	1536	C	Myrti elskhuginn	Sögur og brandarar (1200-1999)	1525-1639 Snjall maður	Kona vill hitta elskhuga sinn án vitundar eiginmanns síns. Hún biður nágranna (Guð, dýrling) um ráð og fær það (af eiginmanni sínum sem felur sig í kirkjunni eða á bak við mynd dýrlingsins) að hún eigi að gefa eiginmanni sínum ákveðinn mat sem gerir hann blindan (og heyrnarlausan). Hún gerir það og hann þykist vera blindur. Þegar eiginkonan tekur á móti elskhuga sínum finnur eiginmaður hennar tækifæri til að drepa hann (og setur mat upp í munninn á honum til að láta líta út eins og hann hafi kafnað í honum). Eiginmaðurinn færir lík elskhuga síns heim (í búð, gistihús) og spyr með dulbúinni röddu hvort hann megi koma inn. Eiginkonan (búðareigandinn) heldur að eiginmaður hennar (ölvaður maður) sé við dyrnar og segir honum að gista hjá húsmóður sinni (fara heim). Konan neitar að opna dyrnar jafnvel þegar maðurinn segir að hann muni deyja (hengja sig). Eiginmaðurinn hallar líkinu upp að dyrunum (hengir það á dyrnar). Í sumum afbrigðum lætur konan (ítrekað) flytja líkið á annan stað þar sem það er „drepið“ aftur af einhverjum öðrum (þjófi o.s.frv.).
1649	1537	-	Líkið myrt fimm sinnum	Sögur og brandarar (1200-1999)	1525-1639 Snjall maður	Elskhugi ákveðinnar konu (oft prestur eða munkur) er drepinn af reiðum eiginmanni sínum, eða maður (prestur, stundum kona) er drepinn fyrir slysni (viljandi, er myrtur). Eiginkonan (hjón, vegfarendur, morðingi) skilur líkið eftir leynilega við dyr nágrannans. Nágranninn heldur að þetta sé ræningi (framhjáhaldsmaður) og „drepur“ það aftur. Til að hylma yfir þetta morð fer nágranninn með líkið í klaustur (og setur það í herbergi ábótans eða á klósett) þar sem það er „drepið“ aftur vegna þess að það vill ekki tala. Þessi „morðingi“ setur líkið í poka og kastar því í ána. Sjómenn finna það og hengja það upp í búð (setja það í bát eða á sleða, eða binda það á hest og keyra það út á akur eða í leirtausbúð) og búðareigandinn „drepur“ það aftur. Oft kúgar svindlarinn (fyrsti morðinginn) síðari „morðingja“ fyrir að afhjúpa ekki „morð“ þeirra.
