idx	ATU	SUB	Classifications	Category	Subcategory	Variation Example
1240	1260	**	Jumping into the Sea for Fish	Anecdotes & Jokes (1200-1999)	1200-1349 Fool Stories	A numskull jumps into the sea (into a lake) to catch fish.
1241	1260	A	Rabbit Soup	Anecdotes & Jokes (1200-1999)	1200-1349 Fool Stories	Numskulls throw a rabbit (crab, locust, sparrow) into boil-ing water in order to make soup. The animal escapes. Later the num-skulls drink the water & maintain that they have good soup. In some variants the “soup” is made from (1) the shadow of an animal (rooster, chicken) that falls on a kettle of water, (2) a rabbit that runs through a puddle (gets drowned in a river) or by ducks that swim on a pond, (3) water from washing hands (washing out bas kets) that were in contact with meat or fish.
1242	1260	B*	Numskull Strikes All Matches in Order to Try Them	Anecdotes & Jokes (1200-1999)	1200-1349 Fool Stories	A farmhand is sent to buy the best matches. To make sure that the matches will burn he lights them all to try them out.
1243	1262	-	The Effectiveness of Fire	Anecdotes & Jokes (1200-1999)	1200-1349 Fool Stories	The elabor-ate form of this type consists of several events: A rich man (ruler) promises a reward to anyone who can survive a cold night on the roof of the palace naked. A poor (foreign) man agrees to this proposal & survives the frosty night. In the morning the ruler refuses to give the poor man the reward, claiming that he had used a distant fire (the moonlight) to warm himself. On the advice of a wise man, the poor man invites the ruler to a meal. He puts the pot so far away from the fire that the food cannot cook. When his guests demand an explanation, he explains that the pot will be heated as he himself was warmed by the distant fire. The ruler pays the reward. This tale also exists in a short form: A numskull pretends to roast (believes he is roasting) meat: The fire burns on one shore of a lake, the meat is on the other.
1244	1262	*	Spitting into Porridge	Anecdotes & Jokes (1200-1999)	1200-1349 Fool Stories	In order to find out whether it is hot, a smith spits on a horseshoe. A fool who observed him spits into the porridge (soup) to test its temperature.
1245	1263	-	The Porridge Eaten in Different Rooms	Anecdotes & Jokes (1200-1999)	1200-1349 Fool Stories	Fools sit together in a room & eat porridge. Every time they want a spoonful of milk (cream, honey) to eat with their porridge, they go into the room (cellar) where the milk is. A stranger tells them to put a jug of milk on the table.
1246	1264	*	The Boiling of the Porridge Pot	Anecdotes & Jokes (1200-1999)	1200-1349 Fool Stories	Mistaking the sound of boiling, a woman who is cooking porridge thinks the pot is complaining to her a fool thinks the porridge is calling him).
1247	1265	*	Two for the Price of One	Anecdotes & Jokes (1200-1999)	1200-1349 Fool Stories	A fool sells two fox skins rolled together for the price of one. In some variants a female knife-dealer tries to “cheat” her famous guest by selling a knife at half price.
1248	1266	*	A Third for One-Fourth	Anecdotes & Jokes (1200-1999)	1200-1349 Fool Stories	A fool sells a third of a cask of grain for the price of a fourth. In some variants buyers boast of their “cleverness”: They payed a higher price than the seller asked.
1249	1268	*	Electing a Mayor	Anecdotes & Jokes (1200-1999)	1200-1349 Fool Stories	This tale exists chiefly in four different forms: Numskulls want to elect a mayor. (1) The applicant who is able to make a short rhyme will be elected . All fail except the pigherd. (2) All candidates sit around a table & lay their beards on it. A louse is put into the middle. The man into whose beard the louse crawls will be elected. (3) The wives of the candidates have to undress & to put their heads into a haystack. Whoever is able to recognize his wife from her backside will become mayor. Various signals, either prearranged or accidental, affect the outcome. (In recent variants the parts are changed: The women have to recognize their husbands by their naked backsides.) (4) The winner of a footrace will become mayor. A calf crosses the finish line first, winning the race.
1250	1270	-	The Drying of the Candle	Anecdotes & Jokes (1200-1999)	1200-1349 Fool Stories	A numskull lays wet (recently manufactured) candles on (in) the stove to dry. They melt. In a Japanese version, numskulls mistake a candle for food & try to cook it. It melts.
1251	1271	A*	Warming the Stove with Wool	Anecdotes & Jokes (1200-1999)	1200-1349 Fool Stories	An (old) foolish woman (maid) tries to warm her house with wool, which she burns in a stove. In some variants, the woman tries to warm the stove by putting a burning candle into it. In a Livonian version, yarn is tied around the stove so that the heat will not escape.
1252	1271	C*	Cloak Given to a Stone	Anecdotes & Jokes (1200-1999)	1200-1349 Fool Stories	A foolgives a cloak to a stone in order to keep it warm. In some variants, a trembling tree is covered with cloth, a stump is covered with a cap, or stone Buddhas are protected by straw hats from snow & rain.
1253	1272	*	Drying Snow on the Stove	Anecdotes & Jokes (1200-1999)	1200-1349 Fool Stories	A numskull dries snow on a stove (water in the sun). In a Mexican version, a numskull carries ice cream in his pocket, where it melts. He thinks that he has been cheated.
1254	1273	A*	Bailing Out the Stream	Anecdotes & Jokes (1200-1999)	1200-1349 Fool Stories	A numskull comes to a stream & sits down to wait for the stream to run down so his feet will not get wet. Finally he tries to bail out the water out of the stream with a hazelnut shell, & keeps working for months. In a Cambodian version, a married couple wants to bail out the sea in order to get the treasures of sunken ships. Fish deliver gold & silver to the couple to make them stop bailing.
1255	1275	-	Sledges Turned	Anecdotes & Jokes (1200-1999)	1200-1349 Fool Stories	Numskulls turn their sledges (wagons, shoes) in the direction of their journey. At night a joker turns the sledges around. The numskulls do not notice the trick & drive (go) back home. They do not recognize their own town.
1256	1275	*	Travelers Lose Their Way	Anecdotes & Jokes (1200-1999)	1200-1349 Fool Stories	Numskull(s) lose(s) their (his) way & get(s) turned around. They find themselves back home. (They do not recognize themselves & ask their wives where their husbands are.)
1257	1276	-	Rowing without going forward	Anecdotes & Jokes (1200-1999)	1200-1349 Fool Stories	Two women (men) row in opposite directions. They make no progress at all. (To solve the problem, they take out the plug at the bottom of the boat, so that one is obliged to baile out the water.) In some variants numskulls row a boat which is tied up.
1258	1276	*	Prayer for a Change of Wind	Anecdotes & Jokes (1200-1999)	1200-1349 Fool Stories	An old woman walking (rowing) against the wind prays for it to change. The wind changes & she must walk against it on her return.
1259	1278	-	Marking the place on the boat	Anecdotes & Jokes (1200-1999)	1200-1349 Fool Stories	An object falls into the sea from a boat. Numskull(s) mark(s) the place on the boatrail (place a sign on the water) to indicate where it fell. In some variants, numskull(s) mark a good fishing spot by a sign on the bottom of their boat, seek the ears of grain in the direction of the cloud that marks where they had sowed the grain, or hide money in the ground, taking the moon (a cloud) overhead as a mark.
1260	1281	-	Getting Rid of the Unknown Animal	Anecdotes & Jokes (1200-1999)	1200-1349 Fool Stories	People who have never seen a cat (owl) buy one to free them from a plague of mice. The cat eats many mice & the people are afraid that it might eat them, too. So they decide to kill the cat but cannot catch it. They finally set the house on fire.
1261	1281	A	Getting Rid of the Man-Eating Calf	Anecdotes & Jokes (1200-1999)	1200-1349 Fool Stories	A man who likes the shoes on the feet of a man hanging from the gallows, cuts off the swollen feet in order to carry off the shoes. In the room where he sleeps that night there is a newborn calf. The next morning the man takes the shoes but leaves the feet (he leaves the feet in the shoes). The people in the house think that the calf has eaten the man all but the feet. They kill the calf (burn the house to destroy the calf). In some variants, a cat (tom cat) is supposed to be a maneater.
1262	1282	-	House Burned Down to Rid It of Insects	Anecdotes & Jokes (1200-1999)	1200-1349 Fool Stories	Fools burn down a house (tree) to rid it of insects (rats, crows, owl). In some variants, a garden (meadow) is paved to keep out moles.
1263	1284	-	Person Does Not Know Himself	Anecdotes & Jokes (1200-1999)	1200-1349 Fool Stories	While a foolish man (farmer, numskulls) sleeps, someone modifies his appearance (puts a cap on his head, cuts his beard or hair off, dresses him in new clothes, takes away a significant object, etc.). When the fool wakes up, he does not know himself or mistakes himself for someone else.
1264	1284	*	Forcing the Hen	Anecdotes & Jokes (1200-1999)	1200-1349 Fool Stories	Forcing the Hen to brood her chickens. A foolish woman forces a hen to keep her chicks underneath her so that it is not possible for the hawk to steal them.
1265	1284	A	White Man Made to Beleive He is Black	Anecdotes & Jokes (1200-1999)	1200-1349 Fool Stories	A white man who wants to stay in an inn overnight has to share his bed with a black man. While the white guest is sleeping, the host blackens his face. When the white man gets up in the morning & sees his dark face in a mirror, he thinks that the host has awakened the black man instead of him.
1266	1284	B	Man Needs Patch on Pants to Recognize Himself	Anecdotes & Jokes (1200-1999)	1200-1349 Fool Stories	A man (fool) recognizes himself by some peculiar sign (patch on his trousers, ribbon around his hand or foot, flask on his belt, etc). Without this sign, he cannot tell himself from other people (he becomes confused when he meets someone else with the same sign).
1267	1284	C	"You, Or Your Brother?"	Anecdotes & Jokes (1200-1999)	1200-1349 Fool Stories	A fool meets two people & asks one of them, “Are you you or your brother?”. In other versions the fool asks which is the man & which is the woman. Or he meets a man & asks him, “Was it you who died recently, or your brother?”
