idx	ATU	SUB	Classifications	Category	Subcategory	Variation Example
360	288	B*	The Over-Hasty Toad	Animal Tales (1-299)	220-299 Other Animals & Objects	A toad has spent years ascending some steps. On the last step it falls & curses its haste.
361	288	B**	Festina Lente (Haste makes Waste)	Animal Tales (1-299)	220-299 Other Animals & Objects	A man asks the way to the next town & is advised not to hurry. When he hurries all the same, a wheel breaks or his horse is injured.
362	288	C*	The Deliberate Turtle	Animal Tales (1-299)	220-299 Other Animals & Objects	A turtle is sent by animals to ask God for rain. After two months, the animals go in search of him. When they speak ill of him, he raises his head from under a rock & rebukes them.
363	289	-	Bat, Diver, & Thornbush Shipwrecked	Animal Tales (1-299)	220-299 Other Animals & Objects	A bat, a thornbush & a diving bird want to be business partners. The bat lends money, the thornbush puts on clothes, & the diving bird brings leather. All are shipwrecked, but survive. Since then the diving bird has been looking in the water for his leather. The thornbush has been looking for its clothes & holds tightly to everyone who passes by. The bat appears only at night to escape its creditors.
364	291	-	Deceptive Tug-of-war	Animal Tales (1-299)	220-299 Other Animals & Objects	A small animal (rabbit, tortoise) challenges two large animals (elephant, hippopotamus, whale) to a tug-of-war & arranges it so that they unwittingly pull against each other (one end of the rope is tied to a tree).
365	292	-	Donkey Tries to Get a Cricket's Voice	Animal Tales (1-299)	220-299 Other Animals & Objects	A donkey asks a cricket what it eats to get such a voice. The answer is “dew”. The donkey eats only dew & starves to death.
366	293	-	Debate of the Belly & the Members	Animal Tales (1-299)	220-299 Other Animals & Objects	The members accuse the belly of being lazy & gluttonous. They refuse to carry the food but, in so doing, they harm themselves because they all depend on each other. There are variants of this type with different opponents, e.g. house & stone (Serbian) or head & tail of a snake.
367	293	B*	The Mushroom Reviles the Young Oak	Animal Tales (1-299)	220-299 Other Animals & Objects	The Mushroom Reviles the Young Oak for clinging to it. After three days the mushroom collapses. The oak keeps on growing.
368	293	C*	The Flies in the Country and in Town	Animal Tales (1-299)	220-299 Other Animals & Objects	At a meeting town flies (flies from Prussia) say that, when they fall into the food, they are lifted out with a silver spoon & licked off. The country flies (flies from Lithuania) say that they are thrown away with the contents of the spoon, & always have enough to eat.
369	293	D*	The Hops and the Turnips Quarrel.	Animal Tales (1-299)	220-299 Other Animals & Objects	Hops (bean) & turnip (onion) insult each other. Later they are reconciled & compliment each other.
370	293	E*	The Grains Talk with One Another.	Animal Tales (1-299)	220-299 Other Animals & Objects	The barley (corn) would like to go where gold can be found. The wheat answers that it itself is gold.In some variants the grains insult & praise each other.
371	293	G*	The Hedgehog, the Shilling, and the Gentleman	Animal Tales (1-299)	220-299 Other Animals & Objects	A hedgehog finds a shilling which a young gentleman takes away from him. The hedge-hog shouts at the man, “Because you have nothing, you took it away from me”. The gentleman throws back the shilling. Then the hedge-hog shouts, “You gave it back to me because you are afraid”.
372	294	-	The Months & the Seasons	Animal Tales (1-299)	220-299 Other Animals & Objects	This misc. type consists of various tales with etiological explanations & symbolic actions, e.g.: (1) The months invite & threaten each other. (2) Also variants about the question of which month is the best. The best answer, which is every month has its good characteristics, brings luck to the person who gives it.
373	295	-	The Bean (Mouse), the Straw & the Coal	Animal Tales (1-299)	220-299 Other Animals & Objects	A piece of coal & a straw escape from the fire in a stove . A bean escapes from a pot on top of the fire. They go on a journey. When they have to cross a river, the straw serves as a bridge. The coal burns the straw in two & both fall into the water & drown. The bean laughs at them until it bursts. Someone sews the bean together, & that is why beans have a black stripe.
