idx	ATU	SUB	Classifications	Category	Subcategory	Variation Example
2160	1932	-	Church Bulit of Cheese	Anecdotes & Jokes (1200-1999)	1875-1999 Tall Tales	The Gypsies’ church is made of cheese, ham, cake, sausage, etc. (They received this in exchange for their stone church.) Once when they were hungry, they ate it up, & now Gypsies have no church.
2161	1935	-	Topsy Turvy Land	Anecdotes & Jokes (1200-1999)	1875-1999 Tall Tales	Various tall tales often in the form of a sermon, a poem, a song, or a travelogue in which everything is mixed up or in verted. For example: the weak overpower the strong, cripples can catch hares, lying is the “finest art form”, the laziest person is the king, etc.
2162	1940	-	The Extraordinary Names	Anecdotes & Jokes (1200-1999)	1875-1999 Tall Tales	This misc. type comprises various tales in which animals, people, or things are called by unusual names, which leads to confusion or disaster. The basis for the misunderstanding is either that the usual names have been switched (in humorous anecdotes) or that different names are adopted because of their symbolic, accoustic, or nonsense value (in cumulative tales, sayings, songs, & rhymes).
2163	1948	-	Too Much Talk	Anecdotes & Jokes (1200-1999)	1875-1999 Tall Tales	Three silent men (trolls, brothers, captains, farmers) withdraw from the world & retreat to a hermitage (canyon, monastery, island). After seven years, one of them speaks, “I think I heard a cow moo”. The others are irritated but stay silent. Seven years later, another man says, “It could have been an ox”. The third is annoyed but does not speak. After seven more years, he says, “I am leaving this place because there is too much talking (noise)”.
2164	1950	-	The Three Lazy Ones	Anecdotes & Jokes (1200-1999)	1875-1999 Tall Tales	A king wants to leave his kingdom to the laziest of his three sons. Each boasts about his laziness. The first says that when he is lying down & drops of water fall in his eyes, he is too lazy to shut them. The second says that when he sits by the fire, if his foot starts to burn, he is too lazy to pull it back. The third says that if he were to be hanged & had a knife in his hand, he would be too lazy to use it to cut the rope. The father decides that the third is the laziest, & gives him the kingdom. In another form of the tale, five sons boast of their laziness. The first is too lazy to close his mouth when he eats, so the birds carry off the bread. The second will not pull his leg out of the fire. The third lets mice gnaw on his ear. The fourth will not cut the rope used to hang him. The fifth lets raindrops beat his eyes out.
2165	1950	A	Help in Idleness	Anecdotes & Jokes (1200-1999)	1875-1999 Tall Tales	A master (supervisor) asks two workmen what they are doing. The first says, “I am not doing anything”. The second says, “I am helping him”.
2166	1951	-	"Is the Wood Split?"	Anecdotes & Jokes (1200-1999)	1875-1999 Tall Tales	A lazy man is offered a load of wood as a gift. Before he accepts it, he asks, “Is it already split?”. Sometimes other gifts are offered: “Is the rice cooked?” – “Is the wheat ground?” – “Has the flour been made into bread?”– “Are the nuts roasted & shelled?
2167	1960	-	Great Animal or Object	Anecdotes & Jokes (1200-1999)	1875-1999 Tall Tales	This misc. type comprises various tales dealing with an unnaturally-large object, animal or plant.
2168	1960	A	Great Ox	Anecdotes & Jokes (1200-1999)	1875-1999 Tall Tales	This misc. type comprises various tales about enormous animals, domestic (ox, cow, horse, sheep, goat, hog, dog, cat, etc.) or wild (fox, bear, hare, boar, opossum, frog, turtle, snake, etc.). For example, an ox is so big that it takes a bird a whole day (week, year) to fly from the end of one of its horns to the other. Or, one of its horns is used in a mill as a funnel, & it holds a whole cask of grain. A hog is so big that it has been coming around a corner for three days & its eyes are still not visible. A sheep has a tail so heavy that it must be carried in a wheel-barrow, & when it is sheared it yields two hundred weights of wool.
2169	1960	B	Great Fish	Anecdotes & Jokes (1200-1999)	1875-1999 Tall Tales	This misc. type comprises various tales dealing with enormous fish. The following are the most common variants: A huge fish (pike, perch, burbot, salmon, eel, whale, etc.) has wound itself three times around an island. For three days people try to pull it up onto the land, but its eyes are still not visible. Inside the great fish are found the bells from seventeen sheep. The fish’s flesh is pickled in 300 pounds of salt, & it feeds an entire hospital for a year. The fish’s eyes alone weigh five pounds. Its scales are removed with a plow & used to roof a barn. Its bones are used to fence a field, & its skull is made into an oven.
2170	1960	C	The Great Catch of Fish	Anecdotes & Jokes (1200-1999)	1875-1999 Tall Tales	This misc. type comprises various tales about catching a great load of fish. The catch of fish is so great that it has to be pickled in barns. There are enough scales to roof many buildings. There are so many fish in the sea that it is possible to walk on top of them & keep one’s feet dry. The fishermen have to put worms on their hooks behind a rock, to prevent the fish from tearing the worms from their hands.
2171	1960	D	Great Vegetable	Anecdotes & Jokes (1200-1999)	1875-1999 Tall Tales	This misc. type comprises various tales dealing with an enormous vegetable (turnip, cabbage, mushroom, potato, melon, pumpkin, cucumber, grain, tobacco, etc.). The following are the most common variants: A turnip grows so big & so fast that the fence has to be moved three times during the summer. It takes a whole day to pull up the turnip, & seven days for a swallow to fly around it. A sow (hare) eats her way into the turnip, which grows back around her. When the turnip is cut open, the sow is found inside with seven piglets (seven cartloads of hares are found inside). Fifteen men uproot the turnip using levers, & two horses are needed to move it. A boat is made from its rind. The cabbage (mushroom) is so big that an entire regiment of sol-diers fits under its leaves (cap). Part of it is used to make soup for a battallion, but the rest of the vegetable is still too big to pass through the lock of the canal. Six men work for six weeks to dig up the potato, but they excav-ate only its top half. A stalk of rye is so fat that a hog can go through it, or a man can drive a horse & wagon through the stalk & turn around inside it. Five men can stand on its stump. One grain is so big that just cutting it in two yields a bucket of sawdust. The tobacco is so tall that, to prune it, nine ladders have to be stack ed one on top of the other. It takes two men a whole day to cut out both sides of the stalk. Standing on the stump they fight for two days over the tobacco.
2172	1960	E	The Great Farmhouse	Anecdotes & Jokes (1200-1999)	1875-1999 Tall Tales	This misc. type comprises various tales dealing with an enormous farm, its separate buildings (house , barn, kiln, granary, mill, church, etc.), or the management there. The following are the most common variants: A building is so tall that when an axe falls from the peak of the roof, a swallow is able to build her nest in it, lay her eggs, & rear her young, before the axe hits the floor. A barn is so long that when a cow is taken to the bull at the other end, she gives birth to her calf before she gets back to her stall. A church is so big that when a baby is baptized, he is old enough for his first communion before he comes out. A room is so big that, for three years, the father & mother look for each other inside it. On his way to his morning coffee, the farmer has to stop twice for meals. From the middle of the room the walls are not visible, so people have to use the floorboards to orient themselves. Everything on the farmstead is enormous: buildings, animals, fields, tools, plants, catch of fish, oven, containers, cooking imple-ments, pipes, people, & cattle. The cows give so much milk that it flows out of the stall like an ocean, & someone in a boat has to float on it to skim the cream, etc.
2173	1960	F	Great Kettle	Anecdotes & Jokes (1200-1999)	1875-1999 Tall Tales	It took ten (fifty, a hundred, etc.) smiths to forge the kettle. They stood so far apart as they worked that none of them could hear the others. Or, the enormous kettle belongs to a giant farmstead or giant ship. In the latter case, often either the cook or the ship itself, tossed in a storm, lands in the porridge pot & is mixed within the porridge.
2174	1960	G	Great Tree	Anecdotes & Jokes (1200-1999)	1875-1999 Tall Tales	This misc. type comprises various tales dealing with an enormous tree (plant or beanstalk that grows up to the sky, etc.) The following are the most common variants: An oak tree is so big that eighty people can dance on its stump. A church is built on the stump of a pine tree. A hole in the tree is used for a barn, & three hundred bears hibernate under the tree’s roots. A road runs through the tree. A man drives a horse & wagon into the tree through a hole, & is lost there for three days before he finds his way out. When the tree is transported, its roots pass by a certain place on Easter but its crown does not come by until after Christmas.
2175	1960	H	Great Ship	Anecdotes & Jokes (1200-1999)	1875-1999 Tall Tales	This misc. type comprises various tales dealing with an enormous ship. The following are the most common variants: A ship is so long that it takes a train three days to go from the bow to the stern. It is too long to turn about, & carries six million crew. When it was turned about in the Baltic Sea, its jib swept all the sheep into the water. In order for the ship to pass through the Kat-tegat Strait, its sides had to be rubbed with soap. A young cabin boy who climbs up the mast comes down as a gray-haired old man. The coxswain gives his orders from horseback (airplane or helicopter). The cook rides in the pot in a motorboat to stir the porridge.
2176	1960	J	Great Bird	Anecdotes & Jokes (1200-1999)	1875-1999 Tall Tales	This misc. type comprises various tales dealing with an enormous bird (eagle, grouse, hawk, crane, etc., some-times a goose, duck, or chicken). The following are the most common variants: A bird is so big that when it is transported, people see only its neck for two days, & on the third day they come to see its body. Its nest is made from three cartloads of twigs & inside it are some sheeps’ bells, harnesses, etc. When a man tries to burn the nest, the bird puts out the fire with a load of water it has carried in a boat. A bird is so big that it darkens the whole sky.
2177	1960	K	The Great Loaf of Bread	Anecdotes & Jokes (1200-1999)	1875-1999 Tall Tales	This misc. type comprises various tales dealing with an enormous loaf of bread (cake, pudding, turn-over, cheese, etc. The following are the most common variants: A loaf of bread is so big that it never comes to an end. It was orig inally made for the wedding of the family’s great-great-grand-father. A turnover is filled with seven sacks of turnips & meat from two pigs. Two casks of rye flour were used for the dough. A farmer uses a pitchfork to cut it & serve it to his family. Three hundred people are killed by the steam that escapes when it is pierced. A boat is made from the crust.
2178	1960	L	The Great Egg	Anecdotes & Jokes (1200-1999)	1875-1999 Tall Tales	This misc. type comprises various tales dealing with an enormous egg. The following are the most common vari ants: An egg is so big that it has to be cut to pass through a doorway. When the egg is broken open, forty cities are flooded.
2179	1960	M	The Great Insect	Anecdotes & Jokes (1200-1999)	1875-1999 Tall Tales	This misc. type comprises various tales dealing with an enormous insect (bee, fly, gnat, louse, flea, grasshopper, etc.). The following are the most common variants: Giant lice eat three puppies. One louse holds a whole loaf of bread in its feet & eats it. A louse with a sheep’s leg bone stuck between its teeth climbs into someone’s bed. The bones of a great gnat are used to make a fence. Giant mosquitos bore through the side of a kettle (as if with nails) & carry it away through the air. Flies carry away people or animals. A giant bumblebee fights with a bear.
2180	1961	-	The Big Wedding	Anecdotes & Jokes (1200-1999)	1875-1999 Tall Tales	This misc. type comprises various tales dealing with an unusual wedding (most are endless tales). The following example is common in Norway: A giant has sixty daughters (sons) who all ride to a wed-ding on the same horse. The horse’s backbone breaks & is repaired with a tree used as a splint. The giant gets the horse in his eye, a fox in his beard, etc.
2181	1962	-	My Father's Baptism (Wedding)	Anecdotes & Jokes (1200-1999)	1875-1999 Tall Tales	A boy tells lies. For example, he claims that he was born before his father was born, baptized, or married. People send him to a mill (to climb up a sky-high tree) to get some flour (to find a witness for his parents’ marriage or a name or godfather in heaven). He harnesses six sacks of flour to the wagon & loads it with six oxen. When he arrives at the mill it is not there, but out picking strawberries. He finds the mill & drives it home. While he was gone, the handle of his whip has grown into a sky-high tree with birds’ nests in its branches. When he climbs up, the fledgling birds catch him & carry him away, & then drop him. He delivers the flour to his parents, dances with his mother at her wedding, & is born two years later.
2182	1962	A	Great Wrestlers	Anecdotes & Jokes (1200-1999)	1875-1999 Tall Tales	This misc. type comprises various tales dealing with two (more) enormous, strong wrestlers (eaters) & their wrestling (eating) match.
2183	1963	-	Boat without Bottom Sails Sea	Anecdotes & Jokes (1200-1999)	1875-1999 Tall Tales	Someone tells about three ships loaded with cargo that sail on a brook (sea) without water. The first has no bottom, the second is without sides, & the third ship is not there.
2184	1965	-	Disabled Comrades	Anecdotes & Jokes (1200-1999)	1875-1999 Tall Tales	Three (one to six) disabled (blind, lame, dumb, deaf, naked) comrades (brothers) (pretend to) achieve feats that are incompatible with their disabilities. They go hunting in an impossible place: in shrubbery that has not yet grown, using only defective weapons. Or, they go fishing on dry sand or in a dry river bed. They catch game (fish) that is non-existent. They come to strange (decrepit) places (houses) where they meet dead people who become their servants & who give them an im-possible vessel to cook their game (fish) in it. The game is prepared & cooked in a strange way & they have a strange meal. One of the dead servants dies during the meal & inherits. After the meal, the comrades go to a well (flood, river). They find a strange church (clergyman).
