idx	ATU	SUB	Classifications	Category	Subcategory	Variation Example
1880	1693	-	The Literal Fool	Anecdotes & Jokes (1200-1999)	1675-1724 The Stupid Man	(The Burning of Lanka) Misc. type. A fool takes the instructions of a salesman (clergyman, doctor, his wife, etc.) literally & thus causes (suffers) damage or injury.
1881	1694	-	The Company to Sing like the Leader	Anecdotes & Jokes (1200-1999)	1675-1724 The Stupid Man	Two (drunken) men (married couple, a group of people) on their way home from a market day (wedding) try to sing together. The leader’s foot becomes caught in a wheel. He (she) cries for help, but no one understands; the cry is taken to be part of the song & is thus repeated by the group. Often the leader’s foot is broken before the wagon is stop ped. In a Berber variant, a teacher from the city is supposed to teach prayers from the Koran to men in the mountains. They stand out side & repeat the words of the prayers after him. The teacher bows to the ground & touches a board, which he is using to protect himself from the mud, with his forehead. His nose becomes wedged in the board. The teacher calls for help, but the companions take this for part of the prayer & repeat the words zealously. The teacher tears his nose away, leaving the tip behind. He tells the companions they must first learn Arabic, & departs.
1882	1694	A	A Foolish Welcome	Anecdotes & Jokes (1200-1999)	1675-1724 The Stupid Man	Villagers (serfs) intend to wel-come (congratulate, honor) a visiting nobleman. The mayor leads the delegation, & the others are supposed to copy everything he does. (They each present a dish of food to the nobleman.) The leader stumbles & falls (spills the food on the table or on the floor), & the others do likewise. In his anger over the accident, the mayor curses, e.g. , “Go to the devil!” The others add, as they had rehearsed, “With your wife & children”, “and your aunts & uncles”, “and the noble lady, & the whole company!” In German & Austrian variants, the inhabitants cannot decide what to wear. When the visiting dignitary arrives, they hurry, still naked, to greet him. When the mayor is bitten on his backside by a horse-fly, he uses his hand to shoo it away, & all the others copy this gesture. In other variants, the reception goes wrong for other reasons.
1883	1695	-	Shoes for Animals	Anecdotes & Jokes (1200-1999)	1675-1724 The Stupid Man	A man (fool, Eulenspiegel) who works for a shoemaker is supposed to cut some leather for shoes. He asks his master, “How (big) should I make them?” & is told, “Big & small, just as the herdsman drives them through the gate”. The man makes shoes for pigs (sheep). When the master sees this, he throws the man out. Or, they take the shoes to market & tell customers that the winter will be so cold, even the animals will need shoes. The customers pay well for the shoes.
1884	1696	-	"What Should I Have Said?"	Anecdotes & Jokes (1200-1999)	1675-1724 The Stupid Man	Misc. type. A mother tells her stupid son (man tells his wife) what he should have said (done) in a particular situation. The son follows the advice at the next opportunity, where it turns out to be inappropriate. He is punished (is told again what he should have done or said, & he follows that advice in the wrong circum-stances, etc.) For example, the fool congratulates mourners & offers sympathy to a bridal couple.
1885	1697	-	"We Three; For Money"	Anecdotes & Jokes (1200-1999)	1675-1724 The Stupid Man	Three Valaisans (men of another nationality) who are going to England (another foreign country) learn in advance some important English phrases. The first one learns to state who they are: “We three Valaisans”. The second one learns how to convince a prospective landlord to give them food & lodging: “For the money”. The third one learns to agree to a stipulated price: “That’s right”. On their journey they are accused falsely of having committed a murder. The judge asks who committed the crime, & the first man answers, “We three Valaisans”. The judge asks why they did it, & the second man says, “For the money”. The judge condemns them to be hanged, & the third man responds, “That’s right”. The three men are hanged (or, the real culprit is found & the three men are freed).
1886	1698	-	Deaf Persons & Their Foolish Answers	Anecdotes & Jokes (1200-1999)	1675-1724 The Stupid Man	Misc. type. Two (or more) people cannot understand each other because of their impaired hearing. Misunderstandings ensue.
1887	1698	A	Search for the Lost Animal	Anecdotes & Jokes (1200-1999)	1675-1724 The Stupid Man	One deaf person has lost sheep (other animals) and, while he is looking for them, meets another deaf person. Neither recognizes the other’s disability. A asks if B has seen his sheep. B misunderstands but gestures in a certain direction as he re plies about something else. A goes in that direction & finds his sheep. He thanks B & offers him one of his animals which is de form ed (lame, etc.) as a reward for his help. B thinks A is blaming him for the animal’s deformity. They fight. They take their argument to a judge, who, unknown to either of them, is also deaf. His judgment is absurd.
1888	1698	A*	Burning Off the Dirt	Anecdotes & Jokes (1200-1999)	1675-1724 The Stupid Man	A master (priest) who has accidentally dirtied his finger with excrement demands that his servant cut it off (burn the dirt off). He sticks the finger through a hole & the servant strikes it with a burning piece of wood. The master is in so much pain that he pulls his finger out & puts it into his mouth to soothe it.
1889	1698	B	Travelers Ask the Way	Anecdotes & Jokes (1200-1999)	1675-1724 The Stupid Man	A traveler asks for directions, but a deaf man misunderstands & thinks that he is offering to buy his ox for a certain price. The traveler repeats his question & the deaf man refuses to sell his animal. His deaf mother brings his dinner. When he tells her about the traveler’s offer, she thinks he is telling her that the food is too salty. The daughter-in-law misunderstands what her mother-in-law says about the salty food, etc. The whole family is deaf & they all misunderstand each other.
1890	1698	B*	Refusal to Eat	Anecdotes & Jokes (1200-1999)	1675-1724 The Stupid Man	The servant thinks that he will punish his master by refusing to eat.
1891	1698	C	Two Persons Believe Each Other Deaf	Anecdotes & Jokes (1200-1999)	1675-1724 The Stupid Man	A trickster tells each of two people (often women) before they meet that the other is deaf & must be shouted at. They do this, & each thinks that the other is insane. After a while, the trickster reveals his trick.
1892	1698	D	The Wedding Invitation	Anecdotes & Jokes (1200-1999)	1675-1724 The Stupid Man	A landlord meets a deaf farmer & asks him how much he wants for the livestock he has with him. The farmer thinks he is being asked about his daughter’s wedding, & tells about this. The landlord asks if he may come, & the farmer replies with the price of the livestock. The landlord says that the farmer is crazy, but the farmer thinks he is wishing him well, & returns the good wish.
1893	1698	G	Misunderstood Words Lead to Comic Results	Anecdotes & Jokes (1200-1999)	1675-1724 The Stupid Man	Misc. type. A deaf person misunderstands similar-sounding words, which leads to unexpected (comic) results or dialog. In some cases, someone feigns deafness in order to avoid an obligation or some other unpleasant situation In others, a hearing person wants to make fun of a deaf person but is embarrassed by his answers.
1894	1698	H	The Deaf Man in the Tree	Anecdotes & Jokes (1200-1999)	1675-1724 The Stupid Man	A traveler asks the way of a man who is up in a tree, who happens to be deaf. The man in the tree keeps telling him about the bird he has caught (apples he has picked).
1895	1698	I	Visiting the Sick	Anecdotes & Jokes (1200-1999)	1675-1724 The Stupid Man	A deaf (hearing-impaired) man goes to visit a sick friend. He wants to hide his impediment so he plans a conversation with questions & answers. The resulting dialog is absurd: “How are you?” – “I am dead.”– “Thank God! What have you eaten?” – “Poison, I think.” – “I hope it agrees with you.”
1896	1698	J	The Misunderstood Greeting	Anecdotes & Jokes (1200-1999)	1675-1724 The Stupid Man	A traveler (nobleman) greets (questions, insults) a deaf workman (farmer, fisherman), but the workman answers as if the traveler had meant to comment on his work. Often the workman had imagined what a potential interlocutor would say to him & had rehearsed his answers. Or, he pretends to be deaf because he is afraid that the traveler will ask him to do some thing he does not want to do (e.g. lend him something).
1897	1698	K	Buyer & the Deaf Seller	Anecdotes & Jokes (1200-1999)	1675-1724 The Stupid Man	A deaf seller cannot understand what his customer asks him & gives inappropriate answers. The customer does not know about the man’s impairment & thinks he is insane. Often the seller has imagined what a potential customer would ask & has rehearsed his answers (has been given instructions about what to say).
1898	1698	M	The Deaf Bishop	Anecdotes & Jokes (1200-1999)	1675-1724 The Stupid Man	A minister (priest) is called before the bishop because he has been accused of drinking too much. The bishop is old & deaf. The minister confesses his sins publicly in the church: “In the morning I have a drink” (spoken loudly), “and after that five or six little drinks” (spoken softly). “At noon I have another drink” (loudly), “and then five or six small ones” (softly). The bishop, who hears only the loud words, tells the congregation that the minister has the right to have a drink with his meals, & finds him innocent of the charges.
1899	1698	N	Pretended Deafness	Anecdotes & Jokes (1200-1999)	1675-1724 The Stupid Man	A man (farmer, farmhand, old man, woman) is asked to do something or is told something that he does not want to hear. He pretends to be deaf. But when something is said that he wants to hear, he can hear that.
1900	1699	-	Misunderstanding Because of Ignorance of a Foreign Language	Anecdotes & Jokes (1200-1999)	1675-1724 The Stupid Man	Misc. type. Two people who speak different languages cannot understand each other. One of them pronounces the words so that they seem to have a different meaning, or the words sound like different words in the other person’s language. Often an absurd conversation leads to unexpected events. In some variants the misunderstanding happens because one person does not understand a foreign word (technical term). Or an ambiguous message (statement) leads to the discovery of a criminal (planned crime).
1901	1699	B	The Changed Order	Anecdotes & Jokes (1200-1999)	1675-1724 The Stupid Man	New recruits learn answers to questions in a foreign language. When the order of the questions is changed, confusion ensues.
