idx	ATU	SUB	Classifications	Category	Subcategory	Variation Example
920	910	G	Man Buys a Pennyworth of Wit	Realistic Tales (850-999)	910-919 Good Precepts	A rich man has a mistress although he loves his wife. His wife, hoping to change his behavior, asks him to bring her wit instead of a present (gives him a penny to buy the wit). In the market he buys wit in a bundle which also includes some rags. The seller advises him to wear the rags & to present himself as a beggar first to his mistress & then to his wife. His mistress re jects her apparently penniless lover whereas his wife is ready to help him pay his debts. He is convinced of his wife’s love, confesses the truth to her, & decides to be faithful to her. The wife is happy that her husband finally has come to his senses.
921	910	K	Walk to the Ironworks	Realistic Tales (850-999)	910-919 Good Precepts	A dying nobleman who had served a long time at the king’s court asks the king to employ his son. The king agrees & the dying man gives three precepts to his son. First: “Never associate with enviers or slanderers” (“Do not talk about what you have seen” or “Do not dishonor your master’s house with adultery”). Second: “Al-ways sympathize with your master’s fortune & emotions”. Third: “Never pass a church without going inside” (“Never neglect to go to mass”). When his father has died the young man begins his service at the king’s court. An envious man slanders him & accuses him of de siring the queen. When he, following his father’s advice, starts to weep when the queen weeps, his behavior is interpreted as proof of a love affair & it is decided that he must be killed. His adversary (slanderer) intends to throw him into the blast furnace of the iron-works (limekiln, mine, well, brewery, baking oven) or to kill him by some other means. He is sent to the place where he is to be killed. Those who are charged with his murder are told to kill the first man who arrives (he brings along a message, a letter commanding his murder or cer tain object such as a handkerchief or lemon). According to his father’s advice, the young man goes to mass on the way & is delayed. His slanderer (adversary), impatient to see him dead, arrives the place before him & is killed instead of him. The innocent young man then reports his slanderer’s death. He is restored to favor, or gains fortune, wealth & honor.
922	910	L	Do Not Drive the Insects Away	Realistic Tales (850-999)	910-919 Good Precepts	This tale exists chiefly in three dif-fer ent forms: (1) A fox crossing a river falls into a crevice & cannot get out. He becomes infested with lice (flies). A hedgehog passing by sees the fox suffering & offers to help. The fox refuses, saying that these lice are already full, & if the hedgehog takes them away, new lice who are even hungrier will come. (2) A sick (injured) man covered with sores is bothered by flies. He refuses any help, saying that hungry flies bite twice as hard as full ones. (3) A merchant is captured by robbers (farmers want to punish a corrupt mayor or a thievish miller, a landlord wants to punish one of his tenants). They undress him (and cover him with honey) & tie him to a tree where there are many flies. A man (knight) offers to drive the insects away, but the merchant refuses, saying that others even worse & more hungry will come in their place. (The farmers set the mayor [miller] free & decide to let him stay in his office, lest someone even greedier would take his place.)
923	910	M	Prayers for the Tyrant	Realistic Tales (850-999)	910-919 Good Precepts	An old woman prays every day for the health of a hated tyrant. Asked why she does this, she explains that she has twice seen a horrible tyrant die, only to be replaced with one even worse. Therefore she hopes that the present one will live for a long time.
924	910	N	The Magic Box	Realistic Tales (850-999)	910-919 Good Precepts	A poor farmer (farmwife) complains to his neighbor (clergyman) that his farm is not doing well. The neighbor gives him a box which he says is magic, & tells the farmer to carry it once each day through his house & barn. When the farmer does this, he notices what the problems are & becomes wealthy. In another version, an older woman tells an incompetent house-wife that she should look all over her house & yard for a white sparrow. As she does this, the housewife puts everything in order & becomes prosperous.
925	912	-	The Wise Man & the Rain of Fools	Realistic Tales (850-999)	910-919 Good Precepts	During a certain rainy period, everyone on whom the water falls becomes a fool (is compelled to sing & dance). A wise man arrives & sees that all the adults & children have gone crazy. He joins them in their foolery. He asks why they behave thus, & they reply him that it is because of the rain. The wise man tastes some of the rainwater & he also becomes a fool. In Arabic variants a ruler hears that everyone who came into contact with the rainwater became crazy, so he does not drink it. But when he sees that he no longer holds his former power & authority, he drinks the water.
926	915	-	All Depends on How You Take It	Realistic Tales (850-999)	910-919 Good Precepts	A widower with a clever, industrious daughter marries a widow with a stupid, lazy daughter. When the children are grown & ready to leave home, their mother (father) gives them three indirectly expressed precepts to guide them in their new independence (employment, marriage). On a visit the mother (parents) realizes that her own daughter has followed the precepts literally & therefore caused herself much trouble. Her stepdaughter, however, recognized the underly-ing meaning of the precepts (often with the help of her father) & therefore everything goes well for her.
927	915	A	The Misunderstood Precepts	Realistic Tales (850-999)	910-919 Good Precepts	A dying father (mother) gives indirectly expressed advice to his son (daughter) (before marriage): “Always eat bread with honey” (means: “Work diligently & your bread will be as sweet as honey”), “God bless you in your labors” (means: “Start your work earlier than others, so that others will greet you thus & not you them”) & “Always wear your shoes” (means: “Walk the fields barefooted, wear your shoes only when near the town”). When the son follows these pre-cepts literally, he becomes poor. Only later does he learn their real meaning. Or, the father gives ironic precepts: “Whenever you feel like gam bling, do it until your eyes are red & your cheeks are pale”, “Whenever you feel like drinking, do it until you are drunk & fall asleep”, & “Whenever you desire a woman, go there early in the morning & wake her up”. Following the precepts he gambles away all his money. Drinking to forget his losses, he feels so ill the next morning that he wants never to drink again. He visits a woman early in the morning & is so scared by her appearence that he runs home. There he thinks about his father’s “bad” precepts that cured him of gambling, drink-ing & womanizing.
928	916	-	The Brothers Guarding the King's Bedchamber & the Snake	Realistic Tales (850-999)	910-919 Good Precepts	Several brothers are hired by a king to guard his bedchamber. The first brother sees a snake in the bedchamber & kills it, but a drop of its poison falls on the queen. While he is wiping the poison, she awakes & accuses him trying to attack her. The other brothers tell stories against making a hasty decision. The next morning the truth comes to light. The stories: (1) The innocent dog. (2) The faithful dog as security for a debt. (3) The falcon & the poisoned water. (4) The parrot & the fruit of youth. A parrot brings to a king, his master, some fruit of youth. Unbeknown to the parrot a snake has dropped poison on the fruit. The king gives one of the fruits to a dog which dies, & then slays the parrot. Later the truth comes to light.
929	920	-	The Son of the King & the Son of the Smith	Realistic Tales (850-999)	920-929 Clever Acts & Words	Because her young (unborn) son calls his mother a whore, the queen com mands that the child (the young Solomon) be killed. The child asks the servant for mercy; he is not killed but raised by a smith. In order that her husband should not discover this deceit, the queen takes the smith’s son as her own. During their childhood, the two boys play along with others. In their game, Solomon stands out because, playing the part of the king he convicts one of the boys as a traitor. Or, the smith’s son speaks of farming matters, but Solomon speaks of military affairs. His father the king (in person or through a messenger) tests the boy’s wisdom with impossible tasks or difficult questions. Or, the boy (often acting as a shepherd) makes wise judgments or observations that reveal his royal origin. His intelligent answers show him to be the son of the king. In some variants an additional episode may follow, but more often this is a separate tale: Solomon’s wife elopes with a rival king. Solo-mon goes to retrieve her. He is captured but is permitted to blow his horn three times before his death. This was a prearranged signal, & his army comes & rescues him.
