idx	ATU	SUB	Classifications	Category	Subcategory	Variation Example
0	1	-	The Theft of Fish	Animal Tales (1-299)	1-69 Clever Fox	A fox lies in the road pretending to be dead. A fisherman throws him on his wagon which is full of fish. The fox throws the fish out of the wagon & jumps down after them. A wolf tries to imitate this & pretends to be dead, too. The fisherman catches him & beats him. In some variants one animal pretends to be dead in order to distract a man who is carrying a basket of food. Another animal steals the basket. Or an animal makes a hole in the basket so that the contents fall out.
1	2	-	Tail-Fisher	Animal Tales (1-299)	1-69 Clever Fox	A bear meets a fox who has caught a big load of fish. He asks him where he caught them, & the fox replies that he was fishing with his tail through a hole in the ice. He advises the bear to do likewise & the bear does. When the bear tries to pull his tail out of the ice (because men or dogs are attacking him), it is frozen in place. He runs away but leaves his tail behind.
2	2	A	Torn-off Tails	Animal Tales (1-299)	1-69 Clever Fox	A fox who has been tricked into losing his tail asks his companions to tie their tails together. When they run away suddenly, they pull each others’ tails off. The men in pursuit cannot tell which fox they were chasing, because now there are many foxes without tails. In some variants a fox who has lost his tail in a trap tries to convince other foxes to have theirs cut off. Often, he does not succeed.
3	2	B	Basket Tied to Wolf's Tail	Animal Tales (1-299)	1-69 Clever Fox	A wolf sees a fox who has many fish, & would like to catch some himself. The fox tells him to hang a basket from his tail. The wolf does this. The basket is filled with water, or the fox fills it secretly with stones, so that the wolf cannot pull his tail out.
4	2	D	The New Tail	Animal Tales (1-299)	1-69 Clever Fox	A bear gets a tail out of hemp to replace the tail he has lost. A fox provokes him to jump over a fire. Thus the new tail is burned (the bear himself is burned). The fox tells the bear to hold his burning tail up in the wind, but it only burns faster. The bear is injured or killed. In some variants, the fox convinces the bear to go to a smith to have a new tail welded on. The bear is thus severely injured.
5	3	-	Simulated Injury	Animal Tales (1-299)	1-69 Clever Fox	A fox covers his head with a milky substance or dough & convinces a wolf that he has been so badly injured that his brains are coming out.
6	3	*	Wolf Supplies Food for Fox	Animal Tales (1-299)	1-69 Clever Fox	A fox convinces a wolf to go into a hen house & throw the chickens out to him. Then the fox tells the dogs & they attack the wolf. The fox runs away taking the chickens with him. When he meets the wolf later, the fox pretends that he has been attacked worse than the wolf.
7	4	-	Sick Animal Carries Healthy One	Animal Tales (1-299)	1-69 Clever Fox	A fox tricks an injured wolf into carry ing him on his back by pretending to be injured himself. While he is being carried, the fox says, “The sick animal carries the healthy one” (“The one who was beaten carries the one who was not.”) When the wolf asks about his chant, the fox changes the words around or threatens the wolf (by saying that dogs are chasing them).
8	5	-	Biting the Tree Root	Animal Tales (1-299)	1-69 Clever Fox	A wolf chases a fox & is able to seize his leg. To get free the fox pretends that the wolf has only a tree root in his mouth, so the wolf lets go & seizes a tree root. The fox runs away.
9	6	-	Animal Captor Persuaded to Talk	Animal Tales (1-299)	1-69 Clever Fox	A fox catches a crow & is about to eat it. The weak animal asks a question & the fox answers. Thus he releases the prey & it escapes.
10	6	*	Animal Captor Talks with booty in his mouth	Animal Tales (1-299)	1-69 Clever Fox	A wolf catches a goose & a fox catches a chicken. The fox asks the wolf something so that he opens his mouth & the goose is able to fly away. Then the wolf asks the fox, but the fox answers without losing his booty.
11	7	-	The Three Tree Names	Animal Tales (1-299)	1-69 Clever Fox	A bear & a fox wager as to which can name three trees first. The fox wins because the bear names three different varieties of the same tree. The fox names three different trees which can be pronounced more quickly. In some variants the devil & a man wager.
12	8	-	False Beauty Treatment	Animal Tales (1-299)	1-69 Clever Fox	A fox tells a bear that he has painted the birds. The bear wants to be painted too, although the fox warns him that it will hurt. The fox has the bear fill a pit with pitch & lay wood over it. He ties the bear on top & sets the wood on fire. The bear is burned, wounded or killed. In some variants the fox hurts the bear in another way, promising to make him more beautiful or to cure him & then putting on him red-hot stones, drenching him with boiling water, shaving his head or tail, or putting out his eyes with a hot poker
13	8	*	The Fox Trades the Burned Bones of the Bear for Reindeer	Animal Tales (1-299)	1-69 Clever Fox	A fox gathers the burned skeleton of a bear & puts it in a sack. He rattles the bones as if they were money & trades the sack for a reindeer.
14	9	-	The Unjust Partner	Animal Tales (1-299)	1-69 Clever Fox	A fox & a bear work their land together & agree to share the profits. While the bear threshes the grain in the barn, the fox rests, saying he has to support the beams in the roof so that they will not fall on the bear. When they divide the harvest, the fox takes the grain & gives the bear the bigger pile of chaff. When their harvest is ground at the mill, the fox’s share sounds different from the bear’s. When the fox’s grain is cooked it looks light, but the bear’s looks dark. In order to convince the bear that all the grain tastes the same, the fox secretly takes a spoonful from the bear’s dish & pretends it is from his own. In some variants the animals have a race to determine who gets which part of the harvest.
15	10	***	The Fall Over the Edge	Animal Tales (1-299)	1-69 Clever Fox	A fox & a bear sleep together on the edge of a cliff. The fox pushes his companion over the edge so that he falls down & dies
16	15	-	Theft of Food by Playing Godfater	Animal Tales (1-299)	1-69 Clever Fox	A fox & a wolf live together. The fox pretends that he has been invited to be godfather at a baptism (invited to a funeral or wedding) but instead he secretly eats up the butter (honey) that he & the wolf have stored. This happens again (three times). When the wolf asks him the name of the baptized child, the fox makes up names that reflect the diminution of the stored food. When the wolf discovers the butter is missing he accuses the fox, who denies having taken it. The fox proposes a test to deter mine who took the butter: both of them will lie in the sun & after some time the butter will melt & appear. While the wolf sleeps, the fox smears butter on him & thus “proves” his guilt.
17	15	*	Fox Entices Wolf Away from his Booty	Animal Tales (1-299)	1-69 Clever Fox	This misc. type consists of various tales about a fox who entices a wolf away from his booty so the fox can eat it himself
18	20	A	Animals Caught In a Pit Eat One Another Up	Animal Tales (1-299)	1-69 Clever Fox	A number of animals go on a journey or pilgrimage together to seek their fortunes. They try to jump over a pit but fall into it instead. When they grow hungry, the fox proposes that they eat the one amongst them with the ugliest name, then who can sing highest or loudest , then who can howl the longest, then who is the youngest or the smallest. Thus all the animals are eaten one after another, until only two (fox & wolf) remain or only the fox is left.
19	20	C	Animals Flee in Fear of the End of the World	Animal Tales (1-299)	1-69 Clever Fox	A chicken is frightened by a nut that falls on its head, or another animal is frightened by a noise. The chicken thinks this is a sign of an approaching war (the end of the world, the sky is falling down), & flees in panic together with the rooster & they go to tell the king about the disaster. They meet other animals who come to share their fear & go along with them. The misunderstanding is cleared up, or the animals fall into a pit. In some variants they arrive at the fox’s den. The fox invites them inside & eats them.
20	20	D	Pilgrimage of the Animals	Animal Tales (1-299)	1-69 Clever Fox	A rooster wants to go to Rome in order to become pope. His wife accompanies him, along with more & more other animals. They meet the fox, who invites them to rest in his den. He asks them to sing & eats them one by one afterwards. Often the fox pretends to go on a pilgrimage to a convent. Other animals go along with him. The fox asks to hear their confessions or accuses them of sins which are characteristic of the different kinds of animals. Then the fox eats them as a punishment. In some variants the fox tells the rooster that he has become religious & repents his past actions, or he dresses as a nun. Then he reproaches the rooster with his sins (his polygamy) & offers to hear his confession. When the rooster comes near, the fox catches him & gobbles him up. Or, the rooster escapes by a ruse.
21	21	-	Eating his own Entrails	Animal Tales (1-299)	1-69 Clever Fox	A fox & a wolf fall into a pit together & grow hungry. The fox has concealed under his body the entrails (brain, eye) of an animal that he had killed earlier, & begins to gnaw on them. He tells the wolf that he cut open his own belly & is eating his own entrails. When the wolf tries to copy this, he dies.
