idx	ATU	SUB	Classifications	Category	Subcategory	Variation Example
1000	939	A	Killing the Returned Soldier	Realistic Tales (850-999)	930-949 Tales of Fate	The son of an innkeeper couple gains riches abroad & returns home. He shows his wealth but does not disclose his identity. During the night he is killed by his parents out of greed. The deed is discovered by a third person (usually by his sister) or by an identifying possession. The parents commit suicide.
1001	940	-	The Three Suitors in the Cemetary	Realistic Tales (850-999)	930-949 Tales of Fate	As proof of his love & his courage, a suitor is told to lie in a shroud in a coffin at the cemetery at night. Another must disguise himself as angel & perform a wake, & a third, disguised as the devil, has to carry away the coffin. When the angel & the devil start to fight, the pretended dead man jumps up. All three flee & thereby lose their chances of the promised sexual intercourse (marriage). In some variants an episode follows in which the men take revenge for the trick. In Swedish, Finnish, Flemish, German, & Swiss variants the re jected suitors disguise a beggar as prince & send him with coach & servant to the young woman to woo & marry her.
1002	940	*	The Forgiven Debt	Realistic Tales (850-999)	930-949 Tales of Fate	A farmer finds a sum of money which belongs to several gentlemen. With it he pays off the debt on his land. After ten years he confesses his guilt & wants to repay their money. They let him keep it all.
1003	944	-	King for a Year	Realistic Tales (850-999)	930-949 Tales of Fate	In a certain city it is the custom that a stranger who is not familiar with its laws is made king. At the end of his reign, all his possessions are taken from him & he is banished to an island. A wise man (who has been warned about this custom) arranges to send everything that he will need to the island (has a city built there), before his banishment. In some variants a dying ruler gives his son a golden ball (apple), telling him to give it to the greatest fool whom he can find. The son decides to give it to a king who is willing to be banished after reign-ing for a year. Sometimes the gift reminds the king to arrange for money, possessions, & food to be taken to the place where he will be banished.
1004	944	*	"Easy Come, Easy Go!"	Realistic Tales (850-999)	930-949 Tales of Fate	A musician & his little house are carried off by an inundation of the sea. He fiddles the whole time. Or, the owner of an easily-acquired possession that is borne away by water is not sorry but rather says, “As it came easily, so it now has gone easily”.
1005	945	-	Luck & Intelligence.	Realistic Tales (850-999)	930-949 Tales of Fate	This conglomerate tale type occurs in different forms. The Silent Princess frame with inset dilemma tales is common without the outer Luck & Intelligence frame. The various dilemma tales also occur without any frame. The outer frame is a dispute between Intelligence & Luck, as to which is the more powerful. As a test a shepherd (gardener, farmer) is endowed with intelligence. He participates in a suitor-test for a mute princess, who is offered in marriage to whoever can make her speak The clever shepherd tells to the princess that end with a question (e.g. a carpenter, a taylor & a clergyman pass the night together. The carpenter carves a girl, the tailor dresses her, & the clergyman animates the figure. To whom does the girl belong?) When the princess continues to be silent, he starts to talk to objects or animals who answer wrongly (he himself) in order to tempt the princess to contradict them. Finally she breaks her silence. But the king refuses to give the shepherd his daughter & con-demns him to death. He is saved by Luck, which means that Luck is more powerful than Intelligence.
1006	945	A*	Money & Fortune	Realistic Tales (850-999)	930-949 Tales of Fate	Money & Fortune (Luck & Blessing) test their power on a poor man. The one who can make him richest will be the winner. Money gives the man money. Soon (three times) he loses all the money (when he is stung by wasps or because he hides it in a pot where his wife finds it & spends it). With Fortune’s help he finds the money again. From then on the man believes in Fortune & becomes wealthy. Fortune has won the bet because where there is no good fortune, money is worth nothing. In some variants the frame tale is missing. A poor man (rope-maker, beggar) is given a sum of money three times. Two times he loses the money because of unfortunate circumstances (a bird carries it away; his wife unwittingly sells the pot where it is hidden, he ac cidentally drops it in the river; he forgets the hiding place). The third time he recovers everything because of lucky circumstances, or he finds his fortune in an object which to all appearances seemed worth  less (he receives a fish in whose belly a diamond is hidden).
1007	947	-	The Man Followed by Bad Luck	Realistic Tales (850-999)	930-949 Tales of Fate	A man who is attacked by wolves jumps into a river to save himself. He nearly drowns but is rescued by fishermen who lay him down beside a wall. When he regains consciousness, now apparently safe, the wall falls down & kills him.
1008	947	A	Bad Luck Cannot be Arrested	Realistic Tales (850-999)	930-949 Tales of Fate	A patron (God, rich man) leaves money by the wayside (bridge) where a poor man (hermit) walks. When the poor man reaches that place, he closes his eyes (to feel how a blind man feels when he walks) & so passes by the money without seeing it (he stumbles against the money, thinks it is a stone, & kicks it aside). In Chinese variants he fails to see the gold left in his way by God because he is too lazy to sweep away the dust that covers the gold. In some variants the man is followed by bad luck.
1009	950	-	Rhampsinitus	Realistic Tales (850-999)	950-969 Robbers & Murderers	Two thieves (architect & son, two sons of the architect) rob the king’s treasury where a stone in the wall had intentionally been left loose. The entry-hole is discovered by a ruse. The king sets a trap & captures one of the thieves. At his request, his companion cuts off his head so that his identity can be concealed. The thief’s body is carried through the streets in order to identify his relatives (and consequently him) by their reactions. The thief’s mother is not able to bear her grief & asks her remaining son to bring the corpse home. He manages to steal the corpse by disguising himself & by getting the king’s guards drunk. To identify the thief, the king allows all men to sleep with his daugh ter but orders her to ask each one about his most impious deed. If one tells her about the theft of the treasure, she is to seize him & hold him fast. When the thief visits the princess she marks his forehead, whereupon he marks all the other suitors in the same way (he brings along his dead brother’s arm, which is what the princess seizes). Impressed by the thief’s cleverness, the king announces that he will give his daughter to him. The thief discloses his identity & is honored as the most cunning Egyptian of all.
1010	951	A	The King & The Robber	Realistic Tales (850-999)	950-969 Robbers & Murderers	This tale exists chiefly in four different forms: (1) A ruler, roaming about incognito (during the night), meets some robbers. They boast of their extraordinary abilities & qualities: One can open any door, one understands the language of dogs, & one recognizes any person he has seen once, etc. The king then states that he can save any person from the gallows. Together they rob the royal treasury. When the robbers are captured the next day, the king makes his statement come true. (2) A man (king, bishop, clergyman) is warned that he will die if he does not perform robberies. He does so, & meets a robber (often a man of honor) from whom he learns that he himself would be murdered. They both exchange their identifying marks (caps, clothes) & meet again later. The leader of the conspirators is then forced to poison himself. His accomplices are punished & the robber is rewarded. (3) A robber (soldier) can open any door with a certain magic object, but he only steals the profit that merchants have earned unjustly. The king wonders about the robber’s wealth, dis guises himself, & joins him. While robbing the royal treasury the robber prevents the king from stealing (criticizes his greed). The next day the king discloses his identity & rewards the robber for his honesty.
1011	952	-	The King & the Soldier	Realistic Tales (850-999)	950-969 Robbers & Murderers	A retired soldier (executioner, merchant) meets a hunter (butcher, tailor) on his way (in the forest). Together they pass the night in a house of robbers but their hostess warns them of the danger. At night the robbers return home & take their meal. Enticed by the smell of food, the two companions leave their hiding place & join the robbers. The soldier makes the robbers drunk & paralyses them by magic (a spell). He renders them harmless by his courage & by a ruse or he pours hot wine (oil, water) into their eyes (both guests are discovered by the robbers in their hiding-place; in a fight the courageous soldier kills all the robbers) The other companion behaves more passively & anxiously. Back in town the stranger discloses his identity as king to the soldier. The sol dier is richly rewarded for his efforts that saved the ruler’s life.
1012	952	*	A Sausage & a Revolver	Realistic Tales (850-999)	950-969 Robbers & Murderers	When attacked, a man (woman) scares robbers by aiming a sausage at them as if it were a revolver. Later he boasts of the event at an inn. The robbers hear this & plan to attack the man again. The innkeeper secretly lends the man a gun. When the robbers begin their second attack, the man shoots them.
1013	953	-	The Robber & His Sons	Realistic Tales (850-999)	950-969 Robbers & Murderers	An old robber has to tell three of his most dangerous adventures to the queen (king) in order to free his three captured sons. The first is the legend of Odysseus & Polyphemus, in which he represents himself as the hero (who overpowers ghost-like cats). The second tells how he saved a child who was to be slaughtered by its mother & cooked & devoured by an ogress. To fool the ogress he had to hang himself on gallows among other corpses & allow the ogress to cut pieces of flesh from his body. The third adventure is a continuation of the second & tells how he himself was nearly devoured by the ogress. In the end he restores the child (and its mother) to its father. Because of his good deed the queen frees his three sons & rewards him. In some variants the rescued child turns out to be the queen’s child.
1014	954	-	The Forty Thieves	Realistic Tales (850-999)	950-969 Robbers & Murderers	(Ali Baba.) The tale consists of two parts: (1) A poor man (woodcutter) witnesses robbers entering into a mountain by pronouncing magic words like “Open, sesame”. He then tries the formula, enters the mountain, & finds a huge amount of gold which he takes home. (2) His greedy brother, who lends him money scales, discovers his secret when a piece of gold remains in the scale. The brother goes to the mountain, but he is dismembered by the robbers because he forgets the formula for opening the mountain. At the request of his sister-in-law, the woodcutter fetches his brother’s corpse, tells a cobbler to mend it & buries it. The robbers plan to take revenge. With the cobbler’s help they find the house of Ali Baba & mark it with a chalk circle, whereupon his maidservant (daughter) marks all other houses in the same way. The robber chief disguises himself as a merchant & asks the woodcutter for lodging for the night for himself & for his mules laden with jars (casks) of oil. When the maidservant goes to take some oil for her lamp, she realizes that only one jar is filled with oil, & that the robber’s companions are hidden in the others. She heats the oil, pours it into the jars, & kills the robbers. The robber captain escapes & comes back in disguise (as a suitor ). At dinner he asks for a meal without salt (in order not to be obliged to his host). Thereupon the maidservant becomes suspicious, recognizes the robber, & kills him. As her reward the woodcutter marries her to his son (nephew).
1015	955	-	The Robber Bridegroom	Realistic Tales (850-999)	950-969 Robbers & Murderers	A robber (murderer, ogre) disguised as a rich man woos the daughter of a miller (princess) who agrees to marry him. The bridegroom asks his bride to pay him a visit in his castle in the forest. She sets out before the arranged time, marking the path with peas or ashes (the bridegroom has marked the way). When she reaches a house, animals (bird) warn her that it is a house of murderers & that she should go back (she gives food to watch dogs in order not to be betrayed). She finds corpses in the house. When she hears the robbers coming, she hides. Her bridegroom (the robbers) brings in a young woman, kills her, & cuts her into pieces. Her finger with a golden ring on it falls into her hiding place. The bride runs away at night & finds her way home safely (with the help of the marks on the path) where she reports to her family what she has seen. When the bridegroom comes to marry her, she recounts her adventure to her guests as a dream. As proof she shows the severed ring (finger). The robbers are arrested & condemned or killed. (The house of the robbers is destroyed, their treasure is distributed, & the girl marries another man.)
1016	955	B*	The Woman among the Robbers	Realistic Tales (850-999)	950-969 Robbers & Murderers	A woman, traveling with her children, loses her way & is taken in by robbers who feed her human flesh. They cook her baby in a boiler. She escapes, conceals herself along the way, & reports the crime to the authorities.
1017	956	-	Hot Chamber in the House of Robbers	Realistic Tales (850-999)	950-969 Robbers & Murderers	A (fat) man (merchant, soldier, sailor, policeman) hap pens to enter a house of robbers. (He is confined in a hot chamber where human fat is melted.) Many corpses are hanging there. When the robbers return home the man cuts off their heads one after the other & takes their treasures.
1018	956	B	The Clever Maiden Alone at Home Kills the Robbers	Realistic Tales (850-999)	950-969 Robbers & Murderers	A daughter (servant, three daughters) of a miller (farmer, merchant, innkeeper, ruler) stays alone in the house at night (tower in the sea, treasury of her father). When a crowd of (twelve) robbers enters the house through a window, she cuts their heads off one by one & pulls their bodies inside. The leader of the robbers is wounded but is able to escape. In revenge he comes back disguised as a nobleman, woos the girl, & leads her to his house in the forest. He discloses his iden tity by the scar that he got from the girl’s attack & tells her to expect a cruel death. She escapes (with the help of the robber’s mother, maidservant, boy), & hides herself in a tree (in the cargo of a carriage) where the robbers search in vain. Finally she reaches home safely. The robbers’ house is found & the robbers are punished.
1019	956	D	How a Young Woman Saves Herself When She Discovers a Robber under her Bed	Realistic Tales (850-999)	950-969 Robbers & Murderers	Misc. Type. A robber lies under the bed of a young woman. Pretending not to have noticed him she speaks loudly while combing her hair at the open window, “If I am married & my husband comes home drunk & seizes me by the hair, I shall cry, ‘Help!’” People come to help the girl & the robber is captured.
1020	956	E*	The Young Woman's Revenge on the Robber	Realistic Tales (850-999)	950-969 Robbers & Murderers	The robber rapes & kidnaps a girl. She scalds him with boiling water; then he repents & dies.
1021	958	-	The Shepherd Youth in the Robbers' Power	Realistic Tales (850-999)	950-969 Robbers & Murderers	A shepherd (shepherd girl) is attacked by robbers (soldiers, inhabitants of a neighboring valley). The shepherd manages (by a trick) to play (sing, shout) a melody on his flute (milk funnel, horn). It is heard & understood by the inhabitants of the valley (his lover, sister, brother, parents). The villagers come to help & save the shepherd & his animals.
1022	958	A*	The Thief Tied to a Tree	Realistic Tales (850-999)	950-969 Robbers & Murderers	Having caught a thief in the act of stealing a horse, a farmer ties him naked to a tree & leaves him at the mercy of gnats & ants. After some time, having lost his way, the farmer finds shelter in the very same man’s house. He is greatly alarmed. But much to his surprise, the man he has wronged, instead of taking vengeance upon him, entertains him generously. He even thanks him for the lesson he received, because it has cured him of the habit of stealing.
1023	958	C*	Robber in Shroud	Realistic Tales (850-999)	950-969 Robbers & Murderers	A stranger traveling with a coffin is taken in for the night by a stationmaster, who discovers that a (another) robber is hidden in the coffin. Help (summoned by telephone) arrives at the last minute.
1024	958	D*	Robber Disguised as a Woman	Realistic Tales (850-999)	950-969 Robbers & Murderers	A strange woman asks for a night’s lodging at a farm. A farmhand hides under her bed (in order to frighten her) & discovers that the stranger is not a woman but a robber in disguise. He kills him (and his accomplices).
1025	958	E*	Deep Sleep Brought on by a Robber	Realistic Tales (850-999)	950-969 Robbers & Murderers	A robber, disguised as a beggar, gets lodging for the night at a farmhouse. Using a candle made of hu man fat (hand of corpse), he tries to charm the household into deep sleep. One of the household who has not gone to sleep sees this & kills the robber. The rest of the family does not wake up until twenty-four hours later.
1026	958	F*	Test of Sex: Catching an Apple	Realistic Tales (850-999)	950-969 Robbers & Murderers	A robber disguised as a woman is recognized because, when an apple is thrown into his lap, he brings his legs together. He should have spread them apart to catch the apple in his skirt, as a woman would do.
1027	958	K*	Robber in the Car	Realistic Tales (850-999)	950-969 Robbers & Murderers	A driver (woman) gives a ride to a woman (man) whom he meets on the road. During the journey the driver sudden-ly sees that the passenger’s hands are hairy (that the passenger is a robber). The driver stops & pretends something is wrong with the car. He asks the passenger to get out & push. As soon as the pas senger gets out, the driver goes off to tell the police. They find a mur der weapon (stolen goods) in the passenger’s bag.
1028	960	-	The Sun Brings All to Light	Realistic Tales (850-999)	950-969 Robbers & Murderers	A man (Jew, cattle dealer, girl) is held up & beaten by another man (tailor, coachman, innkeeper) & later dies. Just before dying he says, “The clear sun (god, moon, wind) will bring everything to light”. The robber looks in vain for money in his pockets, dumps him behind a thicket, & continues his travels. In the next town the murderer marries & later has a family. One morning as he sits with his wife at the window, he pours coffee into his cup & sees how the sunbeams gleam in it & reflect patterns on the wall. He repeats the last words of the dying man. His wife does not understand the meaning of his words & urges him to give an explanation. He finally tells her confiden tially about the murder. His wife promises not to tell anyone. But she does not keep her promise & three days later the whole town knows what happened. The man is condemned.
1029	960	A	Cranes of Ibycus	Realistic Tales (850-999)	950-969 Robbers & Murderers	A traveler becomes a victim of robbery at a remote place. Just before dying he calls on cranes (ravens, wild ducks, doves) passing by to bear witness to the crime. When the cranes pass by again, one of the murderers reveals himself without thinking (the cranes follow the murderer & point him out). In some variants the murderer is exposed by partridges, geese, birds, dogs, thorns, a plant, a tree, the sun, a calf’s head or by a (singing, bleeding) bone.
