idx	ATU	SUB	Classifications	Category	Subcategory	Variation Example
760	802	-	The Farmer in Heaven	Religious Tales (750-849)	800-809 Heaven	A poor farmer (beggar, old woman, poor girl, preacher) arrives in heaven at the same time as a rich man (priest, lawyer, townsman, nun, hermit, saint, old couple). The rich man enters first & the poor man outside overhears that he is received with rejoicing. When the farmer enters nothing similar happens. When the farmer complains that things in heaven are handled as partially as on earth, St. Peter explains that poor people come to heaven every day, but a rich man comes only once in a hundred years.
761	802	A	His Faith into the Balance	Religious Tales (750-849)	800-809 Heaven	A clergyman sees his good & evil deeds being weighed. He asks them to have his faith in Christ (Virgin Mary) thrown onto the scale. He is saved.
762	802	A*	The Rooms in Heaven	Religious Tales (750-849)	800-809 Heaven	While a good man is yet living on earth, sev eral spendid rooms are prepared for him in heaven (paradise). A dead miser asks the living man to give him at least one of them.
763	803	-	The Devil in Chains	Religious Tales (750-849)	800-809 Heaven	Christ rescues dead people (sinners) from hell but leaves Solomon there to rescue himself. Thereupon Solomon forges the devil (Satan, Lucifer) to a chain, which he gnaws at continuously. Every year, just before Easter, the devil nearly manages to bite through the chain, but it immediately renews itself.
764	804	-	St. Peter's Mother Falls from Heaven	Religious Tales (750-849)	800-809 Heaven	St. Peter (other saint) in heaven is allowed to free his mother (sinner, witch, his father, woodcutter; clergyman, thief) from hell (purgatory). When she is pulled to heaven on a rope (stalk) the other inhabitants of the hell (the dead) catch her feet in order to be freed as well. She does not want them to come up & kicks them away. The rope tears & she falls back into hell (St. Peter acknowledges her bad character & casts her out).
765	804	A	The Beanstalk to Heaven	Religious Tales (750-849)	800-809 Heaven	An old couple climb up a beanstalk (which grows through the roof of their house) to heaven. The old man climbs carrying his wife in a sack which he holds with his teeth. The old woman keeps asking him, “Is heaven still far away?” When he answers, she falls to earth (her husband reaches heaven). In another variant an old couple who climbed to heaven on a bean stalk promise not to eat bread dough (pie, apples) & not to sit in God’s little carriage. They break their promise (the woman sits in the little carriage, which promptly drives off with her) & they are cast out of heaven.
766	804	B	The Church in Hell	Religious Tales (750-849)	800-809 Heaven	A person (Solomon, soldier, smith, miller, shoe-maker, Gypsy, farmer, etc.) in hell threatens to build a church (monastery) there. The devil cannot let this happen, so the person is expelled from hell (receives gold as rent, can marry the daughter of a king or a landlord).
767	804	B*	The Tavern at Heaven's Gate	Religious Tales (750-849)	800-809 Heaven	In order to pay his drinking debts a man (Nobis) promises himself to the devil. But he payed the devil by taking a beating instead of his soul, so he is not allowed to enter either hell nor heaven. Thereupon he starts to run a tavern (named “Nobiskrug”) between heaven & hell (outside heaven’s gate, outside hell’s gate). In some variants so many people remain at the tavern in front of the entrance to heaven that finally the host is allowed to enter heaven as a preventive measure. Or, many candidates for heaven bring their own drinks from earth (they are already drunk), so that the host has to close his business.
768	804	C	Unsuitable for Hell	Religious Tales (750-849)	800-809 Heaven	A clergyman assures an old woman that she is not destined for hell because it was made for weeping & gnashing of teeth. She, however, does not have any teeth left any more.
769	805	-	Joseph & Mary Threatens to Leave Heaven	Religious Tales (750-849)	800-809 Heaven	St. Peter (God, Christ), the porter of heaven, notices unfamiliar faces among his people. He learns that Joseph had opened the back door for them. When he asks Joseph why he did such a thing, Joseph too becomes angry. He vows that he will not obey St. Peter’s orders & threatens to leave heaven with Mary & the child. St. Peter relents.
770	808	-	The Devil & the Angel Fight for the Soul	Religious Tales (750-849)	800-809 Heaven	The devil & an angel quarrel at the deathbed of a rich miser for his soul. Finally the scale tips in his favor because of a stalk (other objects) which the rich man had used to help a beggar. He is granted a place in paradise.
771	808	A	The Death of the Good and of the Bad Man	Religious Tales (750-849)	800-809 Heaven	When a good man dies, a bee (his soul) flies out of his mouth. A white & black bird fight over it & the white bird catches it. When a bad man dies, the black bird catches the bee. In an Estonian variant an angel shows a rich man how a good man dies by taking him to a deathbed. Two white doves sit at the head of the bed & two black ravens at the foot. When the man dies the doves fly up & take his soul away. At the deathbed of a bad man, the two ravens sit at the head & the doves are at the foot. When the man dies the ravens take his soul away & the doves cry.
772	809	*	Rich Man Allowed to stay in Heaven	Religious Tales (750-849)	800-809 Heaven	Rich Man Allowed to Stay in Heaven because of single deed of charity. (Sometimes he is repaid & sent to hell.)
773	809	**	Old Man Repaid for Good Deeds	Religious Tales (750-849)	800-809 Heaven	He helps a beggar (gives him money) to build his house. When he goes there to see it, he finds himself in paradise.
774	810	-	The Snares of the Evil One	Religious Tales (750-849)	810-826 The Devil	An unborn child is promised to the devil in a crisis. When some years later the promised child is to be fetched by the devil, he takes refuge in a holy place (church, altar, cemetery) in a magic circle reading the bible (clergyman draws a ring around him). The devil cannot tempt him outside the circle so the contract is voided.
775	810	A	The Devil does Penance	Religious Tales (750-849)	810-826 The Devil	A poor pious man puts his last piece of bread on a tree stump. A young devil steals the bread in order to test him. The pious man blesses the thief. In hell the devil is reprimand ed by Lucifer & ordered to serve the farmer for one (three, seven) year. The devil works to make his master prosperous, punishes an evil landowner, & then returns to hell.
776	810	A*	The Priest & the Devil	Religious Tales (750-849)	810-826 The Devil	Misc. type. A clergyman (priest, businessman) agrees to give his daughter (soul) to the devil (devils) if the devil is able to build a church (building, castle, palace, bridge, dams, streets) overnight. The clergyman (his wife) makes the rooster crow earlier than usual, & the devils disappear.
777	810	B*	The Youth Sold to the Devil	Religious Tales (750-849)	810-826 The Devil	When the devil (giant) comes to fetch a youth, his parents sew him up on three successive nights in a dog’s skin, a ram’s skin, & a goat’s skin (they hide him in an ear of corn as a kernel, on a swan’s neck as down, in a flounder as spawn). The devil cannot find him.
778	811	-	The Man Promised to the Devil Becomes a Clergyman	Religious Tales (750-849)	810-826 The Devil	He sprinkles holy water on the devils in hell; & tears up the contract his father had once concluded with the devil. He becomes a high priest. He tells a sinner to do penance & later, as bishop, he releases him from his sins.
779	811	A*	The Boy Promised to Go to the Devil Save Himself by His Good Conduct	Religious Tales (750-849)	810-826 The Devil	A boy is sold to the devil for money (before his birth) by his parents. He is to be handed over at a fixed time (when he is four years old). When the boy learns about his destiny, he decides to manage his fortune on his own. He leaves home & meets the Virgin Mary (another holy person). In gratitude for the boy’s helpful & friendly behavior, Virgin Mary gives him a magic tool (water) by which he can save himself from the devil when he comes to fetch him (he fights the devil & wins).
780	812	-	The Devil's Riddle	Religious Tales (750-849)	810-826 The Devil	A man (three starving soldiers) promises himself to the devil (in the shape of a dragon) for money (food). If, at the end of a certain time (seven years), he can solve three (seven) riddles which the devil pro-pounds, he will be released from the contract. The devil has ob jects which appear different from what they really are, & the man must guess their real nature: he-goat – horse, cloth – goat-skin, gold cup – cup of pitch, roasted meat – dead dog, spoon – whale-rib, wineglass – horse’s hoof. Or the devil asks seemingly impossible questions: what is sweet-er than honey, softer than swan’s down, harder than stone? Or he asks for the symbolic meaning of the numbers one to seven (ten, twelve). Or he sets impossible tasks. An old woman (devil’s grandmother) helps the man to solve the riddles. Or he finds the solutions by hiding in a tree & overhearing the devil’s conversation with a companion. Or he is hidden by the devil’s grandmother, who gets the secrets from the devil, or is helped by another being (angel, St. Andrew, Gypsy). Finally the man saves his soul & escapes from the devil.
781	813	-	Careless Word Summons the Devil	Religious Tales (750-849)	810-826 The Devil	This misc. type comprises various tales in which someone uses the word devil carelessly, or carelessly utters a curse (e.g. “The devil will get you!”). The curse becomes true & the devil appears (often in disguise, as young man, as dog) & fetches the person who made the curse or who was cursed (often boy, girl, daughter)
782	813	*	Not to Sleep Three Nights	Religious Tales (750-849)	810-826 The Devil	A poor man in desparate intends to hang himself in despair. Then he makes a bargain with the devil: If the man does not sleep for three nights, the devil will give him a large sum of money. Whenever the devil asks the man if he is sleeping, the man pretends that he is thinking about something. While the devil verifies the things the man is thinking about, three nights pass & afterwards the man receives the money from the devil. A rich man (neighbor) follows the poor man’s example but confesses that he has slept, & so the devil takes his soul.
783	813	A	The Accursed Daughter	Religious Tales (750-849)	810-826 The Devil	A man wants to marry a wife even if she comes from the devil. He gets a woman who had been carried off by the devil because of the careless words of her mother (“Go to the devil”).
784	813	B	The Accursed Grandson	Religious Tales (750-849)	810-826 The Devil	An old woman curses a young boy (grandson) at his wedding & the devil carries him away. His wife goes after him & brings her husband back from the devil.
785	813	C	The Perjured Man & the Devil	Religious Tales (750-849)	810-826 The Devil	A man (farmer) perjures himself during a trial & exclaims, “May as many devils come as hairs are in my body & tear them out!” Thereupon the devils really come & tear out all his hair.
786	815	-	The Devil Who Skins a Corpse	Religious Tales (750-849)	810-826 The Devil	A poor man promises three times to hold a wake for a rich man. When the rich man dies, the poor man goes to the cemetery & draws a circle around himself. The devil appears, digs the grave up, takes the corpse out of the coffin, & skins it. While the devil puts the grave in order the poor man pulls the skin into his circle. The devil wants it back because he intended to wear it to haunt people. The poor man is able to delay by negotiating with the devil until the time of his wake has passed. The skin is buried again.
