idx	ATU	SUB	Classifications	Category	Subcategory	Variation Example
1320	1319	A*	The Watch Mistaken for the Devil's Eye	Anecdotes & Jokes (1200-1999)	1200-1349 Fool Stories	Fools find a ticking watch lying in the street. They mistake it for a devil’s (dragon’s) eye or an animal & break it to pieces.
1321	1319	G*	Boot Mistaken for an Axe Sheath	Anecdotes & Jokes (1200-1999)	1200-1349 Fool Stories	Numskulls find a boot & wonder what it could be. The cleverest of them declares it to be an axe sheath.
1322	1319	H*	Boat Believed to Have Had a Child	Anecdotes & Jokes (1200-1999)	1200-1349 Fool Stories	A fool sees a small rowboat which is tied to a bigger boat & believes it to be its child.
1323	1319	J*	Fool Eats Beetle Thinking It is a Blueberry with Wings	Anecdotes & Jokes (1200-1999)	1200-1349 Fool Stories	In some variants, a frog (toad) is mistaken for a fig (plum, pear).
1324	1319	P*	Devil's Shit	Anecdotes & Jokes (1200-1999)	1200-1349 Fool Stories	A fool thinks that a black man (chimney sweep) is the devil, & that his excrement must be devil’s dreck (asa foetida, a medicine).
1325	1320	*	Fish-EAting Icon	Anecdotes & Jokes (1200-1999)	1200-1349 Fool Stories	A fool loses fish from a torn bag. He thinks that the icon which he carried together with the fish has eaten them. The fool breaks the icon.
1326	1321	-	Fools frightened	Anecdotes & Jokes (1200-1999)	1200-1349 Fool Stories	Misc. type with diverse variants.
1327	1321	A	Fright at the Creaking of a Wheelbarrow/ Mill	Anecdotes & Jokes (1200-1999)	1200-1349 Fool Stories	A man is frightened by the creaking of a wheelbarrow (mill), or a guest is afraid of the cracking of a rooftree.
1328	1321	B	Fools Afraid of their Own Shadow	Anecdotes & Jokes (1200-1999)	1200-1349 Fool Stories	Fools are afraid of their own shadow.
1329	1321	C	Fools are Frightened at the Humming of Bees	Anecdotes & Jokes (1200-1999)	1200-1349 Fool Stories	They think they hear a drum announcing the attack of their enemies.
1330	1321	D	Pickling the Grandmother	Anecdotes & Jokes (1200-1999)	1200-1349 Fool Stories	A farmer’s grandmother (mother-in-law) who lives with him has died. When the farmer sends the farmhand (boy) for half a sack of salt, he runs away. The explanation: all the animals that die on the farm have to be salted so they can be eaten.
1331	1321	D*	The Ticking of a Clock Thought to be the Gnawing of Mice	Anecdotes & Jokes (1200-1999)	1200-1349 Fool Stories	A young country man (woman) hears a clock ticking & mistakes it for the gnawing of mice.
1332	1322	-	Words in a Foreign Language Thought to be Insults	Anecdotes & Jokes (1200-1999)	1200-1349 Fool Stories	An ignorant man (woman) mistakes polite words from a foreign language (e.g. pardon, merci) for insults (he gets a wrong translation of these words from a jester). In some variants, the insults in a foreign language are misinter-preted as polite remarks.
1333	1322	A*	Grunting Pig	Anecdotes & Jokes (1200-1999)	1200-1349 Fool Stories	A fool thinks that a grunting pig is calling his name. In some variants, the croaking of a frog (singing of a bird) is misunderstood.
1334	1323	-	The Windmill Thought to be a Holy Cross	Anecdotes & Jokes (1200-1999)	1200-1349 Fool Stories	Fools (an ignorant man) see a windmill & do not know what it is. They mistake the mill for a Holy Cross (church), the miller for a priest & the guests from the inn for saints. In some variants, they kneel down for a prayer & are hurt by the working mill.
1335	1324	*	The Man behind the Crucifix	Anecdotes & Jokes (1200-1999)	1200-1349 Fool Stories	The Man behind the Crucifix says “Good evening” to a drunk passerby. The drunk man thus thinks Christ is speaking to him.
1336	1324	A*	Crucifix Punished	Anecdotes & Jokes (1200-1999)	1200-1349 Fool Stories	Villagers ask a carver to make them a crucifix & to shape the crucified as an image not of a dead body but of a living man. In the night, after the crucifix has been set up, a hail storm devastates the fields. When the villagers seek the reason, the clergyman tells them that, being able to see, the crucified man recognized their sins & sent the hail storm as a punishment. The villagers thereupon shoot out the eyes of the crucified statue & obliterate his face.
1337	1325	-	Moving the Wrong Object	Anecdotes & Jokes (1200-1999)	1200-1349 Fool Stories	Fools try to solve a problem by moving the wrong object (e.g. mountain, island, house).
1338	1325	*	Bird's Dung Falls on Record Books	Anecdotes & Jokes (1200-1999)	1200-1349 Fool Stories	In a town so much birds’ dung falls from the trees that it becomes a problem. Finally the municipal council decides to banish the birds from the town. When the mayor reads the order of banishment in front of the townhall, a bird flies over his head & drops something onto the recordbook. The angry mayor looks up & shouts, “And you may never ever come back to this place again!”
1339	1325	A	Fireplace Gives Too Much Heat	Anecdotes & Jokes (1200-1999)	1200-1349 Fool Stories	n wintertime some farmers sit around an oven (in an inn). Soon the heat becomes so strong that they sweat & even their clothes burn. Looking for a solution, they finally decide to move the oven (to throw cold peat on the fire). (They ask the innkeeper to move the oven. He sends them outside & moves meanwhile their chairs. When they come back into the room again, they are persuaded that he has moved the oven with much force.)
1340	1325	B	Moving the Church Away from the Dung	Anecdotes & Jokes (1200-1999)	1200-1349 Fool Stories	On the way to church a clergyman notices that one of his congregation (cow, dog) is relieving himself at the church wall. He is angry & shouts that such a stench near the church is an offence to God. He forgets the service & runs to tell the mayor what happened. The municipal council is convocated & they decide, on the advice of the altar boys, to use a robe to pull the church with a robe away from the dirt. When the men pull, tear the altar boy, as their leaders, pretending to take the leadership stays behind the church. Each time they pull, he secretly shovels the dirt farther away from the church. When the clergyman sees the result he believes that the church has been moved from the dirt. Satisfied & in good con-science, he can officiates at the service.
1341	1326	-	Moving the church	Anecdotes & Jokes (1200-1999)	1200-1349 Fool Stories	Fools want to move (expand) their church (town hall). As a mark they put down a coat (jacket). While the fools push hard together against the wall, the coat is stolen by a stranger. When the fools see that the coat has disappeared, they feel happy about how far they have moved the church.
1342	1326	B	Moving the Large Stone	Anecdotes & Jokes (1200-1999)	1200-1349 Fool Stories	Fools want to move a large stone (rock, island). They tie a rope to it & pull (try to pull it by a boat). The rope breaks & all the fools fall down (into water).
1343	1327	-	Emptying the Flour Sack	Anecdotes & Jokes (1200-1999)	1200-1349 Fool Stories	Two fools are arguing. To convince them of the nonsense of their quarrel, a third fool empties his sack of flour (pot of oil) with the words, “There is as much flour in my sack as wit in your two heads”.
1344	1327	A	Fool Reenacts His Case in Court	Anecdotes & Jokes (1200-1999)	1200-1349 Fool Stories	A fool explains how the pig was kicked to death & causes the judge to play the part of the pig. In some variants, a foolish woman illustrates how a pot was accidentally broken by smashing a second one.
1345	1328	*	Letting Milk Boil Over	Anecdotes & Jokes (1200-1999)	1200-1349 Fool Stories	A fool is to take care of the boiling milk. He feels happy when the milk rises thinking he will get more. When the milk boils over, he finally gets nothing. In some variants, while the boiling milk is rising, a fool prays to God to give him more. When the milk boils over, he is dissatisfied with God.
1346	1328	A*	Oversalting the Soup	Anecdotes & Jokes (1200-1999)	1200-1349 Fool Stories	Each member of the family puts salt into the soup not knowing that it has been already salted.
1347	1328	B*	New Trousers	Anecdotes & Jokes (1200-1999)	1200-1349 Fool Stories	A man complains that his new trousers are made too long. Without knowing what the others did, each woman of his household cuts off a piece so that the trousers finally are much too short.
