idx	ATU	SUB	Classifications	Category	Subcategory	Variation Example
2040	1838	-	The Hog in Church	Anecdotes & Jokes (1200-1999)	1800-1849 Other Clergyman Jokes	A sexton accidentally locks a hog in the church. He hears a noise & alerts the clergyman, who puts on his vestments, takes the Bible, & asks the sexton to open the church door. The hog runs between the clergyman’s legs & hurries away with him riding on his back. The clergyman thinks he is being taken away by the devil.
2041	1838	*	Not Often Seen in Church	Anecdotes & Jokes (1200-1999)	1800-1849 Other Clergyman Jokes	A church officer wants to make some farm-ers (a woman) come to church more often. He scatters millet outside the church & treads it down after it sprouts. Then he accuses the farmers of having dropped it. They reply that it could not have been they, because they have not been to the church for a long time.
2042	1839	A	The Clergyman Calls Out Cards	Anecdotes & Jokes (1200-1999)	1800-1849 Other Clergyman Jokes	This misc. type consists of various anecdotes about drunk-en ness & card playing in church. In many variants a clergyman falls asleep in the church. When he wakes up (is awakened by the sexton), he thinks he is at an inn. He declares which cards are trumps or orders another drink.
2043	1839	B	Sermon Illustrated	Anecdotes & Jokes (1200-1999)	1800-1849 Other Clergyman Jokes	A card-playing clergyman makes a bet that he will be able to call out a trump suit during his next sermon. In his sermon, he declares that a certain card is trump but adds that God is a better trump than any card.
2044	1840	-	At the Blessing of the Grave, the Clergyman's Ox Breaks Loose	Anecdotes & Jokes (1200-1999)	1800-1849 Other Clergyman Jokes	While officiating at a burial (church service), the clergyman observes that his ox has broken its tether. He curses it (says it is possessed by the devil), & the congregation thinks he is cursing the dead man.
2045	1840	B	The Stolen Ham/Goat	Anecdotes & Jokes (1200-1999)	1800-1849 Other Clergyman Jokes	A clergyman steals something but promises to pray for the man from whom it was stolen. However, he accuses the man who was stolen from, & absolves the man who stole.
2046	1841	-	Grace Before Dinner	Anecdotes & Jokes (1200-1999)	1800-1849 Other Clergyman Jokes	A clergyman asks a boy how his family says grace. The boy does not understand, so the clergyman asks what his father says before they eat. The boy answers, “Come here, children!” (“Come & get it, lions!”)
2047	1842	-	The Dog's Legacy	Anecdotes & Jokes (1200-1999)	1800-1849 Other Clergyman Jokes	The owner of a faithful dog (donkey, goat, hog) wants the animal to be buried in the churchyard with a proper burial service. The clergyman refuses. After the owner explains that the animal left a large legacy to the church, the clergyman changes his mind. The clergyman (animal’s owner) has to answer to the bishop because he has buried the animal. He offers him some of the money from the supposed legacy & the bishop overcomes his objection to the burial.
2048	1842	A*	The Avaricious Clergyman	Anecdotes & Jokes (1200-1999)	1800-1849 Other Clergyman Jokes	This misc. type consists of various anecdotes in which an avaricious clergyman tries to get money but is outwitted.
2049	1842	C*	The Clergyman's Nights	Anecdotes & Jokes (1200-1999)	1800-1849 Other Clergyman Jokes	A clergyman (rector) invites an acquaintance to dinner & shows him his house. The guest takes a silver spoon & hides it in the clergyman’s (cook’s) bed. Some time later the clergyman asks his guest about the spoon, which has been missing since this visit. The acquaintance answers that if the clergyman had slept in his own bed during this time, he would have found the spoon.
2050	1843	-	The Clergyman Visits the Dying	Anecdotes & Jokes (1200-1999)	1800-1849 Other Clergyman Jokes	This misc. type consists of various anecdotes in which a clergyman goes to someone’s deathbed, with absurd results.
2051	1843	A	The Stolen Bicycle	Anecdotes & Jokes (1200-1999)	1800-1849 Other Clergyman Jokes	A clergyman intends to pay a visit to a man whose wife has recently died, but he comes to the wrong house where a man lives whose bicycle has been stolen. The clergyman expresses his condolences, & the man answers, “She was not worth much – she kept creaking & groaning whenever I was on her (was only good for yokels to ride)”.
2052	1844	-	The Clergyman Visits the Sick	Anecdotes & Jokes (1200-1999)	1800-1849 Other Clergyman Jokes	This misc. type consists of various anecdotes, e.g. a clergyman eats beside someone’s sickbed (deathbed). The sick person hears him & complains, “How he gnaws away!” The clergyman answers, “Yes, illness is like that”.
2053	1845	-	The Student as Healer	Anecdotes & Jokes (1200-1999)	1800-1849 Other Clergyman Jokes	A student comes to a village & promises to cure a calf (donkey) that belongs to an old woman (to cure the old woman herself). He writes, “If he does not live, let him die”, on a piece of paper which he puts in a bag & tells her to hang it around the animal’s neck. The calf recovers. Some time later, the student comes again to the village as a clergyman (teacher). He becomes ill, & the villagers recommend an old woman who is known for her ability to cure the sick. She gives him a little bag to hang around his neck. Inside the bag he finds his own message, & he laughs so hard that he recovers.
2054	1847	*	Biblical Repartee	Anecdotes & Jokes (1200-1999)	1800-1849 Other Clergyman Jokes	A man (Jew, robber, farmer) praises a sermon on the theme [Matthew 7,2], “If someone strikes you on the right cheek, turn the other cheek to him also”. He gives the clergyman a blow on the ear to see if he will act as the Bible recommends. Instead, the clergyman hits him back, quoting [Matthew 5,39], “With the measure you use, it will be measured to you, & even more”. In some variants there are witnesses to the fight who say that both men are interpreting the Bible. Or, the fight is between a gentleman & a clergyman. The gentle -man hits the clergyman with a stick, saying, “This is Moses’ staff, with which he drew water out of the rock”. The clergyman draws a pistol & says, “This is Aaron’s holy censer”.
2055	1848	-	A Pebble for Each Sin	Anecdotes & Jokes (1200-1999)	1800-1849 Other Clergyman Jokes	A farmer (boy) who comes to confession cannot remember how many times he sinned. The clergyman tells him that every time he sins, he should put a pebble (potato) aside. The next time he comes to confession, the man brings two large sacks of pebbles (a wheelbarrow load of potatoes).
2056	1848	A	The Clergyman's Calendar	Anecdotes & Jokes (1200-1999)	1800-1849 Other Clergyman Jokes	A clergyman (Nasreddin Hodja) who cannot read the calendar puts beans (peas, grains of corn, pumpkin seeds) into his jacket pocket cor responding to the number of days in Lent (Ramadan). Each day he removes (eats) one bean (throws it in a pot). His wife (daughter) finds the beans and, thinking her husband likes them to eat, adds another handful. When the clergyman is asked how many more fast days there are, he counts the beans in his pocket & names an absurdly big number (says that Easter will not come this year; or, he finds colored eggshells & says that Easter is here already). Or, a clergyman makes a broom (wheel; collects a single egg) each day of the week so that he will know when Sunday comes. When he has six brooms, he tells the sexton to ring the bells on the follow-ing day. A neighbor (sexton) notices this scheme & hides one of the brooms, so that the clergyman makes a mistake & misses the service on Sunday.
2057	1848	D	The Clergyman Forgets Easter	Anecdotes & Jokes (1200-1999)	1800-1849 Other Clergyman Jokes	A clergyman who cannot read forgets to announce the holy days to his congregation. He hears that it is already Palm Sunday. When he goes back to his congregation, he tells them that Lent was shortened to one week this year because of the hard winter & that Easter will come next week. Or, an illiterate clergyman forgets or mixes up others of the holy days of the church calendar.
2058	1849	*	The Clergyman on the Cow's Tail	Anecdotes & Jokes (1200-1999)	1800-1849 Other Clergyman Jokes	A clergyman (organist) has a cow that swishes her tail to shoo away flies when she is being milked. In order to stop this, the clergyman ties her tail to his jacket (around his neck). When a wasp stings the cow, she runs away, dragging the clergyman after her. In some variants from southeast Europe, a clergyman sits on the back of an unruly cow while his wife (farmhand) milks it. The cow runs away with the clergyman. Others ask him where he is going, & he replies, “Only God & this stupid cow know!”.
2059	1851	-	Anecdotes about Devout Women	Anecdotes & Jokes (1200-1999)	1850-1874 Jokes About Other Groups of People	This misc. type consists of various anecdotes that make fun of the extreme credulity of devout old women.
2060	1853	-	Anecdotes about Millers	Anecdotes & Jokes (1200-1999)	1850-1874 Jokes About Other Groups of People	This misc. type consists of various anecdotes about millers, especially in which they steal from their customers.
2061	1855	-	Anecdotes about Jews	Anecdotes & Jokes (1200-1999)	1850-1874 Jokes About Other Groups of People	This misc. type consists of various anecdotes about Jews. Most are anti-Semitic.
2062	1855	A	Jewish Woman Makes Parents Believe that She is to Give Birth to the Messiah	Anecdotes & Jokes (1200-1999)	1850-1874 Jokes About Other Groups of People	A young Jewish woman (nun) becomes pregnant by a student (clergyman). Out of fear of her father, the student disguises himself as an angel & tells the father that his daughter will give birth to the Messiah. Many people come to witness the birth. The woman bears a daughter (whom her angry father kills).
2063	1855	B	The Check in the Coffin	Anecdotes & Jokes (1200-1999)	1850-1874 Jokes About Other Groups of People	On his deathbed, a Jew (farmer) asks his sons how much money they will put in his coffin to be buried with him. After he dies, two of the sons put the promised money into the coffin. The third writes a check for the entire amount. He puts this in the coffin & takes out the money that his brothers had put there for himself.
