idx	ATU	SUB	Classifications	Category	Subcategory	Variation Example
1480	1381	D*	Secret Senate	Anecdotes & Jokes (1200-1999)	1350-1439 Married Couple Stories	A husband (son) tells his curious wife (mother) of a pretended new law passed by the city council that permits men to have two wives. The wife tells other people & the rumor becomes well known. (Finally all the women of the town want the law to be reversed.)
1481	1381	E	Old Man Sent to School	Anecdotes & Jokes (1200-1999)	1350-1439 Married Couple Stories	An old man (farmer, workman, father) decides (is persuaded) to go to school in his old age (because he thinks it will help him become rich). On the way to school he finds a box (purse, bag) full of money. The man who lost it asks the old man if he found such a box, & the old man replies that he found it on the (first) day he went to school. The owner believes that it must have been a different box, because he lost his only recently.
1482	1381	F*	Riding on the Sow	Anecdotes & Jokes (1200-1999)	1350-1439 Married Couple Stories	A farmer leaves home to go on a trip with his farmhand, but sends the man back to tell the farmwife not to let a certain man into the house. Knowing that this order will backfire, the farmhand tells her instead that her husband orders her not to ride on a sow. Curious, she disobeys, & the sow bites her on the toe (she falls of & hurts her self). Later on their trip, the farmer & the farmhand hear that a woman in their village was eaten by a sow.
1483	1382	-	The Farmwife at the Market	Anecdotes & Jokes (1200-1999)	1350-1439 Married Couple Stories	A woman (man) takes a cow (ox, ram, butter, grain) & a chicken (rooster, eggs) to sell at the market. because she misunderstood her husband’s instructions, she sells the cow for the price of the chicken & demands in vain the price of the cow for the chicken. Finally she sells her wares for “what the market will bear” to a customer (Jew) who says he is “the market” & spits in her hand instead of giving her money. Or, she sells without receiving money & adds a pledge (skirt, silver belt, jewelry) or a deposit (a silver spoon). Or, she must go & collect the money herself & is tarred & feathered. She returns home con fused, does not even recognize herself, & tells her hus band what happened. He goes to the town with a fishing rod & pretends to fish in a gutter (well) until the man who cheated his wife passes by & mocks him for being as stupid as his wife. Thus the cheater is exposed & the bargain is undone (renewed).
1484	1383	-	A Woman Does Not Know Herself	Anecdotes & Jokes (1200-1999)	1350-1439 Married Couple Stories	To punish his wife for her foolishness (stupidity, drunkenness), a man covers her with tar & feathers (puts a different dress on her, cuts her hair off). No one recognizes her, & even she does not recognize herself (she thinks she is an animal or a devil, asks her children who their mother is).
1485	1384	-	The Husband Hunts Three Persons as Stupid as his Wife	Anecdotes & Jokes (1200-1999)	1350-1439 Married Couple Stories	This is a frame story into which other anecdotes about stupid people are set. A man who is exasperated by the stupidity of his wife (bride, sister, daughter) goes out to find three (more) people who are equally stupid. He swears that if he cannot do this, he will leave his wife (beat her, kill her). He finds three such people quickly with out any trouble.
1486	1385	-	A Foolish Wife's Security	Anecdotes & Jokes (1200-1999)	1350-1439 Married Couple Stories	Usually an introduction to other anecdotes about stupid people. A farmer sends his wife to the market to sell cattle (chickens, grain). The buyer tricks her into giving him some free of charge, saying that she should keep the others as the security for his debt (the buyer receives one half of it as credit & owes her the second part).
1487	1385	*	Learning About Money	Anecdotes & Jokes (1200-1999)	1350-1439 Married Couple Stories	A stupid woman knows nothing about money. Her husband comes home with a purse full of money & she asks him what is in the purse. He answers lentils (peas, pumpkin seeds, lice, nuts, grain, the plague). Later when he is away, the wife trades the purse with the money in it for something worthless.
1488	1386	-	Meat as food for cabbage	Anecdotes & Jokes (1200-1999)	1350-1439 Married Couple Stories	Before he leaves home a man tells his wife, “The meat is for the cabbage” (meaning that she should cook them together). The wife follows this advice literally & puts pieces of meat by each cabbage in the garden. When the man sees how stupid his wife is, he leaves her. Usually he goes to look for other fools & meets people who do things even more stupid than what his wife did.
1489	1387	-	A Woman Goes to Get Beer	Anecdotes & Jokes (1200-1999)	1350-1439 Married Couple Stories	A woman is sent to get some beer (wine). While she is in the cellar, the meat burns, or the dog takes it & runs away. She chases the dog but forgets to close the tap, & the beer runs out all over the cellar. The woman tries to cover up her mistake by strewing meal on the cellar floor. Or, she throws bread out the window instead of putting it back in the oven, so that the mowers will go home hungry.
1490	1387	*	Woman Must Do Everything like Her Neighbors	Anecdotes & Jokes (1200-1999)	1350-1439 Married Couple Stories	A man marries a woman who has no idea how to do housework. He tells her to go to a neighbor & see how she does it. The wife watches the neighbor winnow wheat, scald clothes, & bake bread. She goes back home & winnows flour, scalds her husband’s fur coat & boots, & puts the calf in the oven, etc. Her husband gives her other instructions which she follows literally, with disasterous results.
1491	1389	*	The Stingy Farmwife Gives her Servant some Little and some Big lumps of Sugar	Anecdotes & Jokes (1200-1999)	1350-1439 Married Couple Stories	A stingy farmwife offers her servant girl (boy) little or big pieces of sugar, saying that the little ones are sweeter. The servant replies that she is not fond of sweets, & takes the big pieces.
1492	1390	*	The Dish He Hates	Anecdotes & Jokes (1200-1999)	1350-1439 Married Couple Stories	A woman repeatedly cooks a dish for her husband which he does not like. Finally he tells her that he loves it, & she stops serving it to him.
1493	1391	-	Every Hole to Tell the Truth.	Anecdotes & Jokes (1200-1999)	1350-1439 Married Couple Stories	(Les bijoux indiscrets.) A man helps a beggar (dervish, soldier) & receives as reward three magic objects, one of which is a stick that makes all holes able to speak. Before the man will marry a woman, he tests her chastity with this stick while she sleeps. Three women (daughters of a merchant, official, & nobleman) fail this test, & the man finally marries an “innocent” shepherdess. The fathers of the rejected women accuse him of slandering their daughters. They are tested again with the stick: the vagina of the first admits that it was unchaste. The second woman stuffs her vagina with hemp, but her anus speaks. The third silences her vagina & anus, but her ear admits to having had premarital intercourse.
1494	1393	-	The Single Blanket	Anecdotes & Jokes (1200-1999)	1350-1439 Married Couple Stories	The husbands of two women who are quarreling leave them together in a cold place with only one blanket. Since they have to share the blanket, they become reconciled with each other.
1495	1394	-	Polygynist Man Loses His Beard	Anecdotes & Jokes (1200-1999)	1350-1439 Married Couple Stories	A man has two wives, a young one & an old one. The young one pulls out his gray hairs, the old wife his black. They do this until his beard & head are bald.
1496	1405	-	The Lazy Spinning Woman	Anecdotes & Jokes (1200-1999)	1350-1439 Married Couple Stories	This tale exists chiefly in three different forms, which appear alone or in combination: (1) A lazy wife lies to her husband, saying that she has spun many spindles of thread. But she always shows him the same spindle. (2) As an excuse for not spinning, a wife tells her husband that she has no reel. He goes to the forest to get wood to make one for her. Afraid that she may have to work, the wife follows him secretly & hides. She calls out, “If anyone cuts wood for a reel, he (his wife) will die”. The man is frightened & goes back home without the wood. (3) A wife tells her husband that the thread she had spun has turned into hemp (has burned, was lost) through his negligence: He should make sure that no birds fly over the house while she winds the thread. If they do, the thread will turn into shreds (be burned up). Or, when the thread is transported in a sack, the spindles disappear (the thread turns into shreds).
1497	1405	*	Woman Will Never Work	Anecdotes & Jokes (1200-1999)	1350-1439 Married Couple Stories	A lazy woman (who does not want to spin) complains to her husband that there is no day on which she can work: Monday is rest day, Tuesday is exempt from work, Wednesday is for sleeping, Thursday is for no effort, Friday is Good Friday, Saturday is for bathing, & Sunday is for church.
1498	1406	-	Three Clever Wives Wager	Anecdotes & Jokes (1200-1999)	1350-1439 Married Couple Stories	Three wives wager which of them can best fool her husband. They play various tricks on their husbands, causing them to do foolish things. For example, one wife convinces her husband that he is sick, dead, a dog, a monk, (he retreats into a monastery), a minister (he preaches in a church), or that he should have a healthy tooth pulled. Another wife goes away for a week & convinces her husband it was only for a short time, that while he was absent, his house went elsewhere, or that he is wearing clothes when he is not.
1499	1406	A*	Women's Tricks are Better than Men's	Anecdotes & Jokes (1200-1999)	1350-1439 Married Couple Stories	A man claims to understand all women’s tricks. A clever woman decides to prove he is wrong. (He makes disparaging remarks about women in the hearing of a clever girl, who seeks revenge.) She makes the arrogant man fall in love with her & tells him she is the daughter of the king. When the man asks the king for the hand of his daughter, the king insists that his daughter is ugly & sick, but the man woos her anyway, marries her, & then discovers that he has been tricked into marrying the wrong woman. On the condition that he keeps her secret, the clever woman helps him out of this difficulty: he should tell the king that he is a Gypsy. The king annuls the marriage with his daughter, & the man marries the clever woman.
1500	1407	-	The Miser	Anecdotes & Jokes (1200-1999)	1350-1439 Married Couple Stories	A woman appears to eat nothing, but she does not lose weight. This appeals to a miserly man who decides to marry her. After some time he grows doubtful & spies on his wife. Instead of going to work, he hides in a cask (chimney). His mother-in-law arrives, sees where he is hiding, & tells her daughter she should pour hot water in the cask (light the hearth). When the husband re-covers from this injury, he is still distrustful & hides in bed to spy on his wife. His mother-in-law & his wife again know where he is & beat him.
1501	1407	A	"Everything!"	Anecdotes & Jokes (1200-1999)	1350-1439 Married Couple Stories	A miserly man marries a woman who pretends to eat nothing. When her husband is away, she eats three chickens (two ducks, a huge meal). When he returns the husband learns how much she ate & becomes sick from anger. On his death bed, he can say only, “My wife, all three (two, every thing)...” The wife (other relatives) hears only “three” (“two”, “everything”) & thinks that he is bequeathing her three things (properties, everything he owns). In Swedish variants a miserly man (woman) becomes sick & sees that the maidservant takes too much to eat. The sick person wants to say that she had taken away everything from him, but can only produce the word, “Everything”, & this is understood to be his final will.
1502	1407	A*	Dream & Reality	Anecdotes & Jokes (1200-1999)	1350-1439 Married Couple Stories	A man dreams that he is in a cave where he has sex with a naked woman. Afterwards, he comes to a place between two mole hills & attempts to relieve himself. His wife wakes him up & berates him, “It is all right for you to have sex with me, but I will not let you shit between my breasts!”
1503	1407	B	The Great Eater	Anecdotes & Jokes (1200-1999)	1350-1439 Married Couple Stories	A man who is invited to dinner eats an enormous amount of food. He apologizes for having eaten so little, saying he does not feel well today & that next time he will do better.
