idx	ATU	SUB	Classifications	Category	Subcategory	Variation Example
1520	1419	E	Underground Passage to Lover's House	Anecdotes & Jokes (1200-1999)	1350-1439 Married Couple Stories	(Inclusa) A knight & a lady dream of each other & fall in love. He finds her in a tower behind ten locked doors. Her husband always keeps the key with him. The knight joins his service and, having earned his respect, is permitted to build a house next to the tower. The knight has a tunnel constructed between his house & the tower, & to ensure secrecy, he kills the architect. He is able easily to visit his lover, who gives him her ring. When the husband sees that the knight has this ring, he becomes suspicious. He goes quickly to his wife, who, because of the tunnel, now has the ring herself. Later the knight introduces the wife to her husband as his (i.e. the knight’s) wife. The husband again is suspicious, but, because of the tunnel, finds his wife back where she belongs. In the end the husband is so confused that he cannot recognize himself any more. He is tricked into marrying his wife off to the knight, without recognizing who she is. The couple escapes safely away on a ship.
1521	1419	F	Husband Frightened by Wife's Lover in Hog Pen	Anecdotes & Jokes (1200-1999)	1350-1439 Married Couple Stories	When a wife & her lover are surprised by her husband’s sudden return, she quickly puts her lover into the hog pen. When the husband hears suspicious noises, he calls out, “Who are you?” The lover grunts, “I am only a poor hog”. The husband thinks his hog is possessed by the devil (and runs away).
1522	1419	G	Clergyman's Breeches	Anecdotes & Jokes (1200-1999)	1350-1439 Married Couple Stories	A man unexpectedly comes home in order to get some warmer trousers. His wife gives him her lover’s trousers by mistake. This lover is a clergyman (shepherd, major, neighbor, butcher). Later she explains to her husband that she belongs to a religious order for which she has to wear such trousers.
1523	1419	H	Woman Warns Lover of Husband by Singing Song	Anecdotes & Jokes (1200-1999)	1350-1439 Married Couple Stories	A wife has a lover who visits her regularly when her husband is away. One time her husband stays home unexpectedly. When the lover knocks on the door, the wife sings a lullaby in despair in which she warns him & tells him to go away. Or, when there is a knock on the door at night, the wife tells her husband it must be a ghost, & they both say prayers. The lover under stands the warning & goes away.
1524	1419	J*	Husband Sent for Water	Anecdotes & Jokes (1200-1999)	1350-1439 Married Couple Stories	A husband comes home unexpectedly when his wife is with her lover. The lover hides & the wife pretends to be ill. She asks her husband to get her some water (medi cine, gin, an apple, etc.) which, she says, is the only thing that will cure her. After the husband goes out to get the water, the lover secretly escapes.
1525	1420	-	The Lover's Gift Regained	Anecdotes & Jokes (1200-1999)	1350-1439 Married Couple Stories	This misc. type includes various tales dealing with a lover who gives a gift to his mistress & takes it back by means of a trick.
1526	1420	A	The Broken (Removed) Article	Anecdotes & Jokes (1200-1999)	1350-1439 Married Couple Stories	A man seduces a woman by means of a gift (jewelry, ring, coat, dress, silk, fur, fish, etc.). When he leaves, he (intentionally) breaks a glass (jug). When the husband returns, the visitor tells him that the wife has taken the object as compensation for the damage. The husband gives the gift back to the visitor.
1527	1420	B	Horse & Wagon as Gift	Anecdotes & Jokes (1200-1999)	1350-1439 Married Couple Stories	A farmer, bringing a load of wood to a nobleman, gives his horse & wagon to the nobleman’s wife in re-turn for sexual favors. He tells her husband that she kept the horse & wagon because she found a bad piece of wood in the load. The husband lets him keep the horse & wagon.
1528	1420	C	Borrowing from the Husband & Returning to the Wife	Anecdotes & Jokes (1200-1999)	1350-1439 Married Couple Stories	A lover borrows money from a husband & uses it to seduce the man’s wife. Later he tells the husband that he repaid the debt while the husband was away. He shows him evidence or tells him where to find the money. The wife has to give the money back to her husband.
1529	1420	D	Accidental Discovery of Identity	Anecdotes & Jokes (1200-1999)	1350-1439 Married Couple Stories	A man gives a woman money in order to seduce her. Later, he accidentally tells her husband about this. The husband forces his wife to restore the money.
1530	1420	G	Buying the Goose	Anecdotes & Jokes (1200-1999)	1350-1439 Married Couple Stories	A farmer selling a goose refuses to take money for it; instead, he wants to sleep with the woman who is buying it. The woman agrees & they sleep together. He refuses to give her the goose because, he says, she had more pleasure than he did for she had taken the upper position. After a second copulation in a different position, he claims that now they are even. While they are fighting about this, the woman’s husband comes & is told that they were quarreling about the price of the goose. He settles the fight by paying for the goose, & is thus doubly swindled.
1531	1422	-	Parrot Report's Wifes Adultery	Anecdotes & Jokes (1200-1999)	1350-1439 Married Couple Stories	A parrot (another bird) tells a man that his wife is an adulteress. When the husband has to go on a journey, he orders the parrot to give him a report on his wife’s behavior when he returns. The wife & her maidservant plan a trick: in the night they pour water through a hole in the roof onto the parrot, throw things at him, blind him with mirrors, & make noise like thunder. When the husband returns, the weather has been fine, but the parrot complains about the thunderstorm. Hearing what he believes to be a falsehood, the angry husband disbelieves everything the parrot says, & kills him. In some variants the husband goes up on the roof & discovers evidence of the deceit. He forgives his wife, kills her, or falls into despair.
1532	1423	-	The Enchanted Pear Tree	Anecdotes & Jokes (1200-1999)	1350-1439 Married Couple Stories	With her husband nearby, a wife climbs up a tree ostensibly to pick fruit but really to meet her lover. The rest of the anecdote follows one of two patterns: (1) Although the husband sees his wife together with her lover, she convinces him that this was an optical illusion caused by the magic power of the tree (window, other objects). (2) The husband is old & blind & therefore very suspicious & jealous. In his delusion of love he embraces the trunk of the tree in order to protect his wife’s virtue from the eyes of passersby. At the critical moment, God (Jesus, Jupiter, St. Peter) restores his eye sight. He cries out in surprise, & his wife realizes what has happen ed. She assuages his anger by pointing out that her arborial adultery provided the means of restoring his eyesight.
