idx	ATU	SUB	Classifications	Category	Subcategory	Variation Example
40	47	B	Horse Kicks the Wolf in the Teeth	Animal Tales (1-299)	1-69 Clever Fox	A wolf (lion) wants to eat a horse (mule, donkey, foal). Before the horse will let himself be eaten, he demands that the wolf does him a favor, e.g. take a thorn out of his foot, remove his iron shoe, or read his name (his genealogy, age, selling price) which is printed on the bottom of his hoof. Or, he asks to be eaten from his hindquarters forward. When the wolf approaches his hoof, the horse kicks him. Sometimes a fox persuades a wolf to look for a horse’s name (genealogy) under his hoof. Or, the wolf asks God to give him something to eat, or pretends to be a doctor & examines the horse’s hoof. In some variants a lion sends a wolf and/or a fox (jackal) after a donkey (horse, camel), who is absent from the parliament of the animals. When they ask why he did not attend, the donkey says he has a charter under his hoof that excuses him. When the wolf attempts to read the document, the donkey kicks him.
41	47	D	Dog Wants to Imitate a Wolf	Animal Tales (1-299)	1-69 Clever Fox	A wolf (bear) teaches a dog (jackal, fox) to hunt and, before he preys on a horse, he asks the dog whether his eyes are bloody and/or his hindquarters are trembling. Then he attacks the horse & kills it. When the dog hunts by himself, he asks the same question to a weak companion (cat, Rabbit). After a horse wounds (kills) the dog, his companion says that the dog now really looks frightening be cause not only his eyes are bloody.
42	48	*	Flatterer Rewarded, Honest One Punished	Animal Tales (1-299)	1-69 Clever Fox	The fox flatters the monkey (bear, siren, animal king) & says his children are pretty. The monkey rewards him (gives him food). The wolf (bear) is also hungry, but he tells the monkey the truth about his children & the monkey beats him. In some variants, a self-appointed emperor of the monkeys asks two travelers who he is. One says he is the emperor & is rewarded; the other says he is a monkey & is punished.
43	49	-	The Bear & The Honey	Animal Tales (1-299)	1-69 Clever Fox	A fox promises to take a bear (hyena) to a beehive. Instead he takes him to a wasps’ nest. The bear bites into it & is badly stung.
44	49	A	The Wasp Nest as King's Drum	Animal Tales (1-299)	1-69 Clever Fox	A monkey (Rabbit, fox, deer) & a tiger (bear, lion, coyote) go hunting together. The tiger finds the monkey sitting next to a wasps’ nest (beehive). The monkey says he is guarding his master’s drum (organ, garbage). Or, he has a snake which he calls his flute (scepter, walking stick). The tiger asks him to play his drum, & is stung by the wasps.
45	50	-	The Sick Lion	Animal Tales (1-299)	1-69 Clever Fox	A lion (bear, tiger) is sick, & all the animals except the fox (jackal) visit him. The wolf (lynx, coyote, hyena) calls attention to the fox’s absence, which angers the lion. The fox overhears this. He comes & tells the sick lion that he will recover if he applies a fresh wolfskin to his body (eats fresh wolf meat). The lion has the wolf skinned
46	50	A	Fox Sees all tracks going into Lion's Den but None Coming Out	Animal Tales (1-299)	1-69 Clever Fox	A lion who is too weak (lazy) to hunt any more pretends to be sick & stays in his den. One by one the animals come to visit him & he eats them. When the fox comes, he sees the tracks going in, but none coming back out. He decides not to go in.
47	50	B	The Fox leads the Donkey to Lion's Den but is Himself Eaten	Animal Tales (1-299)	1-69 Clever Fox	In order to save himself from being eaten, a fox brings his friend the donkey to a lion. But the lion eats the fox anyway, before the donkey.
48	50	C	Donkey Boasts of Having Kicked the Sick Lion	Animal Tales (1-299)	1-69 Clever Fox	An old, weak lion is insulted & attacked by the animals whom he used to hunt. A bear, ox, donkey, etc. take their revenge & boast of it.
49	51	-	The Lion's share	Animal Tales (1-299)	1-69 Clever Fox	A lion (tiger), a wolf (donkey, panther, dog), & a fox (jackal) go hunting together. The wolf has to divide the booty & gives each the same amount. The lion kills him. Then he demands the fox to divide the booty. The fox gives it all to the lion (gives the lion the meat & takes the bones for himself). When the lion asks the fox where he learned to do that, the fox replies, “From the wolf”.In some variants the booty is never divided. Instead, the lion claims it all & no one dares to contradict him.
50	51	***	The Fox as Umpire to Divide Cheese	Animal Tales (1-299)	1-69 Clever Fox	Two animals fight over some prey (cheese, meat) & ask a fox (monkey, cat) to judge the case. He eats it himself (cat eats the two animals). In some variants the fox takes bites from the pieces of food to make both parts the same. In the end he eats them both.
51	51	A	The Fox Has the Sniffles	Animal Tales (1-299)	1-69 Clever Fox	A lion (wolf) asks the animals if his breath smells bad (his den is dirty). Those who say yes are killed. The monkey gives a flatter ing answer so that the lion will not kill him. Later the lion pretends to be sick & claims that he needs monkey meat to be cured, so the monkey is killed after all. The fox says he has the sniffles (forgot his glasses) & cannot smell, so he is not killed. Often the animals are killed, whether they say the lion’s breath stinks or not
52	52	-	The Donkey without a Heart	Animal Tales (1-299)	1-69 Clever Fox	A lion (tiger, wolf) wants to eat a donkey (deer, ram, camel). A fox (jackal, hedgehog) persuades a donkey to go with him to the lion (to go into the service of the king of animals). On the first approach, the donkey runs away, but the fox persuades him again & the lion kills the donkey. The fox secretly eats the donkey’s heart (ear, brains). The lion notices that the organ is missing, but the fox claims that this donkey never had a heart, because if he had one, he would not have let himself be deceived. In variants from central Asia, a wolf, a bear, & a fox catch a camel who lets himself be eaten. While the bear & the wolf clean (butcher, transport) the carcass, the fox eats the heart (brains, in-testines). He tells the wolf that the bear ate it. While the bear & the wolf fight, the fox runs away with the meat.
53	53	-	The Fox at Court	Animal Tales (1-299)	1-69 Clever Fox	A fox is summoned before a judge because of his crimes (e.g. stealing chickens, being absent from the parliament of the animals) & is con demn ed to death. By means of his last request, he manages to escape. In some variants the fox is finally killed by a man.
54	53	*	The Fox Investigates a Roar	Animal Tales (1-299)	1-69 Clever Fox	A fox (lion) hears a loud roar & is frightened but he goes to see what caused it. He finds a frog who is croaking & steps on (kills) him.
55	55	-	The Animals Build a Road (Dig Well)	Animal Tales (1-299)	1-69 Clever Fox	The animals (birds) decide (are commanded by God) to build a road (well, reservoir). One animal (mole, mouse, snake, crab, swallow, raven, oriole) refuses to help because he thinks he can go where he wants without it (can always find enough water). The animals prevent him from going to the well , or he is killed when he crosses the road
56	56	-	The Fox Through Sleight Steals the Young Magpies	Animal Tales (1-299)	1-69 Clever Fox	This type number refers to a cycle of related tales with the same introduction
57	56	A	Fox Threatens to Cut Down Tree & Get Young Birds	Animal Tales (1-299)	1-69 Clever Fox	A fox (jackal) threatens to cut down the tree (using his tail as a saw) of a mother bird (magpie, woodpecker, dove, thrush, nightingale) unless she will throw down to him one of the chicks (eggs) which are in her nest. Thus the fox eats one of the chicks every day. When only one is left, the mother tells another mother bird (crow, magpie) about her misfortune. This bird replies that a fox cannot cut down a tree. The mother refuses to give the last chick to the fox, who de cides to take revenge on the neighbor bird. When he sees her, he pretends to be dead. The bird approaches him, & the fox kills & eats her.
58	56	A*	Fox Plays Dead & Catches Bird	Animal Tales (1-299)	1-69 Clever Fox	A fox (cat) pretends to be dead in order to catch a bird (crow) that comes near him. The fox eats it. In some variants the fox blows up his stomach like a balloon, so that he seems to be dead & bloated. Or, the fox lies beside the hens’ roosting place & pretends to be sick. When the hens come near him, he kills them.
59	56	B	Fox as Schoolmaster	Animal Tales (1-299)	1-69 Clever Fox	A fox (jackal) persuades a bird (magpie, woodpecker, dove) or a crocodile (wolf, leopard, hyena) to let him educate her children. The fox eats them. When the mother comes to visit them, the fox says they are not there (shows her one that is still alive). After a while the mother discovers what has happened. She goes for help to a dog (wolf). The dog pretends to be dead (lures the fox into a trap) & kills the fox. Or, the fox leaves before the mother can take revenge. ( 56C.) In some variants the fox baptizes the hen’s children & becomes their teacher. Then he eats them. ( 56D*.)
60	56	D	Fox asks Bird what she does when the wind blows	Animal Tales (1-299)	1-69 Clever Fox	A fox (jackal) asks a bird (sparrow, duck, heron, flamingo) what she does with her beak when it is windy (when she goes to sleep). When the bird puts her head under one wing to demonstrate, the fox gobbles her up.
61	57	-	Raven with Cheese in his Mouth	Animal Tales (1-299)	1-69 Clever Fox	A fox flatters a raven (crow), who is carrying a piece of cheese (meat, breadcrust, a grape) in his beak, by complimenting him on his beautiful singing voice. The raven wants to sing to the fox & drops the cheese. The fox grabs it & gobbles it up. In some variants, the fox provokes the raven by saying that it is too bad that such a beautiful bird as he is, is unable to sing.
62	58	-	Crocodile Carries the Jackal	Animal Tales (1-299)	1-69 Clever Fox	A rabbit (jackal) wants to cross a river in order to get some food (because he is invited somewhere). He persuades a crocodile (camel) to carry him across on his back. During the ride, the rabbit declares that the crocodile stinks (the camel is chased on the opposite bank by men). On the return trip, the crocodile, offended, lets the rabbit drown. Occasionally the rabbit escapes. In some variants a monkey (fox) declares that he has been com-manded to count the crocodiles. He orders them to lie in the river next to each other. He counts them by walking on their backs & is able to cross the river
63	59	-	Fox & the Sour Grapes	Animal Tales (1-299)	1-69 Clever Fox	A fox (cat, bear, jackal) cannot reach some grapes (pears, rowanberries, pomegranates, flesh, cheese). He persuades himself that they are not ripe enough to eat (that they stink, or that he cannot eat them because it is a fast day). In some variants the fox tries in vain to pick some pears. He follows after a donkey, hoping that his testicles, which he thinks are pears, will fall off so he can eat them. When this does not happen, the fox tells himself that they were black & smelly. In Iberian variants, the fox wants to steal fruit at night & asks for some light so he can see it. He is nearly caught by a hunter. The fox says he did not want that much light.
64	59	*	The Fox as Trouble Maker	Animal Tales (1-299)	1-69 Clever Fox	A jackal (cat, fox) carries dissent between two animals (e.g. lion & tiger, lion & bull, eagle & hog) who had formerly been friends. They fight & kill each other (they die of hunger).
65	60	-	The Fox & the Crane Invite Each Other	Animal Tales (1-299)	1-69 Clever Fox	A fox (jackal, wolf, cat) invites a crane (stork, woodpecker, heron, crow, snipe) to dinner. He serves him soup (milk, mush) in a shallow dish, & the crane cannot eat the food. The crane invites the fox to dinner in return, & serves the food in a bottle (tall jar), or he strews peas on the floor. In this case the fox cannot eat the food. In some variants the stork invites the fox first, so that the two parts of the tale are reversed
66	61	-	The Fox Persuades the Cock to Crow with Closed Eyes	Animal Tales (1-299)	1-69 Clever Fox	A fox meets a bird (rooster, partridge) whom he persuades to sing (dance) for him. He asks the bird to close its eyes as his father had always done (the fox comes near the bird, pretending that he cannot understand it). The fox grabs the bird. In many variants, the bird, caught in the fox’s mouth, induces him to speak, e.g. to say grace before he eats or to tell someone what he has caught. When the fox opens his mouth, the bird escapes.
67	61	B	Cat, Rooster, & Fox	Animal Tales (1-299)	1-69 Clever Fox	A cat & a rooster live together (along with a man or other chickens). When the cat goes out to hunt, he warns the rooster not to open the door to the fox (not to show himself at the window). The fox comes & lures the rooster out (by offering him a ride on his tail).
68	62	-	Peace Among the Animals – The Fox & the Rooster	Animal Tales (1-299)	1-69 Clever Fox	A fox (jackal) wants to catch a rooster (dove, titmouse, swallow, fish) who is up in a tree (on a dunghill, roost, in the sea) where he cannot reach it. In order to lure the rooster, the fox announces that it has been decreed that all animals are united in peace. The rooster is dubious. The rooster tells the fox that two dogs are coming their way & that maybe they are bringing along the proclamation of peace. The fox is about to run away, & the rooster asks why. The fox says that he is not sure whether the dogs know about the treaty. In some variants the fox offers the bird a kiss to celebrate the peace treaty, & promises to close his eyes if the bird is afraid. The bird comes near the fox’s mouth & is eaten. Or, the fox offers to pray along with the rooster. The rooster wants to wait until the Imam, who is a dog, arrives. The fox runs away, claiming he forgot to wash in preparation for prayer.
69	62	*	Forbidden to Sit in Trees	Animal Tales (1-299)	1-69 Clever Fox	In order to be able to catch some geese, a fox tries to convince them that there is a new law that forbids them from roosting in trees. He accuses them of breaking the law & catches & eats them. In some variants dogs come by & chase the fox away.
70	62	A	Peace Between Wolves & Sheep	Animal Tales (1-299)	1-69 Clever Fox	The wolves convince the sheep (goats, shepherds) that the dogs are responsible for the enmity bet-ween sheep & wolves. The sheep agree to deliver the dogs to them as hostages (for punishment). The wolves eat the unprotected sheep. Or, the sheep give the dogs to the wolves as hostages & take the young wolves in return. The sheep are attacked by the wolves.
71	63	-	The Fox Rids Himself of Fleas	Animal Tales (1-299)	1-69 Clever Fox	A fox (jackal) takes a bunch of wool (grass, moss, wood) in his mouth & backs slowly into the water. The fleas in his coat jump forward until all of them are on the wool. Then the fox lets go of the wool or dives under the water.
72	65	-	The She-Fox's Suitors	Animal Tales (1-299)	1-69 Clever Fox	This tale exists chiefly in three different forms: (1) In order to test his wife’s devotion, an old fox pretends to be dead. The widow rejects the first suitors who come to her because none of them has nine tails, as her husband had. Finally a suitor comes who has nine tails, & the widow agrees to marry him. The old fox who was supposed to be dead comes to the wedding. He beats his wife & her suitor & sends them out of the house. (2) An old fox is truly dead. One after another, the wolf, dog, stag, Rabbit, bear, & lion (other wild animals) come to woo the widow. Only the young fox has a red coat & a pointed snout, so it is he whom she marries. (3) In Hungarian variants an old widower marries a she-fox, & they invite other foxes to their wedding. The widower pretends to be sick & asks for an axe to put under his pillow. Believing her groom is dead, the bride invites more & more guests. A Rabbit notices that the husband is alive but is unable to warn the others. The old widower catches them, kills them, & skins them.
73	65	*	The Fox Catches a Beetle	Animal Tales (1-299)	1-69 Clever Fox	A fox finds a beetle beside a river & wants to fry it. However, the only fire is on the opposite side of the river (the fireplace is from last year). The fox eats the beetle raw, but he imagines it was fried & thinks it was a little bit too crisp.
74	66	A	"Hello House!"	Animal Tales (1-299)	1-69 Clever Fox	An animal (crocodile) wants to catch a weaker animal (jackal, monkey) & hides in wait in its den. When the jackal comes home he smells danger (sees tracks going into his den but not coming out). He calls out several times, “Hello, house!” When no one replies, the jackal announces that usually the house answers him. The animal in the den then answers, & the jackal knows that someone is in his den. He runs away (kills the intruder).
75	66	A*	Fox Buys Himself a Pipe	Animal Tales (1-299)	1-69 Clever Fox	The Fox Buys Himself a Pipe & goes into the barn to smoke. The hay begins to burn. The fox extinguishes the fire with his tail & singes himself.
