idx	ATU	SUB	Classifications	Category	Subcategory	Variation Example
1080	1030	-	The Crop Division	Tales of the Stupid Ogre (1000-1199)	1030-1059 Partnership between Man & Ogre	The devil (ogre, bear) & a farmer (God, saint, Gypsy, fox) want to divide the crop. In the first year, the devil claims what grows above the ground. The farmer plants turnips (potatoes), & the devil only gets the greens. In the following year they want to divide the other way. The farmer sows wheat (other kinds of grain, cabbage) & the devil, who gets what is growing beneath the ground, again comes away empty-handed.
1081	1030	*	Choice of Cows	Tales of the Stupid Ogre (1000-1199)	1030-1059 Partnership between Man & Ogre	A clever & a foolish brother, who want to divide their livestock, build a new cow-shed: The foolish brother will get all animals which go into the new cow-shed, & the clever brother all those which go into the old one. Only one ox (usually old, blind, lame) goes into the new cow-shed.
1082	1031	-	Granary Roof Used as Threshing Flail	Tales of the Stupid Ogre (1000-1199)	1030-1059 Partnership between Man & Ogre	A giant & his farmhand have a threshing contest. The giant’s iron threshing flails are too heavy for the farmhand to lift. So the farmhand pretends to use the barn roof (rafter) as threshing flail. The giant gives up.
1083	1035	-	Clearing Out Manure	Tales of the Stupid Ogre (1000-1199)	1030-1059 Partnership between Man & Ogre	An ogre (devil) asks his farmhand to clear out the manure. The farmhand digs a hole for the manure or piles it high. In some variants, the farmhand puts a cork in the ox’s backside to keep the stable clean, or he kills the animal for soiling itself.
1084	1036	-	Hogs with Curly Tails	Tales of the Stupid Ogre (1000-1199)	1030-1059 Partnership between Man & Ogre	The devil (giant, dragon) & a man (Gypsy) have a contest to see who is able to throw more hogs out of a stable (over a roof, fence). The man throws only one hog, the devil all the others. When they are about to divide the animals, the man pretends he can recognize the hogs he has thrown out by a sign: He had turned around their tails. Thus the man gets all hogs with curly tails, the devil only a sick one with a straight tail.
1085	1037	-	The Ogre Shears a Pig	Tales of the Stupid Ogre (1000-1199)	1030-1059 Partnership between Man & Ogre	An ogre & a boy, who breed sheep & pigs, are going to divide what the animals produce. Of the sheep, the ogre gets the lambs to fatten, the boy gets the wool & the milk. Of the pigs, the boy gets the young ones, & the ogre is allowed to shear the pigs & take their milk. In a shorter version, an ogre (numskull, devil) tries to shear a pig & comments on this experience, “Much screaming, no wool”.
1086	1045	-	Pulling the Lake Together	Tales of the Stupid Ogre (1000-1199)	1030-1059 Partnership between Man & Ogre	This tale exists chiefly in three different forms: (1) A man (workman, shepherd boy) threatens the devil (ogre) by pretending that he will pull together a lake (pull away a forest or mountains) with a rope (chain). The devil is intimidated (because he lives in the lake. He tries to kill the man, or gives him gold or other gifts to stop him). (2) A man threatens an ogre (devil) by pretending to pull away a warehouse with a rope. The ogre is intimidated by the man’s seeming power. (They tie a rope around the warehouse; the ogre pulls & is crushed beneath the house.) (3) A man (farmhand) makes a long rope so he can lead home the whole herd of cattle.
1087	1048	-	Buying Wood	Tales of the Stupid Ogre (1000-1199)	1030-1059 Partnership between Man & Ogre	A poor man (often the youngest of three brothers) becomes a farmhand of the devil (master, a red-haired man, God). The farmhand is ordered to get neither straight nor crooked wood, or semi-straight & semi-crooked wood, in equal parts (buy a forest). The farmhand cuts down the wood & thus does his master harm. The master discharges him immediately (gives him another order).
1088	1049	-	The Heavy Axe	Tales of the Stupid Ogre (1000-1199)	1030-1059 Partnership between Man & Ogre	A master (ogre, devil, bear) asks his farmhand (boy, old man, tailor) to fetch firewood & water, but the axe & the buckets are so heavy that the farmhand cannot lift them. The farmhand demands an axe heavy enough to cut down the whole forest & a bucket large enough to bring in the whole well. The master is frightened & does the work himself.
1089	1050	-	Felling Trees	Tales of the Stupid Ogre (1000-1199)	1030-1059 Partnership between Man & Ogre	An ogre (giant, devil, dragon, bear) & a man (boy, old man, Gypsy, tailor) each try to fell a large tree in order to see who is faster & stronger. The man exchanges the ogre’s axe with a dull one. In some variants, the man secretly saws into his tree in advance, uses an axe while the ogre uses his fists, or tricks the ogre into doing all the work.
1090	1051	-	Bending a Tree	Tales of the Stupid Ogre (1000-1199)	1030-1059 Partnership between Man & Ogre	An ogre (giant, devil, dragon, bear) & a man (Gypsy, tailor) have a contest to see who is the stronger. The man is not able to bend a tree & to keep the tree-top down. He tricks the ogre into performing this task. When the tree-top springs up, the man is shot into the sky. He pretends to have made a high jump to fetch (catch) something. (The ogre is unable to imitate the jump, falls to his death, or gives up.)
1091	1052	-	Carrying a Tree	Tales of the Stupid Ogre (1000-1199)	1030-1059 Partnership between Man & Ogre	An ogre (giant, devil, bear) & his helper (man, fox) are going to carry home the tree they have felled. The helper says that he is stronger (does not know the way) & will carry the top, while the ogre carries the bottom-end. The ogre goes first & carries the bot tom-end. But instead of carrying the branches, the helper sits on them, & the ogre has to carry the whole burden alone.
1092	1053	-	Shooting Wild Boars	Tales of the Stupid Ogre (1000-1199)	1030-1059 Partnership between Man & Ogre	An ogre (giant) asks his farmhand to shoot a wild boar or two. The farmhand asks, “Why not a thousand at one shot?” The ogre is frightened by the presumed power of his farmhand
1093	1059	*	Riding on a Harrow	Tales of the Stupid Ogre (1000-1199)	1030-1059 Partnership between Man & Ogre	A farmer (boy) makes the devil ride on a reversed harrow (roller, sit on the thorny end of a tree)
1094	1060	-	Squeezing the (Supposed) Stone	Tales of the Stupid Ogre (1000-1199)	1060-1114 Contest Between Man & Ogre	An ogre (giant, devil) & a (poor) man (tailor, Gypsy) have a contest to see which of them can squeeze water out of a stone. The ogre squeezes a stone; the man a cheese (egg, turnip) & thus intimidates the ogre. (In some variants, the actors are animals.)
1095	1060	A	Squeezing the Hand	Tales of the Stupid Ogre (1000-1199)	1060-1114 Contest Between Man & Ogre	An ogre (giant) & a man (tailor, sailor) com-pete to determine whose handshake is stronger. The man wears an iron glove & wins. In some variants, the man holds out a (glowing) iron rod (fork, etc.).
1096	1061	-	Biting a Stone to Pieces	Tales of the Stupid Ogre (1000-1199)	1060-1114 Contest Between Man & Ogre	An ogre (devil) & a man (boy, tailor, soldier) compete to see who can bite (bruise) a stone to pieces. The man takes a nut (pea) & bites it easily. The ogre, who is not able to bite the stone to pieces, is impressed by the man’s strong teeth. In some variants, a tailor must stay for a night in the stable with a bear. The tailor makes the bear curious by cracking nuts & then gives him stones, which the bear cannot crack.
1097	1062	-	Throwing a Stone	Tales of the Stupid Ogre (1000-1199)	1060-1114 Contest Between Man & Ogre	An ogre (giant, devil, dragon) & a man (boy, tailor, Gypsy) compete to determine who can throw a stone higher: The one whose stone falls first to the ground will lose. The ogre throws a stone. The man throws a bird (sparrow, lark, bat), which never comes back
1098	1063	-	Throwing a Club	Tales of the Stupid Ogre (1000-1199)	1060-1114 Contest Between Man & Ogre	An ogre (giant, devil) & a man (boy) compete in throwing a (golden, heavy) club (hammer, axe) higher. The ogre throws the club up high. The man hesitates, pretending to wait for a cloud to throw the club into (takes care not to hit a star, wants to throw the club up to a relative in heaven). The ogre gives up. In some variants, the man shows the ogre the club in a cloud, or he pretends that he had already thrown the club & it will not come back.
1099	1063	A	Throwing Contest	Tales of the Stupid Ogre (1000-1199)	1060-1114 Contest Between Man & Ogre	An ogre (giant) & a man have a throwing contest. This tale exists chiefly in two different forms: (1) The man pretends to throw a stone (rock) so far that it will destroy a village (house) beyond the sea (mountains), or he warns Angel Gabriel (St. Peter) to look out. (2) The man pretends that he will throw a stone to a distant point (Constantinople) where it will strike one of the ogre’s relatives.
1100	1064	-	Making Fire by Stamping on the Ground	Tales of the Stupid Ogre (1000-1199)	1060-1114 Contest Between Man & Ogre	An ogre (giant) & a (timid , old) man have a contest: They want to make fire (get water) by stamping on the ground. The man wins the contest because he pre pared hot ashes beforehand (buried a tube filled with water in the earth), & thus he intimidates the ogre.
1101	1070	-	Wrestling Contest	Tales of the Stupid Ogre (1000-1199)	1060-1114 Contest Between Man & Ogre	An ogre (giant, magician, dragon, demon, bear) & a man (Gypsy, famous wrestler) have a wrestling contest. The ogre squeezes the man so hard that his eyes bulge out. When the ogre asks him why he is staring, the man answers that he is looking for where to throw him. The ogre gives up (flees, promises money, swears eternal friendship).
1102	1071	-	Wrestling Contest (with Old Grandfather)	Tales of the Stupid Ogre (1000-1199)	1060-1114 Contest Between Man & Ogre	An ogre (giant, devil) challenges a man (boy, farmer) to a wrestling contest. The man sends his “grandfather” (“brother”, “uncle”) – a bear – instead. The ogre loses.
1103	1072	-	Running Contest	Tales of the Stupid Ogre (1000-1199)	1060-1114 Contest Between Man & Ogre	An ogre (giant) challenges a man to a race. The man persuades the ogre to run against his little son – a rabbit – instead of himself. The rabbit wins.
1104	1073	-	Climbing Contest	Tales of the Stupid Ogre (1000-1199)	1060-1114 Contest Between Man & Ogre	An ogre (giant) challenges a man to a climbing contest. The man persuades the ogre to compete with the man’s child – a squirrel – instead of himself. The squirrel wins.
1105	1074	-	Race Won by Deception: Relatives as Helpers	Tales of the Stupid Ogre (1000-1199)	1060-1114 Contest Between Man & Ogre	An ogre (giant, devil) challenges a man (a man challenges an animal) to a race. The man places his relatives (others that resemble him) along the course (at the finish). The ogre thinks that the man is just ahead of him (has won).
1106	1080	*	Laughing Contest	Tales of the Stupid Ogre (1000-1199)	1060-1114 Contest Between Man & Ogre	An ogre (giant) & a man have a laughing contest. The man puts a dead horse with a grinning mouth in his place. The ogre tries to laugh as long as the horse, & laughs till he dies.
1107	1082	-	Carrying the Horse	Tales of the Stupid Ogre (1000-1199)	1060-1114 Contest Between Man & Ogre	An ogre (giant, devil) & a man (Gypsy, shoe-maker) take turns in carrying a horse. The ogre carries it on his back & is soon exhausted. The man takes the horse between his legs, i.e. rides, & thus “carries” it without effort.
1108	1082	A	Singing Contest	Tales of the Stupid Ogre (1000-1199)	1060-1114 Contest Between Man & Ogre	The devil (monk) & a man (soldier) come to an agreement: While one of them sings a song, the other must carry him on his back. The dev il’s song is short. The man, however, sings an endless song (continuously sings the same song). The devil gives up (bursts).
1109	1083	-	Duel with Long Pole & Cudgel	Tales of the Stupid Ogre (1000-1199)	1060-1114 Contest Between Man & Ogre	The devil (ogre, giant) & a (poor) man (smith, teacher, Gypsy, God, old woman) duel in a little room (stable, fold, forest). The man gives the devil a long pole & chooses a short cudgel (hammer) for himself. The devil cannot do anything with his pole, so the man beats him up. (After this, they continue the duel outside, but exchange weapons. So the man beats the devil up again.
1110	1083	A	Duel with Bayonet & PItchfork	Tales of the Stupid Ogre (1000-1199)	1060-1114 Contest Between Man & Ogre	The devil & a man want to fight. The devil has a bayonet (sword, pike), & the man has a pitchfork. The man threatens that he will inflict five wounds on the devil with each thrust, while the devil himself can give him only one wound. Therefore the devil wants to exchange weapons. The man stands behind a fence so that the devil cannot hit him.
1111	1084	-	Screaming or Whistling Contest	Tales of the Stupid Ogre (1000-1199)	1060-1114 Contest Between Man & Ogre	An ogre (giant, devil) & a man (boy) have a screaming (whistling) contest. The man binds up his head to prevent it from breaking in two when he screams. The ogre is frightened & begs the man to bind up his head, too. The man does so & then strikes him on his head. The ogre acknowledges the man to be the stronger. In some variants, the man blindfolds the ogre & strikes him with a hammer on his head (forehead).
1112	1085	-	Making a hole in a tree	Tales of the Stupid Ogre (1000-1199)	1060-1114 Contest Between Man & Ogre	An ogre (giant) & a man have a contest to see who can make a deeper hole in a tree with his head (fist). The man wins because he already had prepared the tree beforehand: He had cut a hole with his axe & replaced the bark. In some variants, the actors are animals.
1113	1086	-	Jumping into the Ground	Tales of the Stupid Ogre (1000-1199)	1060-1114 Contest Between Man & Ogre	An ogre (giant, devil) & a man (boy, Gypsy) have a contest to see who can jump deeper into the ground (can get the earth’s bowels out). The man wins because he has dug a pit beforehand & covered it with boughs or a mat (buried fish guts in the ground).
1114	1087	-	Rowing Contest	Tales of the Stupid Ogre (1000-1199)	1060-1114 Contest Between Man & Ogre	An ogre orders a man to row him to go fishing. The man tells him that he will break the oars. The ogre then rows him self. In some variants, the rowing contest is won by deception: The boat has already been sawn through.
