idx	ATU	SUB	Classifications	Category	Subcategory	Variation Example
800	822	-	Christ as Matchmaker	Religious Tales (750-849)	810-826 The Devil	On their way Christ & St. Peter meet a lazy man lying in the grass. When they ask him for the way, he points out the direction with his foot. Later they meet a hard-working girl who leads them briskly on their way. When St. Peter asks how the girl should be re-warded, Christ answers that the two people should marry, for then they would complement one another.
801	822	*	The Mythical Creditor	Religious Tales (750-849)	810-826 The Devil	A supernatural being (devil) lends money to a poor man on the condition that he will claim the man’s soul if the man does not repay the debt within one year. When the poor man comes to pay his debt, the supernatural being is no longer there (is dead, is killed by lightning or has been disappeared secretly). In some variants the farmer avoids having to repay his debt to the devil by giving excuses, or he exempts himself from the obligation to pay by solving the devil’s riddles, by destroy ing the written agreement, or by giving the devil a brooding hen instead of his mother or his “pungent smell” instead of his soul.
802	823	A*	A Mother Dies of Fright When She Learns that she was about to commit Incest with her son	Religious Tales (750-849)	810-826 The Devil	A mother (of Solomon) has a rendezvous with a young man. Her son (Solomon) disguises himself & goes to the meeting place instead of the young man in order to test her chastity. (The mother caresses him & he denounces her. She curses him: the tree should swallow him. Solomon carves a violin while sitting inside the tree.)
803	824	-	The Devil Lets the Man see his Wife's Unfaithfulness	Religious Tales (750-849)	810-826 The Devil	He transforms the husband into a goat which he brings to see his wife & her lover. In some variants the devil (wood spirit) shows a man how false his wife is by bringing her a sack of gold. In order to keep the money, she agrees to cut off the head of her sleeping husband. The man awakes in time & punishes his wife.
804	825	-	The Devil in Noah's Ark	Religious Tales (750-849)	810-826 The Devil	This misc. type comprises various anecdotes dealing with the devil in Noah’s ark. The motifs mentioned do not all occur in any single variant. God commands Noah to build the ark in secret to escape the deluge. In order to keep the work secret, the hammer is silent or the axe never gets dull on the stone chopping block. The devil finds out the secret of the construction of the ark from Noah’s wife. He persuades her to give Noah an intoxicating drink, so Noah tells his secret & the devil destroys the ark. Noah weeps & an angel instructs him how to rebuild it. By performing a washing ritual (water circle) Noah is able to keep the devil away from the ark. A gong calls the animals to board the ark. Some creatures are barred but finally they all enter: the serpent, the insects, the fly, fabulous creatures like the unicorn, the phoenix & the giant. By a ruse the devil manages to enter the ark: he hides near Noah’s wife (at her breast, in her work-basket, in her shadow). She does not enter the ark until Noah calls her with a curse addressed to the devil. On board, the devil, in the form of a mouse, gnaws a hole in the ark & tries to sink it, but a cat swallows the mouse. Helpful animals (serpent, hare, fish, dog) offer to close the hole with part of their body (tail, nose); smaller animals (tortoise, salamander, rabbit) are used as a plug. The serpent demands fresh (human) blood every day for its help. After the deluge, Noah throws the serpent into a holy fire. Its ashes spread with the wind & turn into bloodsucking fleas (lice, mosquitos) .
805	826	-	List of Sins on Cowhide	Religious Tales (750-849)	810-826 The Devil	A pious clergyman has a vision in church: he sees the devil at the altar writing down all the sins of the participants of the mass. In the name of God he takes the list, reads it to the community, & everyone repents. The devil leaves the church.
806	827	-	A Pious Innocent Man Knows Nothing of God	Religious Tales (750-849)	827-849 Other Religious Tales	A pious man (farmer) worships God in his own way & never goes to church. A traveling preacher teaches him how to pray properly & continues on his way. When the pious man forgets the prayer he follows the preacher’s ship by walking on the water. By this miracle the preacher recognizes the man’s holiness & understands that pious innocence is pleasing to God.
807	830	A	The Boastful Deerslayer	Religious Tales (750-849)	827-849 Other Religious Tales	A lazy man grumbles against God because he feels neglected. An old man advises him to set a trap, & God will certainly help him. The lazy man follows his advice & catches a deer. While he is skinning the animal the old man reappears & points out that God had helped him. But the lazy man emphasizes his own ability. The old man revives the deer & it runs away The lazy man understands too late that God helped him to catch the deer. In some variants the white spots on the deer’s belly (the bones on the leg resembling a knife, the grey hair on the leg) are explained as a result of the skinning process.
808	830	B	"My Crops will Thrive Here Without God's Blessing"	Religious Tales (750-849)	827-849 Other Religious Tales	This tale exists chiefly in four different forms: (1) A farmer sows crops. Unrecognized saints (God) wish him God’s blessing & a good harvest, but the farmer replies his crops will thrive without God’s blessing. When weeds grow in his field, the farmer is converted. (2) A poor & a rich man (farmer, sower, two brothers) sow crops. Saints (passersby) greet the poor farmer, “May God help you!” The farmer thanks them for the greetings & is rewarded with a good harvest. The saints greet the rich in the same way, but he rejects their greetings by saying that his crops will also grow without God’s blessing. His harvest is very poor & he repents his behavior too late. (3) The discourteous sower. A passerby (God) asks a farmer what he is sowing. Rudely he answers that he is sowing stones. The passerby wishes him a good harvest, which turns out to be stone plants. (A farmer tells Christ that he is sowing pumpkins [turnips], though his seed is maize. Thereupon he harvests only pumpkins.) (4) Weather forecast. Christ asks farmers if there will be rain. Two answer that frogs (foxes, other animals) predict rain. The third farmer says that he prays to God for rain. Only the last is blessed with rain.
809	830	C	"If God Wills"	Religious Tales (750-849)	827-849 Other Religious Tales	This misc. type comprises various tales, all of which connect the phrase “If God wills” with an event in an instructive or funny way. In most variants a person’s efforts meet with successive misfortunes because he forgets to say, “If God wills”.
810	831	-	The Clergyman in Disguise as the Devil	Religious Tales (750-849)	827-849 Other Religious Tales	This tale exists chiefly in two different forms: (1) A poor, miserable man finds (advised in a dream, through an angel) a treasure (receives money from God), & tells a clergyman (priest, landlord, rich neighbor) about it. The clergyman disguises himself in an animal skin & pretends to be the devil. He frightens the poor man & takes the treasure. But at home he cannot take the skin off (until the stolen treasure has been returned). (2) The rich man (miller, butcher, baker) fails to take the treasure because the devil himself in disguise as a traveler (black horseman, soldier, hunter) stays at the poor man’s house as an overnight guest (meets him on his way) & kills (abducts) the rich man.
811	832	-	The Disappointed Fisherman	Religious Tales (750-849)	827-849 Other Religious Tales	A fisherman always catches three fishes (bread) for himself (his wife, & his child [children]). The greedy parents kill the child (expose the children) in order to have more fish (bread) for themselves. But from then on the man catches only two fish (the fish disappear completely, they do not have any more bread).
812	834	-	Poor Brother's Treasure	Religious Tales (750-849)	827-849 Other Religious Tales	This misc. type comprises various tales all featuring the phrase “God determines” or “God will care for all”. A person (spouse, brother, sister, girl, man, relative, a rich, a lazy man, neighbor, friend, servant) tells his dream to another person (spouse, brother, sister, relative, a poor, neighbor, friend, servant) saying that in a certain place a treasure is buried (finds a treasure). The second person tries to dig up the treasure at the indicated spot (tries to dig up a treasure at the same spot), or a third person (thieves, neighbor) overhears the conversation & digs there. But instead of the treasure the person unearths only a dead dog (dead cat, some toads, beetles, pot of ants, pot of serpents, pot of glowing embers, pot of dung, skeleton). Angered by this deception he/she throws the animal (pot) into the house (bed, through the window, through the roof) of the dreamer, & everything is transformed into gold (silver, money).
813	836	-	Pride is Punished	Religious Tales (750-849)	827-849 Other Religious Tales	A rich man (woman) boasts (often during mass) in his thoughts (in a conversation) that his wealth is so immense that even God could never take it away. When he returns home his property is completely destroyed (house has burned down) & he stays poor for the rest of his life.
814	836	F	Miser & the Eye Ointment	Religious Tales (750-849)	827-849 Other Religious Tales	A man rubs ointment on his left eye & tells a miser that he can see the treasures of the world. The miser copies him & sees mountains of gold. When he wants to rub oint ment on the right eye as well the man advises him not to do so for he will become blind. The miser does not listen & rubs it on his right eye. He is immediately blinded & becomes a beggar.
815	837	-	The Beggar's Bread	Religious Tales (750-849)	827-849 Other Religious Tales	A beggar (female beggar) periodically receives a loaf from a rich man (his wife). (A rich miser refuses to give food to a beggar.) When ever the beggar receives the bread he states, “Everything you do, you do it to yourself!” The rich man becomes tired of this (angry about the beggar’s words, wants to get rid of the beggar) so he (and his wife) puts poison into the beggar’s bread. Further on his way the beggar meets a hungry young man (traveler) to whom he gives his bread. The young man dies & it turns out that he is the son of the rich man. So the beggar’s state ment was true.
816	838	-	Son on the Gallow's	Religious Tales (750-849)	827-849 Other Religious Tales	From his childhood a mother (in older variants: father) teaches her son to steal (she does not prevent him from stealing). He is caught & condemned to death. On the gallows he asks for permission to kiss his mother for the last time & bites off her nose (tongue, ear). He explains that she taught him to steal (that she spoiled him as a child, that this is her punishment for her neglect).
817	839	-	One Vice Carries Other With It	Religious Tales (750-849)	827-849 Other Religious Tales	(The Three Sins of the Hermit.) A man (hermit, monk) has to choose one of the following vices: theft (murder), lust, drinking. He chooses the last, which seems him to be the least harmful. But when he is drunk, all the other vices follow in its wake.
