idx	ATU	SUB	Classifications	Category	Subcategory	Variation Example
2200	2019	*	Louse & Flea Wish to Marry	Formula Tales (2000-2399)	2000-2020 Chains based on Numbers, Objects, Animals or Names	Chain tale or song about the wedding of a louse & a flea (other animals). Other animals (fly, frog, ant, beetle, newt, snake, rat, etc.) help with the preparations (come as guests, bridesmaids, musicians, baker, cook, etc.). Various complications ensue
2201	2021	-	The Rooster & the Hen	Formula Tales (2000-2399)	2021-2024 Chains Involving Death	A hen (rooster, cat, other animal, young woman) has a nut (cherry pit, a corn, etc.) stuck in her throat (dies in some other way). A rooster goes to get water for the hen to drink, but the water sends him to get red silk from a bride first. The bride sends him to get a wreath, etc. Or, the rooster asks for help from various animals (pig, cow, etc.), people (miller, baker, shoemaker, etc.), and/or objects (river, tree, etc.). When the rooster comes back with the water, the hen is already dead. All the animals participate in the funeral procession. At the end, a flea (fly, mouse) falls & is crushed under the wagon’s wheel. The rooster buries the hen & then dies from grief. (The hen who had been choking is bumped & the nut becomes dis-lodged from her throat.
2202	2021	B	Rooster Strikes out the Hen's Eye with a Nut	Formula Tales (2000-2399)	2021-2024 Chains Involving Death	A rooster throws a nut that strikes out a hen’s eye. He blames the hazelnut bush, because it tore his pants. The bush blames the goat for eating its leaves. The goat blames the herdsman who did not give him good pasture; the herdsman blames his master for not giving him enough to eat, etc.
2203	2022	-	Death of the Little Hen	Formula Tales (2000-2399)	2021-2024 Chains Involving Death	Chain tale, game, song, or rhyme in which a small animal (chicken, flea, louse, other insect, small child, etc.) dies (falls into a cooking pot & is scalded, is burned, is drowned). Various people (girl, woman, father, etc.), animals, & objects (door, window, wagon, broom, tree, water, well, etc.) lament the death, which they announce in their characteristic manners. For example, the flea weeps, the tree loses its leaves, the door squeaks, the broom sweeps, the table “entables”, etc.
2204	2022	B	The Broken Egg	Formula Tales (2000-2399)	2021-2024 Chains Involving Death	ll the wit-nesses show their grief at this misfortune. For example, the hen ruf-fles her feathers, the rubbish begins to burn, the stairs creak, the oak falls down, the magpie sprains his leg, the ox breaks his horns, the river flows with blood, the maidservant breaks her jug, the house-wife smears dough on the wall, etc. The master locks his wife up & the maidservant goes to look for people who are equally stupid, etc.
2205	2023	-	Little Ant Marries	Formula Tales (2000-2399)	2021-2024 Chains Involving Death	An ant (beetle, cockroach, grasshopper, snail, cat, etc.) finds some money, buys new clothes, & sits in her doorway. Many animals come by & ask her to mar-ry them, in their characteristic voices. The ant chooses the mouse, because he is quiet. When the mouse stirs the stew (wedding soup), he falls in the pot & drowns. When the ant discovers this, she weeps. The bird tears his own beak off, the seagull tears his own tail off, etc.
2206	2024	*	Rabbit Borrows Money	Formula Tales (2000-2399)	2021-2024 Chains Involving Death	A rabbit borrows money from a beetle, a hen, a fox, a dog, a tiger, & a hunter. When the beetle asks for the money back, the rabbit tells him to wait behind to count the money. Instead, the hen eats the beetle, then the fox eats the hen, etc.
2207	2025	-	The Fleeing Pancake	Formula Tales (2000-2399)	2025-2028 Chains Involving Eating	A pancake (pudding, cake, cookie, cabbage strudel, round bread) jumps out of the pan (plate) & runs away from the cook (mother) who wants to eat it. The pancake runs outside & meets a series of animals (hen, rooster, duck, goose, fox, pig) or people who also want to eat it. The pancake runs away from all of them, bragging about all the others it has already escaped from. The fox (pig) induces the pancake to come close by pretending to be deaf, & gobbles it up. The pig drops part of the pancake, so now all pigs root around in the mud looking for it.
2208	2028	-	Devouring Animal That Was Cut Open	Formula Tales (2000-2399)	2025-2028 Chains Involving Eating	A cat (wolf, troll, mouse, giant, bear, chick, pump kin, woman, louse) with a huge appetite drinks a great quan-tity of milk, then eats a lot of food & devours the family with whom he lives. He goes out & people (animals) whom he meets on the road ask him why he is so fat (where he is going, why he is out so early). The cat lists everything he has eaten & announces that he will eat this person too. He devours everything he meets, e.g. certain animals, a cowherd, a flock of birds, a driver & his team of horses, etc.
2209	2030	-	The Old Woman & Her Pig	Formula Tales (2000-2399)	2029-2075 Chains Involving Other Events	This misc. type consists of various chain tales in which a person (animal) wants an animal (person, object) to do something (go home, pick pears, grow, get some beer, eat, reap grain). The animal refuses. The person threatens him by asking someone else (person, animal, object, or element: e.g. dog, stick, fire, water, butcher) for help. The request is not granted (the help is postponed until some demand can be met). Finally someone (hangman, angel of death, animal) obliges, & all the others in succession do what the person had wanted them to. In a few variants, a mouse eats cheese (wheat, wick of an eternal flame). A cat condemns the mouse & eats it as punishment; a dog eats the cat for eating the mouse. Each animal, object, or element is blamed for having damaged the one before it, & is then punished.
2210	2031	-	Stronger & Strongest	Formula Tales (2000-2399)	2029-2075 Chains Involving Other Events	An ant (sparrow, hare) hurts himself on some ice, which he thinks must be the strongest thing in the world. The ice says this is not true, because the sun can melt it. The sun says it is not the strongest, because a cloud can obscure it. The cloud thinks a mountain is stronger. The mountain thinks grass or a mouse is stronger, the mouse thinks the cat is stronger, etc. (also fire, water, cattle, knive, butcher). The cat (rat, God, human) is finally the strongest, or the question remains undecided.
