idx	ATU	SUB	Classifications	Category	Subcategory	Variation Example
1400	1351	-	The Silence Wager	Anecdotes & Jokes (1200-1999)	1350-1439 Married Couple Stories	A man & his wife make a wager: Whoever speaks first must do certain work (close the door, wash the dishes, feed the animals, etc.). Strangers (robbers) enter their house & take or abuse their belongings (believe the couple are dead & share their estate). A man rapes the woman (a woman tries to rape the man). The husband (wife) protests (becomes jealous), cries out, & thus loses the wager.
1401	1351	A	"God Help You!"	Anecdotes & Jokes (1200-1999)	1350-1439 Married Couple Stories	A husband & wife quarrel & do not speak to each other for a whole day. Before they go to sleep, the husband puts a board (pillow) in the middle of the bed between them. In the night the man sneezes. “God help you”, says his wife from the other side of the bed. “Do you really mean that?” asks the man. “Yes”, says the wife. The man replies, “Then take away the board!”
1402	1351	A*	Lost Tongue	Anecdotes & Jokes (1200-1999)	1350-1439 Married Couple Stories	A man criticizes his wife for talking too much & so she stops speaking at all. After two days he starts searching everywhere & she asks him what he is looking for. He answers, “Your tongue”.
1403	1351	B*	Misc. Tales of Quarreling Couples	Anecdotes & Jokes (1200-1999)	1350-1439 Married Couple Stories	This misc. type comprises various tales dealing with married couples who quarrel or who play tricks on each other.
1404	1351	F*	The Unsuccessful Murder	Anecdotes & Jokes (1200-1999)	1350-1439 Married Couple Stories	A woman wants to poison her husband. The pharmacist gives her herbs instead of the poison that she re-quests. He tells her husband that she had asked him for poison. The wife sprinkles the herbs on a bowl of soup & serves it to her husband. He pretends to die. The wife puts a rope through a hole leading upstairs & ties it around the man’s neck. She goes upstairs & tries to pull him up, but he unties himself & ties the rope to his workbench. She uses the rope to pull it up & fastens the rope. Then she calls out the window for help, saying that her husband hanged himself. The wife is tried & convicted.
1405	1351	G*	Bearing His Cross	Anecdotes & Jokes (1200-1999)	1350-1439 Married Couple Stories	A man (farmer, baker, barber) suffers at the hands of his obstinate wife. He complains to the clergyman (his master), who tells him that each man has his own cross to bear (carry). The man goes home, lifts his wife on his back, & carries her. After this, she becomes more tractable.
1406	1352	-	The Devil Guards the Wife's Chastity	Anecdotes & Jokes (1200-1999)	1350-1439 Married Couple Stories	A man who is exasperated with his quarrelsome wife exclaims, “May the devil take you!”. The devil takes this command seriously, defends her chastity, & carries off her would-be lovers (even in hell, she is unmanageable). Finally he gives up & sends her back to her husband, saying it would be easier to herd wild horses (wild pigs).
1407	1352	A	The Tale-Telling Parrot	Anecdotes & Jokes (1200-1999)	1350-1439 Married Couple Stories	A rich man (merchant) gives his wife a (two) parrot so that she will have company while he is away. She falls in love during her husband’s absence (and kills the parrot [one of the parrots] because he will not let her visit her lover). Every time she wants to go to her lover, the (other) parrot holds her back by telling a long story (he tells seven stories in seven days), until her husband returns.
1408	1353	-	The Old Woman as Troublemaker	Anecdotes & Jokes (1200-1999)	1350-1439 Married Couple Stories	The devil wants to separate a man & his wife (because he is jealous of their happiness). He asks an old woman to help him (promises her a pair of shoes). The old woman tells the wife that her husband is unfaithful to her, & that in order to make him love her again, she should cut three hairs from his beard when he is asleep. The old woman tells the husband that his wife intends to kill him. When the wife comes at night with a knife to cut the hairs, he beats (kills) her.
1409	1354	-	Death for the Old Couple	Anecdotes & Jokes (1200-1999)	1350-1439 Married Couple Stories	A woman whose husband is ill wishes that death would take her (instead of him). When death (a neighbor dressed as death, death in the form of a bird [owl, crow, goose, chicken]) comes (sent by the husband to test his wife) to take the wife, she points instead to her husband.
1410	1354	A*	Widower's Relief	Anecdotes & Jokes (1200-1999)	1350-1439 Married Couple Stories	An old man feels relieved by the death of his wife. He says to death, “You have caused me a lot of trouble, but now you will not do so any more”.
1411	1354	C*	Seemingly-Dead Woman Returns to Life	Anecdotes & Jokes (1200-1999)	1350-1439 Married Couple Stories	A dead woman (man) is being carried to her grave. One of the coffin bearers bumps into a wall & the shock brings the dead woman back to life. She dies again the following year. Her husband tells the coffin bearers to be careful how they go, so the same mistake will not happen again.
1412	1354	D*	Fertile Weather	Anecdotes & Jokes (1200-1999)	1350-1439 Married Couple Stories	Two farmers are discussing the weather. “This weather is good for growing”, says one. “Tonight everything will spring out of the ground”. “I hope not”, says the other, “My wife (two, three wives) is buried there”.
1413	1355	-	The Man Hidden under the Bed	Anecdotes & Jokes (1200-1999)	1350-1439 Married Couple Stories	This misc. type comprises different anecdotes dealing with adultery, some of which are not clearly described in the regional type catalogues: The lover hides under the bed when the husband comes home. In most cases the lover misunderstands something that the husband says & betrays himself by his spontaneous reply.
