idx	ATU	SUB	Classifications	Category	Subcategory	Variation Example
440	361	*	The Wolf with an Iron Head	Tales of Magic (300-749)	300-399 Supernatural Adversaries	A wolf with an iron head helps a poor man (shepherd) in distress & demands that he should not marry (threatens to eat the man & is put off until his wedding day). On the wedding day, the wolf appears again, the man flees and, after a number of adventures, finally kills the wolf with help of his dogs.
441	362	*	The Devil's Kindness	Tales of Magic (300-749)	300-399 Supernatural Adversaries	The devil helps a poor man with his work (gives a poor man the treasure of a rich couple). A second man (couple ) hangs himself out of envy (grief) & thus the devil receives his payment.
442	363	-	The Corpse-Eater	Tales of Magic (300-749)	300-399 Supernatural Adversaries	A young woman wants to marry a man with an unusual feature (green beard, golden nose, etc.). A demonic bridegroom with these characteristics appears, & she follows him to his far-away castle. On the way she watches him eating corpses in three churches (graveyards). The bridegroom asks her whether she has seen anything. She says no, even when he appears in the form of her father & brother. Finally, in the form of her mother, he asks her & she confesses. She is devoured (is able to flee at the last moment).
443	365	-	Dead Bridegroom Carries off His Bride	Tales of Magic (300-749)	300-399 Supernatural Adversaries	A young woman mourns for her bridegroom who did not return from war (brings him back to life by magic). One night he appears, invites her to ride with him, & carries her behind on his horse. Two times he asks her whether she is afraid. She says no because her lover is with her. The third time they arrive at a graveyard. When the bridegroom wants to entice her into an open grave, she realizes that he is dead. He grasps at her & tears her clothing. The bride escapes (is pulled into the grave, danced to death by the dancing dead, or torn to pieces)
444	366	-	The Man from the Gallows	Tales of Magic (300-749)	300-399 Supernatural Adversaries	This tale exists chiefly in two different forms: (1) A man (woman, child) takes the liver (lung, heart, stomach, backside) of a corpse who has been hanged (other dead person). At home the meat is eaten (often without knowing what it is). At night the dead person appears, asks for the stolen part of his body, & punishes the perpetrator (eater) by carrying him away (to hell) or by killing him. (2) A child (adult person) who has lost a leg (arm) wears a gold-en (diamond) one as a substitute. The child dies, & the parents (ser vants, grave-diggers, etc.) take the golden leg. At night the dead child appears, complains about the loss of his leg, & receives it back.
445	368	C*	The Death of the Cruel Stepmother	Tales of Magic (300-749)	300-399 Supernatural Adversaries	A cruel stepmother sends her stepdaughter in March to the river to wash wool. Two travelers, Christ (God) & St. Peter, help the girl, & she brings back a flower. Thus the evil stepmother thinks that spring has already begun. She drives her flock of sheep into the mountains & freezes to stone.
446	369	-	The Youth on a Quest for His Lost Father	Tales of Magic (300-749)	300-399 Supernatural Adversaries	A boy (young man) sets out to find his father who went away (disappeared) before his birth. He comes to the house of an old woman (witch) & tricks her (kills her, wins a contest with her son). He finds his father (alive, dead, or transformed into an animal). The boy (a god) releases (resuscitates) his father.
447	400	-	Man on a Quest for His Lost Wife	Tales of Magic (300-749)	400-424 Wife	This tale exists chiefly in three different forms: (1) A man in distress (impoverished fisherman, merchant) un-wittingly promises his (unborn) son to the devil. When the boy is delivered to him later, the devil cannot use him because he is protected by magic. Thus the boy is cast out in the sea (river, desert). He arrives in a foreign country & finds a lonely castle where he meets a bewitched princess (maiden, fairy) in the form of a serpent (deer). He rescues her by enduring three nights of torture. They marry. When he wants to visit his parents, his wife gives him a ring to carry him home, & she forbids him to call her to come to him (to boast of her beauty). At home he is induced (by his mother) to break the taboo. His wife appears, takes the ring, & leaves him destitute. The man sets out in search of his wife. On his way he meets three hermits (rulers of animal kingdoms, or moon, sun, & wind) whom he asks for directions. With the help of the third he arrives at the empire of his wife, or he pretends that he wants to help three giants who are fighting over magic ob-jects (inheritance, booty). He steals the magic objects (magic sword, magic coat or hood, seven-league boots). With their help he is able to overcome the obstacles on the way to his wife. When he finds his wife, she is about to marry another man. He discloses his identity as her real husband. (2) Meeting the princess & disenchantment as in version (1); but the disenchantment is not complete. The princess wants to travel back to her own distant land. She asks her rescuer to wait for her at a certain time & place. She ap-pears three times, but each time a servant (witch) has put her husband into a deep sleep from which he cannot be awakened. The princess informs him (in a letter) how & where to find her (on the glass mountain). The man sets out to find her. Continued as in version (1). (3) A youth watches a flock of birds (swans, ducks, geese, doves) land on the shore. The birds take off their feather coats & become beautiful maidens. While they are bathing, the youth steals the feather coat of the most beautiful girl, who cannot leave with the others & thus must marry the youth. Later, because of carelessness (of the man’s mother), the maiden takes back her coat & flies away (together with her children). She tells the youth her destination in the otherworld (e.g. glass mountain). The man sets out in search of his wife (as in version 1). Some variants include elements from Type 313 (Magic Flight).
448	401	A*	The Soldiers in the Enchanted Castle	Tales of Magic (300-749)	400-424 Wife	Misc. type. Twelve (seven , three) soldiers (deserters) come (often with the help of an animal or person) to a lonely castle (small house), where they receive food & lodging. A white woman (maiden who appears in a dream) asks them to stay in the castle for seven years (one year & two days) (to keep guard for three nights) & to fulfill certain conditions (not to think of a maiden, not to touch or look at the maidens who sleep in their beds, not to open a certain door). They disobey the prohibition & flee, or all (but one) leave the castle before the end of the vigil. Thus their efforts to disenchant the princesses who live in the castle are unsuccessful. The soldiers often return later, & the one is rewarded (often after having performed different tasks), but the others are killed. In some variants the soldiers succeed in disenchanting the prin-cesses & each of them marries one of them (seven seven-year-old boys finally break the spell)
449	402	-	The Animal Bride	Tales of Magic (300-749)	400-424 Wife	A father is not able to decide which of his (three) sons should inher-it his property (kingdom) & sends them all on a quest for one year. They are told to bring back a special object (yarn, linen, fine chain, ring, horse, smallest dog, money ) or they must learn a profession. Whoever performs the task best will be the heir. The youngest son, often a fool, goes into a forest & becomes the servant of an animal (cat, rat, frog, mouse). As a payment he is given the object that his father had asked for. It proves to be the most beautiful one, & thus he should be the heir. Because his brothers (parents) are envious, two further tasks are set, & finally the brothers are required to bring a bride (most beautiful woman The youngest returns to the animal which again promises to help. The animal is disenchanted by burning, mutilation, decapitation, or by crossing a river, & becomes a beautiful princess with a castle. They return happily to his parents as bride & bridegroom. Sometimes they deceive the parents: The youngest son arrives dressed in rags & is ridiculed; then the bride arrives & they reveal their identities. When the son arrives in the first place dressed as a prince, a mole helps to identify him. Often the youngest son renounces his inheritance & goes with his wife back to her castle.In some variants from eastern & southeastern Europe & the Near East, the youngest son takes the animal (often a frog or toad) to his home & hides it from the family. The father assigns tasks to his daughters-in-law which the frog performs best. The last (third) task requires the brides to attend a feast, where the frog turns into the most beautiful woman. The bridegroom burns the frog’s skin so that the bride cannot change back. As a consequence she leaves him, & he sets out on a quest & finally is able to retrieve her.
