idx	ATU	SUB	Classifications	Category	Subcategory	Variation Example
1840	1670	*	How a Naked Soldier Became a General	Anecdotes & Jokes (1200-1999)	1640-1674 Man & Lucky Accidents	A soldier takes off his clothes to have a bath. Unexpectedly, the king comes by, & the soldier hurries naked back to his post. The king takes him home still naked & asks the women there which of them would like to marry this soldier. The daughter of a general volunteers, & the soldier is made a general.
1841	1674	*	Anticipatory Whipping	Anecdotes & Jokes (1200-1999)	1640-1674 Man & Lucky Accidents	A teacher whips his students before they do anything wrong, so that they will learn not do anything wrong.
1842	1675	-	The Ox/ Donkey As Mayor	Anecdotes & Jokes (1200-1999)	1675-1724 The Stupid Man	Tricksters (students, a butcher) fool a farmer into thinking that his ox (calf, donkey) is so clever that it should be sent to school. The farmer gives them money for its tuition, & they take it away & sell (slaughter) it. Later when the farmer wants to visit his ox, they tell him that it has graduated & is now the mayor (a judge, lawyer) of another city. The farmer is offended by the animal’s ingratitude & goes to find it. He demands to see the mayor (who is named Ox or has the same name as the ox). The mayor summons help to throw the angry farmer out. Or, the farmer beats the mayor until he pays back the tuition money.
1843	1676	-	Pretended Ghost	Anecdotes & Jokes (1200-1999)	1675-1724 The Stupid Man	A man (girl) spends the night (keeps watch) in a graveyard (haunted place). A trickster (several men) decides to frighten him by pretending to be a ghost (dead man). The watcher beats (injures) the false ghost (drives him away). In some variants, the victim does not defend himself. An unknown creature (the devil, in African American variants, e.g. a monkey in disguise) frightens (injures, drives away) the false ghost.
1844	1676	*	The Foolish Farmer Studies Medicine	Anecdotes & Jokes (1200-1999)	1675-1724 The Stupid Man	A stupid farmboy (Gypsy boy) wants to study medicine with a doctor. The doctor brings him when he visits a patient & has him taste the contents of the chamber pot.
1845	1676	B	Frightened to Death	Anecdotes & Jokes (1200-1999)	1675-1724 The Stupid Man	A man (soldier, maid) who claims to fear nothing makes a bet that he is brave enough to go to a graveyard at night. As proof of his visit, he is going to stick a knife (fork, spindle) in one of the graves. The man does this, but when he sticks the knife into the grave, it catches his clothing. When he tries to leave, he feels that he is caught & thinks the dead person (the devil) is pulling him back. He dies of fright. The next morning, he is discovered lying on the grave.
1846	1676	C	Voices from the Graveyard	Anecdotes & Jokes (1200-1999)	1675-1724 The Stupid Man	A trickster speaks (in a disguised voice) to men (soldiers, other people) carrying a coffin in a graveyard. They think it is a ghost (dead person) & flee in panic.
1847	1676	D	"That's My Head!"	Anecdotes & Jokes (1200-1999)	1675-1724 The Stupid Man	Several young men (at an inn) dare each other to steal a skull from a graveyard. One of them who is not frightened (the innkeeper’s daughter) goes to the graveyard to steal the skull, & the others go & hide among the graves. When the fearless man finds a skull, a voice calls, “Leave it alone, that is my head!” He throws the skull back & finds another one. Again the voice calls, “Leave it alone, that is my head!” The fearless man replies, “No one has two heads”, & takes it away with him. In some variants, the situation is repeated several times, for the head (bones) of the grandfather, father, uncle (other relatives).
1848	1676	H*	The Devil's Sister	Anecdotes & Jokes (1200-1999)	1675-1724 The Stupid Man	A man (farmer, merchant) goes each night to the inn to drink (worries a lot). His wife (a sailor) wants to discourage this (frighten him). She disguises herself (in a white sheet) & meets him on his way home. The man asks, “Who are you?” She says, “I am the devil”. He replies, “Oh then, I am married to your sister (niece)”.
1849	1678	-	The Boy Who Had Never Seen a Woman	Anecdotes & Jokes (1200-1999)	1675-1724 The Stupid Man	After his mother dies, a boy is brought up in seclusion & never sees a woman. When he is fourteen (eighteen) years old, his father takes him to the nearest town. There he sees girls for the first time, & he asks what sort of creatures (animals) they are. His father says they are little devils (geese). The boy asks his father to buy some to take home. Or, some-one asks what he liked best & he replies, “The devils”.
1850	1678	**	First Time in Church	Anecdotes & Jokes (1200-1999)	1675-1724 The Stupid Man	A foolish boy goes to church for the first time in his life. He tells his mother what he saw: There was a man who screamed the entire time, someone walked around with a nightcap full of money, a strange contraption roared (the organ was played), etc.
1851	1679	*	Conscript Cannot Tell Left from Right	Anecdotes & Jokes (1200-1999)	1675-1724 The Stupid Man	A recruit cannot tell right from left. To help him get through their drills, his supervisor ties straw to one of his arms & hay to the other (names his feet “bread” & “meat”) & uses these words when he gives orders.
1852	1680	-	The Man Seeking a Midwife	Anecdotes & Jokes (1200-1999)	1675-1724 The Stupid Man	A man (fool) needs to get a midwife for a pregnant woman. Through a series of unfortunate events, he kills a dog & drowns the midwife. He helps the mother give birth & then kills the baby when he bathes it in boiling water.
1853	1681	-	The Boy's Disasters	Anecdotes & Jokes (1200-1999)	1675-1724 The Stupid Man	Misc. type. A stupid man (boy) accidentally kills his horse (dog). He throws his axe into a river (lake) because he wants to kill a pike (duck). When he goes into the water naked to retrieve his ax, his clothes are stolen. He falls into vats of tar & feathers & returns home covered in feathers. His dog does not recognize him & bites him. Inside his house, he kicks the baby to death. He bumps a knife which falls from the cupboard & cuts off his penis. After this, his wife sends him away. Some versions add other accidents: the man hides naked in the cellar, becomes drunk & lets the wine run out of the cask, uses the flour to dry the floor, & stops the cask with the head of a hen. He tries to hatch her eggs but instead he breaks them & becomes covered in egg & bran (honey or tar & feathers). He is mistaken for the devil.
1854	1681	A	Preparations for the Wedding	Anecdotes & Jokes (1200-1999)	1675-1724 The Stupid Man	A stupid young man (bridegroom) buys pots at the market. When his shadow frightens him, he throws the pots at it. When he gathers wood in the forest, he thinks the bare trees must be cold & covers them with his clothes. Frighten ed by a dead dog, the boy gives it his food so it will not bite him. He smears butter on the path to ease the horse’s burden & throws salt in the river to make it taste better. When horse-flies bother his horse, the boy hits them, killing the horse. He kills a cow & “sells” its meat to dogs (frogs). Although he has nothing for dinner, he invites guests whom he astonishes with his bad manners. In some variants, the accidents happen to a foolish married couple who are going to visit their married daughter.
1855	1681	A*	Take Care of the Stopper	Anecdotes & Jokes (1200-1999)	1675-1724 The Stupid Man	A man tells a stupid boy to take care of the stopper, meaning that he should put it back in the barrel. The boy takes the order literally & puts the stopper in his pocket. The con-tents of the cask (tar, wine) run out.
1856	1681	B	Fool as Custodian of Home & Animals	Anecdotes & Jokes (1200-1999)	1675-1724 The Stupid Man	Misc. type. When a foolish man must keep house & take care of the animals, he causes a series of accidents: He scalds his mother (grandmother) by bathing her in boiling water. He smothers her when he tries to feed her & kills the baby (by feeding it hot porridge). He kills an animal which is eaten by crows, & then demands that they pay for it. He tries to hatch eggs, & kills an old woman who scolds him for his mistakes, etc.
1857	1682	-	The Horse Learns Not to Eat	Anecdotes & Jokes (1200-1999)	1675-1724 The Stupid Man	Possibly on the advise of someone else, a stupid (miserly) scholar (farmer) wants to teach his horse to live without food. He gives it less & less (nothing) to eat. When the horse dies after some days, the owner regrets that this happened just before it had learned how not to eat at all.
1858	1682	**	The Communal Mule	Anecdotes & Jokes (1200-1999)	1675-1724 The Stupid Man	Three brothers share the use of a mule. None of them gives it anything to eat because each thinks the others must be feeding it. The mule dies. In oriental tradition, two men share the use of a slave. When one beats the slave, the other complains about it. The first one explains that he was only beating his half part. Or, The first one promises that in the future he will beat only his half.
1859	1683	*	Counting Birds	Anecdotes & Jokes (1200-1999)	1675-1724 The Stupid Man	A stupid farmer counts birds. A soldier extorts a fine from him based on how many he has counted. The farmer thinks he has tricked the soldier by telling him that he had counted fewer birds than he actually had.
1860	1685	-	The Foolish Bridegroom	Anecdotes & Jokes (1200-1999)	1675-1724 The Stupid Man	Misc. type. A young bachelor (bridegroom, often a trickster) proves his stupidity through a series of absurd mistakes (follows his master’s advice literally in order to injure him). The following episodes are the most common: (1) Left alone at home, the fool is instructed to put a certain ingredient (e.g. parsley) in the food he is cooking. He puts the dog (cat) that is named Parsley into the soup. (2) The fool is told to clean a certain area. He takes this order lit-erally & throws out everything that is in it. (3) When he goes courting, he is advised to cast eyes at the girl. He puts out the eyes of animals (often sheep) & throws them at her. In some cases, the metaphoric meaning of the gesture is understood; in others, the young woman rejects the foolish suitor. In some versions, the protagonist is a stupid son-in-law.
1861	1685	A*	Fool Sets Up a Trap Beside His Own House	Anecdotes & Jokes (1200-1999)	1675-1724 The Stupid Man	A fool sets a trap beside his house. His own mother falls into it (and is killed).
1862	1686	-	The Wedding Night	Anecdotes & Jokes (1200-1999)	1675-1724 The Stupid Man	Misc. type.A stupid bridegroom does not know what to do on his wedding night. His mother (parents, bride) gives him advice, but he misunderstands it & injures himself, or causes some other accident. In some variants, he finds a man in the bed & thinks his bride has turned into a man. On the wedding night, the bride wants to leave her husband because of his foolishness. She says she has to go out. He does not trust her, so he ties her to a rope. She goes out, frees herself, & ties the rope to a goat. In the dark, the bridegroom at first does not notice the substitution. When he feels the animal’s body (beard, testicles, horns), he asks his mother about them. She does not know about the substitution & explains that these are normal parts of the bride’s body.
1863	1686	*	The Price of Wood	Anecdotes & Jokes (1200-1999)	1675-1724 The Stupid Man	In return for a load of wood that he gives to a woman, a foolish young man demands that she sleep with him. She serves him coffee & he believes that she has fulfilled her part of the bargain.
1864	1686	A	Like Dogs	Anecdotes & Jokes (1200-1999)	1675-1724 The Stupid Man	A newly-married man is ignorant about sex & makes no attempt to consummate his marriage. After some time his young wife complains to her mother-in-law. The mother-in-law tells her son that he should do what dogs do. The next morning, the wife wants to divorce her husband. The mother-in-law asks the wife what happened. The wife replies that her husband sniffed her bottom & urinated on the bedpost. In another version, the young man asks the clergyman for advice. The clergyman closes the curtains & lights candles before he shows him what to do. The man understands, but later he complains that it uses up too many candles.
1865	1686	A*	The Pike's Mouth	Anecdotes & Jokes (1200-1999)	1675-1724 The Stupid Man	(Vagina Dentata) A girl (young woman, boy) who is tired of her eager suitor (soldier, clergyman, servant, workman) catches his penis in a pike’s mouth. Her mother (the farmer) had told her to hide the fish’s mouth in her vagina (pants), or to put it in a gap in a hedge (fence, tent) where the man went to urinate. (The Duke of Alva laughed for the first & last time in his life when he witnessed this event.)
1866	1687	-	The Forgotten Word	Anecdotes & Jokes (1200-1999)	1675-1724 The Stupid Man	A foolish boy is supposed to fetch something from a merchant (fools want to settle something). So that he will not forget the purpose of his errand, he repeats the word over & over. On the way, he trips & falls down & forgets the word. He looks in the ground to find the forgotten word (fools think the earth swallowed it, & try to dig it out). A passerby asks him what he is doing & coincidentally speaks the word. The boy is delighted that the word has been found again.
